Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.275865,0.358422,0.244947,0.109595,0.533861,-0.0290368,-0.0336244,0.127935,0.50606,-0.345208,0.329363,-0.230865,0.186278,-0.314922,0.0443099,0.529958,0.298479,0.322649,0.0460387,-0.444603,0.428853,-0.249796,-0.251133,0.0177892,0.0506307;-0.0879705,2.41463,1.0173,8.07223
1;-0.491579,0.368603,0.0298137,-0.329732,0.365655,0.829899,-0.521236,-0.545614,0.0669611,-0.542796,0.468965,0.588001,0.163679,-0.479625,0.251792,0.626425,0.25466,0.322649,-0.0195901,-0.602829,0.561148,0.573045,-0.689639,-0.103206,0.0276029;0.947176,9.66841,2.30589,10.0714
2;-0.908843,0.297719,-0.0102751,-0.841611,0.0917811,0.915847,-0.423529,-0.754186,0.370438,-0.934647,0.74105,0.108687,-0.171215,-0.676787,0.352868,0.761304,0.231306,0.322649,0.238921,0.562307,0.541694,0.473469,-0.773696,0.287842,0.451369;1.78349,8.26162,1.58681,8.54644
3;-0.884162,0.511597,0.111298,-0.938648,-0.363277,0.981359,-0.144317,-0.863197,0.675028,-0.933109,0.632441,0.0641366,-0.104787,-0.703255,0.463735,0.802792,0.202997,0.322649,0.50076,0.116612,0.783903,0.307631,-0.762717,0.242879,-0.0183991;-0.0922842,9.2779,1.81484,9.37955
4;-0.8855,0.489377,0.270875,-0.963134,-0.344645,0.977137,-0.369862,-0.904032,0.621017,-0.873397,0.576924,-0.403036,0.088187,-0.587033,0.477668,0.861452,0.19917,0.322649,0.543042,0.275284,0.733506,-0.336801,-0.870772,0.165715,-0.161088;-0.0612976,8.62495,1.52175,10.3307
5;-0.841005,0.449724,0.257444,-0.951115,-0.199562,0.974867,-0.36877,-0.898668,0.643236,-0.93978,0.534814,-0.467074,-0.0678596,-0.528075,0.414769,0.901529,0.215929,0.322649,0.553304,-0.0483706,0.667497,-0.344914,-0.852943,-0.144822,-0.307826;1.4337,8.87142,0.801659,10.3725
6;-0.562878,-0.0004016,0.589598,-0.953319,-0.187521,0.9186,-0.0619856,-0.962581,0.850353,-0.92809,0.791499,-0.290724,0.101518,0.027631,0.712105,0.911192,0.244193,0.235307,0.632434,0.564179,0.902233,0.0525866,-0.937592,-0.398006,-0.112951;2.26466,11.3743,1.08381,9.13264
7;-0.884879,-0.209261,0.637175,-0.893514,0.863404,0.99411,-0.255223,-0.92014,0.664916,-0.730167,0.504626,-0.685473,0.239599,-0.691235,0.119999,0.900538,-0.240932,0.251683,0.457474,0.559239,0.208417,-0.487623,-0.769613,0.287017,-0.435493;-1.88245,9.29891,-4.37134,10.7821
8;-0.623902,0.23487,0.426701,-0.975117,0.275738,0.987375,0.326193,-0.818461,0.809585,-0.738052,0.281869,-0.0898518,0.109922,-0.64676,0.541841,0.903514,-0.340004,0.251683,0.428681,-0.733167,0.259662,0.593455,-0.0637216,0.0328333,-0.366142;-1.29347,8.48398,-0.152973,10.8001
9;-0.23174,-0.205297,0.789168,-0.980174,0.415553,0.925561,0.132293,-0.943073,0.871714,0.562514,0.688123,-0.447533,0.593185,-0.129477,0.788191,0.858925,-0.315312,0.160995,0.562653,0.681004,0.393742,0.015473,-0.58904,0.279013,-0.0460184;-5.67736,9.97002,1.23078,9.6875
10;-0.58312,0.229877,0.574324,-0.929068,0.884288,0.968741,-0.243753,0.0818653,0.838004,-0.300028,0.292606,-0.941303,0.361882,-0.556173,0.223022,0.929221,-0.263103,0.251683,0.470103,0.0726587,-0.880612,0.199438,-0.308648,0.270386,0.742236;0.589604,0.207112,0.944032,10.6971
11;-0.00763699,-0.051557,0.72934,-0.938035,0.528098,0.902683,-0.14899,-0.899452,0.856552,-0.302896,-0.299739,0.409628,0.279737,-0.0552649,0.763842,0.665452,-0.302966,0.160995,0.543505,-0.684447,0.7022,0.679054,0.713495,0.0948878,-0.131092;0.499058,11.8767,0.858136,9.85745
12;-0.748829,0.112165,0.553874,-0.930714,0.911558,0.742872,-0.0175309,-0.282271,0.783573,0.727678,0.461655,-0.649059,0.181974,-0.20889,0.174829,0.916211,-0.252663,0.251683,0.450203,0.732394,-0.866254,-0.245862,-0.631482,0.536828,0.303801;-6.16046,2.19606,-1.07691,9.0748
13;-0.472423,0.38343,0.434994,-0.843492,0.719526,0.946385,-0.655904,-0.0751683,0.714302,-0.467841,-0.576058,-0.707658,0.26843,-0.637655,0.273406,0.747029,-0.274207,0.251683,0.446699,-0.855115,-0.427261,0.617229,0.888824,0.149186,0.706705;4.65256,1.47487,3.97905,10.8909
14;-0.0586738,-0.130775,0.737236,-0.959908,0.44529,0.197785,-0.243011,-0.850563,0.800203,0.567818,0.0710104,0.303685,0.00163403,0.23027,0.785848,0.651904,-0.314076,0.160995,0.506376,-0.394534,0.0217993,0.0797049,0.263514,0.28963,-0.44325;-6.14972,7.81388,-1.18127,10.3744
15;0.483117,0.0659731,0.919844,-0.356684,0.880327,0.187338,-0.440097,-0.449123,0.974203,0.506218,0.318826,-0.813804,0.408499,0.11543,0.254243,0.877348,-0.289424,-0.404477,0.117459,0.6669,-0.653429,-0.387839,0.0408327,0.175017,0.855281;0.201647,-1.96378,0.718782,11.1284
16;0.895018,0.173423,0.961753,-0.668974,0.948964,0.554366,-0.828674,-0.243657,0.904961,-0.432717,0.51244,-0.280897,-0.0625318,0.788446,-0.178497,0.590744,-0.488821,-0.280218,-0.193375,-0.311672,-0.421752,-0.175764,0.753689,-0.285447,0.243836;5.15586,0.801399,-6.10461,9.8535
17;0.827657,-0.127756,0.953456,-0.278429,0.990625,0.74078,-0.582868,-0.712303,0.937222,-0.0234823,0.747289,0.700277,-0.320345,0.694023,-0.561896,0.519469,-0.407897,-0.280218,-0.00873298,-0.0893465,0.342518,0.031219,0.579931,-0.188289,-0.618045;1.81884,9.65574,-10.2252,7.32139
18;-0.50298,0.0308701,0.85876,-0.205153,0.989903,0.938921,-0.337706,-0.368805,0.846337,0.337383,0.467491,0.0163535,0.0290864,-0.20217,-0.495752,0.886221,-0.243989,-0.32228,-0.396793,-0.606935,-0.668027,0.445161,0.140022,0.40094,0.549364;-4.74234,2.33364,-2.63249,11.677
