Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.00684555,0.499881,0.404844,-0.494568,-0.172071,-0.459771,-0.179761,-0.42607,-0.0848985,-0.487155,-0.0309989,-0.409593;1.07159,-2.21203,0.0986068,1.00061
1;-0.00684555,0.525487,0.445419,-0.315809,-0.0635666,-0.459771,-0.464523,-0.397831,0.261762,-0.639255,0.105169,-0.41149;-0.149019,-3.62219,0.924633,1.30979
2;-0.00684555,0.415325,0.445603,-0.468211,0.109586,-0.459771,-0.368703,-0.397701,0.294411,-0.599249,0.429384,-0.422983;-0.881304,-2.58463,1.36347,1.43911
3;-0.00684555,0.404208,0.446717,-0.667506,0.0515403,-0.459771,-0.450987,-0.396912,0.294557,-0.61307,0.365093,-0.424058;-0.476562,-2.858,1.45819,1.51177
4;0.46684,0.638102,0.27706,-0.491096,0.347042,0.096262,-0.408632,-0.529133,0.434127,-0.790318,-0.108236,-0.493001;-0.79756,-6.32214,0.655344,1.87238
5;0.46684,0.603002,0.284741,-0.367087,0.292291,0.096262,-0.308921,-0.556205,0.30679,-0.641518,-0.106331,-0.150801;-0.564044,-4.37715,0.488648,1.75565
6;0.0599214,0.37701,0.132203,-0.722168,0.447897,-0.379954,-0.439964,-0.286561,0.532953,-0.187322,0.295025,0.0547293;-1.00397,-0.617925,1.56017,2.22473
7;0.462858,0.688698,0.0418591,-0.927085,0.766408,-0.738821,-0.783818,-0.585599,0.665329,-0.698366,0.702915,-0.524606;-3.17591,-3.59407,3.00662,3.36775
8;0.791168,0.617878,0.157296,-0.883954,0.89757,-0.649658,-0.700556,-0.0757819,0.125212,-0.824986,0.683,-0.0367043;-2.90992,-3.79995,4.07813,2.73024
9;-0.454376,-0.464268,0.155659,-0.80659,0.751385,-0.64331,-0.538472,0.783369,0.0315107,-0.612316,0.128034,0.711059;0.678024,-3.77404,3.78203,0.0968615
10;-0.00684555,0.490146,0.33053,-0.270668,0.186166,-0.459771,-0.608029,-0.438867,0.0506182,-0.653356,0.429764,-0.67179;-0.990531,-4.74774,1.32994,1.64201
11;-0.00684555,0.484183,0.470479,-0.410518,0.195024,-0.459771,-0.343091,-0.379694,0.200432,-0.577864,0.483292,-0.415998;-1.10296,-2.44145,1.3556,1.41105
12;-0.00684555,0.435875,0.44604,-0.652116,0.0359496,-0.459771,-0.420628,-0.397391,0.314242,-0.616703,0.321245,-0.420959;-0.397934,-2.79511,1.33515,1.47504
13;-0.00684555,0.397397,0.446521,-0.616118,0.0830641,-0.459771,-0.540898,-0.397051,0.294905,-0.605626,0.409367,-0.424711;-0.716505,-3.15262,1.63863,1.6187
14;-0.00684555,0.404039,0.446884,-0.58831,0.155342,-0.459771,-0.524143,-0.396793,0.295288,-0.58797,0.490644,-0.424074;-1.0258,-2.94908,1.7211,1.66405
15;0.46684,0.637925,0.277062,-0.513089,0.385663,0.096262,-0.364888,-0.529132,0.434246,-0.783972,-0.0429939,-0.493023;-0.94169,-6.00542,0.690115,1.87595
