Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.00684555,0.499881,0.404844,-0.494568,-0.172071,-0.459771,-0.179761,-0.42607,-0.0848985,-0.487155,-0.0309989,-0.409593;0.123013,-5.87722,-1.68909,2.11878
1;-0.00684555,0.525487,0.445419,-0.315809,-0.0635666,-0.459771,-0.464523,-0.397831,0.261762,-0.639255,0.105169,-0.41149;-0.569803,-5.90823,-0.927548,2.47912
2;-0.00684555,0.415325,0.445603,-0.468211,0.109586,-0.459771,-0.368703,-0.397701,0.294411,-0.599249,0.429384,-0.422983;-1.37465,-4.61773,-1.52972,3.37041
3;-0.00684555,0.404208,0.446717,-0.667506,0.0515403,-0.459771,-0.450987,-0.396912,0.294557,-0.61307,0.365093,-0.424058;-1.07063,-5.22611,-1.45702,3.36224
4;-0.00684555,0.404158,0.446821,-0.609992,0.101423,-0.459771,-0.547933,-0.396838,0.295444,-0.601224,0.427137,-0.424063;-1.20117,-5.29537,-1.34211,3.56274
5;-0.00684555,0.403855,0.446821,-0.592752,0.159527,-0.459771,-0.521251,-0.396838,0.295526,-0.586919,0.495523,-0.424092;-1.36767,-5.00366,-1.42049,3.72213
6;-0.424259,0.0746833,0.347206,-0.86369,0.368287,-0.758888,-0.664182,-0.0594238,0.51915,-0.0849068,0.784057,-0.245897;-1.23123,-5.20757,-1.51633,4.32044
7;-0.424259,-0.0166869,0.328111,-0.918487,0.465735,-0.758888,-0.751456,-0.0352289,0.452859,-0.221564,0.847566,-0.54195;-1.35321,-4.79265,-1.92928,4.76559
8;0.522018,-0.17373,0.0543372,-0.679279,0.846541,-0.512417,-0.190663,0.65893,-0.0552898,-0.783241,0.202477,0.0756585;0.995329,-4.44763,-1.50385,1.90941
9;0.522018,0.0324232,-0.0203091,-0.362998,0.68129,-0.512417,-0.0375917,0.573479,-0.285932,-0.777577,-0.414658,0.707725;2.80009,-5.96856,0.396093,-0.374448
10;-0.787116,-0.258735,0.0202334,-0.721664,0.312716,-0.733828,-0.525181,0.407939,0.441635,-0.540798,-0.195335,0.434755;1.73506,-5.31461,2.18524,0.772288
11;-0.00684555,0.352611,0.359963,-0.40302,0.202141,-0.459771,-0.572081,-0.394739,-0.0673538,-0.683924,0.511459,-0.802995;-1.3118,-4.53559,-2.03123,4.0405
12;-0.00684555,0.52027,0.482743,-0.391438,0.173846,-0.459771,-0.41661,-0.370506,0.224941,-0.583298,0.431279,-0.412075;-1.21649,-5.01672,-1.23404,3.48846
13;-0.00684555,0.427716,0.44566,-0.614388,0.0806301,-0.459771,-0.410372,-0.397661,0.32385,-0.606206,0.384887,-0.421768;-1.171,-5.0263,-1.46701,3.33887
14;-0.0612555,-0.0259401,0.298512,-0.56833,0.230262,-0.683785,-0.257508,-0.0342054,0.21061,-0.759979,0.269033,0.0969152;-0.377948,-4.36514,-0.696273,2.53
15;-0.0612555,0.0203913,0.240352,-0.524286,0.144259,-0.683785,-0.229359,-0.0713133,0.0852609,-0.821178,0.10639,0.0564882;0.0498126,-4.63867,-0.589967,2.08844
16;-0.467887,-0.274478,0.130822,-0.743219,0.353919,-0.869921,-0.412236,0.284208,0.29616,-0.517498,0.524237,0.257298;-0.409673,-4.08228,-0.128971,3.17423
17;-0.787116,-0.464439,0.0745787,-0.939631,0.554987,-0.733828,-0.680745,0.509306,0.541359,-0.620832,0.294288,-0.362957;0.385907,-3.83314,0.250824,2.7626
18;-0.454376,-0.586972,0.19391,-0.844065,0.793659,-0.64331,-0.563655,0.841772,-0.0406025,-0.644455,0.225766,-0.412835;1.30817,-4.05801,-0.472238,2.87229
19;-0.454376,-0.409395,0.199709,-0.654697,0.755273,-0.64331,-0.519813,0.83377,0.0633702,-0.629249,-0.0409827,-0.138247;1.97146,-4.91559,0.560638,1.79076
20;-0.549578,-0.0542506,0.236461,-0.495791,0.420548,-0.413981,-0.492672,0.228285,0.376174,-0.822614,-0.200478,-0.508977;1.04683,-4.21442,0.770773,1.32245
21;-0.549578,-0.180316,0.278323,-0.619786,0.41271,-0.413981,-0.410606,0.264959,0.403355,-0.777323,-0.137406,-0.573701;0.865958,-3.77208,0.182817,1.52807
22;-0.549578,-0.191056,0.28553,-0.687939,0.370342,-0.413981,-0.475304,0.269856,0.43347,-0.784622,-0.20115,-0.574432;1.06431,-4.19404,0.27988,1.41028
23;-0.549578,-0.202901,0.285611,-0.655222,0.403883,-0.413981,-0.508853,0.269912,0.438561,-0.778885,-0.136613,-0.575242;0.885809,-4.05937,0.276599,1.59234
