Passo;A  o
0;3
1;1
2;2
3;3
4;2
5;3
6;3
7;3
8;3
9;3
10;3
11;4
12;2
13;3
14;3
15;2
16;2
17;2
18;2
19;3
20;3
21;2
22;3
23;2
24;2
25;3
26;3
27;3
28;3
29;3
30;4
31;2
32;3
33;4
34;2
35;3
36;3
37;3
38;2
39;3
40;2
41;3
42;3
43;3
44;4
45;2
46;3
47;4
48;2
49;3
50;3
51;3
52;2
53;3
54;2
55;3
56;3
57;3
58;4
59;2
60;3
61;4
62;2
63;3
64;3
65;3
66;2
67;3
68;2
69;3
70;3
71;3
72;4
73;2
74;3
75;4
76;2
77;3
78;3
79;3
80;2
81;3
82;2
83;3
84;3
85;3
86;4
87;2
88;3
89;4
90;2
91;3
92;3
93;3
94;2
95;3
96;2
97;3
98;3
99;3
100;4
101;2
102;3
103;4
104;2
105;3
106;3
107;3
108;2
109;3
110;2
111;3
112;3
113;3
114;4
115;2
116;3
117;4
118;2
119;3
120;3
121;3
122;2
123;3
124;2
125;3
126;3
127;3
128;4
129;2
130;3
131;4
132;2
133;3
134;3
135;3
136;2
137;3
138;2
139;3
140;3
141;3
142;4
143;2
144;3
145;4
146;2
147;3
148;3
149;3
150;2
151;3
152;2
153;3
154;3
155;3
156;4
157;2
158;3
159;4
160;2
161;3
162;3
163;3
164;2
165;3
166;2
167;3
168;3
169;3
170;4
171;2
172;3
173;4
174;2
175;3
176;3
177;3
178;2
179;3
180;2
181;3
182;3
183;3
184;4
185;2
186;3
187;4
188;2
189;3
190;3
191;3
192;2
193;3
194;2
195;3
196;3
197;3
198;4
199;2
200;3
201;4
202;2
203;3
204;3
205;3
206;2
207;3
208;2
209;3
210;3
211;3
212;4
213;2
214;3
215;4
216;2
217;3
218;3
219;3
220;2
221;3
222;2
223;3
224;3
225;3
226;4
227;2
228;3
229;4
230;2
231;3
232;3
233;3
234;2
235;3
236;2
237;3
238;3
239;3
240;4
241;2
242;3
243;4
244;2
245;3
246;3
247;3
248;2
249;3
250;2
251;3
252;3
253;3
254;4
255;2
256;3
257;4
258;2
259;3
260;3
261;3
262;2
263;3
264;2
265;3
266;3
267;3
268;4
269;2
270;3
271;4
272;2
273;3
274;3
275;3
276;2
277;3
278;2
279;3
280;3
281;3
282;4
283;2
284;3
285;4
286;2
287;3
288;3
289;3
290;2
291;3
292;2
293;3
294;3
295;3
296;4
297;2
298;3
299;4
300;-1.83255e-06
