0.00000000, 0.00062368, 0.00063661, 0.00036585, 0.00064751, 0.00050576, 0.00041371, 0.00042780, 0.00022641, 0.00053123, 0.00093564, 0.00069154, 0.00034830, 0.00016419, 0.00035040, 0.00016075, 0.00022311, 0.00023066, 0.00027440, 0.00016168, 0.00027221, 0.00044791, 0.00031758, 0.00040260, 0.00026143, 0.00031555, 0.00037049, 0.00034008, 0.00113482, 0.00032346, 0.00023928, 0.00079661, 0.00086069, 0.00045620, 0.00042512, 0.00038773, 0.00137294, 0.00051876, 0.00058362, 0.00038662, 0.00057337, 0.00049095, 0.00041295, 0.00281267
0.00062368, 0.00000000, 0.00098591, 0.00065376, 0.00071470, 0.00050589, 0.00060394, 0.00036438, 0.00035107, 0.00044092, 0.00026492, 0.00049814, 0.00081349, 0.00065000, 0.00020945, 0.00042107, 0.00037877, 0.00021624, 0.00031218, 0.00025563, 0.00072938, 0.00022865, 0.00033102, 0.00036956, 0.00031189, 0.00042400, 0.00026067, 0.00025577, 0.00038592, 0.00032505, 0.00065348, 0.00027125, 0.00047908, 0.00069958, 0.00056224, 0.00062620, 0.00055467, 0.00052182, 0.00048771, 0.00146899, 0.00047840, 0.00035773, 0.00044744, 0.00082119
0.00063661, 0.00098591, 0.00000000, 0.00038338, 0.00038093, 0.00112465, 0.00067650, 0.00037021, 0.00016052, 0.00062192, 0.00021432, 0.00036899, 0.00048421, 0.00044096, 0.00080795, 0.00025957, 0.00043203, 0.00045113, 0.00022326, 0.00030419, 0.00023384, 0.00016660, 0.00017248, 0.00029321, 0.00022760, 0.00038892, 0.00021644, 0.00035264, 0.00046562, 0.00019143, 0.00051856, 0.00032180, 0.00021849, 0.00038808, 0.00028124, 0.00015438, 0.00067419, 0.00041765, 0.00028283, 0.00015274, 0.00047202, 0.00022350, 0.00041412, 0.00020013
0.00036585, 0.00065376, 0.00038338, 0.00000000, 0.00041954, 0.00095122, 0.00092534, 0.00036180, 0.00026919, 0.00093645, 0.00033004, 0.00047852, 0.00025159, 0.00036279, 0.00045767, 0.00028670, 0.00032598, 0.00019116, 0.00054921, 0.00023124, 0.00037840, 0.00019519, 0.00028551, 0.00028378, 0.00042121, 0.00067372, 0.00057861, 0.00043748, 0.00043079, 0.00044106, 0.00021076, 0.00028063, 0.00047149, 0.00040645, 0.00097515, 0.00034865, 0.00057041, 0.00024053, 0.00066745, 0.00059962, 0.00052284, 0.00044485, 0.00144632, 0.00025116
0.00064751, 0.00071470, 0.00038093, 0.00041954, 0.00000000, 0.00032858, 0.00038991, 0.00035304, 0.00041799, 0.00041379, 0.00051539, 0.00024415, 0.00059020, 0.00022258, 0.00015658, 0.00108081, 0.00041677, 0.00044729, 0.00011085, 0.00017998, 0.00021840, 0.00015293, 0.00058867, 0.00026909, 0.00028624, 0.00036933, 0.00064807, 0.00022525, 0.00026907, 0.00021300, 0.00029081, 0.00037632, 0.00030035, 0.00054827, 0.00023648, 0.00019583, 0.00032166, 0.00026424, 0.00023169, 0.00034623, 0.00030767, 0.00040332, 0.00074189, 0.00034343
0.00050576, 0.00050589, 0.00112465, 0.00095122, 0.00032858, 0.00000000, 0.00060401, 0.00047805, 0.00026832, 0.00050200, 0.00070662, 0.00016209, 0.00022325, 0.00018176, 0.00058032, 0.00037589, 0.00023249, 0.00038863, 0.00113682, 0.00029760, 0.00064252, 0.00029795, 0.00027396, 0.00048610, 0.00027103, 0.00047456, 0.00083840, 0.00151019, 0.00050011, 0.00048044, 0.00020894, 0.00049491, 0.00033222, 0.00101011, 0.00165312, 0.00030237, 0.00526691, 0.00044133, 0.00065537, 0.00135746, 0.00055890, 0.00031615, 0.00036265, 0.00025339
0.00041371, 0.00060394, 0.00067650, 0.00092534, 0.00038991, 0.00060401, 0.00000000, 0.00302875, 0.00027771, 0.00040970, 0.00035673, 0.00035127, 0.00033351, 0.00051229, 0.00129341, 0.00020972, 0.00035115, 0.00027579, 0.00038835, 0.00011815, 0.00021921, 0.00015452, 0.00073535, 0.00047286, 0.00072170, 0.00030668, 0.00079968, 0.00046770, 0.00058231, 0.00025755, 0.00019449, 0.00061666, 0.00020494, 0.00100051, 0.00037656, 0.00528636, 0.00032453, 0.00030267, 0.01099003, 0.00062886, 0.00035353, 0.00075895, 0.00035997, 0.00082176
0.00042780, 0.00036438, 0.00037021, 0.00036180, 0.00035304, 0.00047805, 0.00302875, 0.00000000, 0.00031430, 0.00047974, 0.00039133, 0.00023411, 0.00027309, 0.00012049, 0.00038050, 0.00041054, 0.00019253, 0.00039465, 0.00020640, 0.00032108, 0.00025462, 0.00049205, 0.00023345, 0.00032070, 0.00030699, 0.00013304, 0.00023137, 0.00035967, 0.00023376, 0.00029871, 0.00031690, 0.00027876, 0.00046315, 0.00065261, 0.00072000, 0.00093374, 0.00038976, 0.00025418, 0.00034501, 0.00091952, 0.00044657, 0.00082902, 0.00036357, 0.00027535
0.00022641, 0.00035107, 0.00016052, 0.00026919, 0.00041799, 0.00026832, 0.00027771, 0.00031430, 0.00000000, 0.00035321, 0.00034394, 0.00015967, 0.00022401, 0.00021060, 0.00037659, 0.00030199, 0.00031563, 0.00020498, 0.00018249, 0.00018963, 0.00018401, 0.00022770, 0.00028204, 0.00027977, 0.00023554, 0.00030440, 0.00026548, 0.00055399, 0.00016057, 0.00021666, 0.00021621, 0.00028772, 0.00042017, 0.00018133, 0.00034896, 0.00041166, 0.00033861, 0.00028956, 0.00018784, 0.00037653, 0.00034610, 0.00022238, 0.00041042, 0.00030753
0.00053123, 0.00044092, 0.00062192, 0.00093645, 0.00041379, 0.00050200, 0.00040970, 0.00047974, 0.00035321, 0.00000000, 0.00093971, 0.00026111, 0.00032764, 0.00025065, 0.00031992, 0.00035619, 0.00029043, 0.00211451, 0.00028890, 0.00024626, 0.00035344, 0.00024786, 0.00137170, 0.00049286, 0.00026015, 0.00030423, 0.00073518, 0.00111581, 0.00019930, 0.00049448, 0.00100506, 0.00059724, 0.00036382, 0.00136221, 0.00122392, 0.00020821, 0.00087314, 0.00032884, 0.00142396, 0.00030011, 0.00058654, 0.00028408, 0.00183077, 0.00055819
