Passo;A  o
0;3
1;0
2;3
3;3
4;3
5;3
6;3
7;4
8;0
9;3
10;4
11;0
12;3
13;4
14;0
15;0
16;3
17;0
18;0
19;3
20;2
21;3
22;4
23;0
24;0
25;3
26;4
27;0
28;0
29;3
30;0
31;0
32;3
33;2
34;3
35;4
36;0
37;0
38;3
39;4
40;0
41;0
42;3
43;0
44;0
45;3
46;2
47;3
48;4
49;0
50;0
51;3
52;4
53;0
54;0
55;3
56;0
57;0
58;3
59;2
60;3
61;4
62;0
63;0
64;3
65;4
66;0
67;0
68;3
69;0
70;0
71;3
72;2
73;3
74;4
75;0
76;0
77;3
78;4
79;0
80;0
81;3
82;0
83;0
84;3
85;2
86;3
87;4
88;0
89;0
90;3
91;4
92;0
93;0
94;3
95;0
96;0
97;3
98;2
99;3
100;4
101;0
102;0
103;3
104;4
105;0
106;0
107;3
108;0
109;0
110;3
111;2
112;3
113;4
114;0
115;0
116;3
117;4
118;0
119;0
120;3
121;0
122;0
123;3
124;2
125;3
126;4
127;0
128;0
129;3
130;4
131;0
132;0
133;3
134;0
135;0
136;3
137;2
138;3
139;4
140;0
141;0
142;3
143;4
144;0
145;0
146;3
147;0
148;0
149;3
150;2
151;3
152;4
153;0
154;0
155;3
156;4
157;0
158;0
159;3
160;0
161;0
162;3
163;2
164;3
165;4
166;0
167;0
168;3
169;4
170;0
171;0
172;3
173;0
174;0
175;3
176;2
177;3
178;4
179;0
180;0
181;3
182;4
183;0
184;0
185;3
186;0
187;0
188;3
189;2
190;3
191;4
192;0
193;0
194;3
195;4
196;0
197;0
198;3
199;0
200;0
201;3
202;2
203;3
204;4
205;0
206;0
207;3
208;4
209;0
210;0
211;3
212;0
213;0
214;3
215;2
216;3
217;4
218;0
219;0
220;3
221;4
222;0
223;0
224;3
225;0
226;0
227;3
228;2
229;3
230;4
231;0
232;0
233;3
234;4
235;0
236;0
237;3
238;0
239;0
240;3
241;2
242;3
243;4
244;0
245;0
246;3
247;4
248;0
249;0
250;3
251;0
252;0
253;3
254;2
255;3
256;4
257;0
258;0
259;3
260;4
261;0
262;0
263;3
264;0
265;0
266;3
267;2
268;3
269;4
270;0
271;0
272;3
273;4
274;0
275;0
276;3
277;0
278;0
279;3
280;2
281;3
282;4
283;0
284;0
285;3
286;4
287;0
288;0
289;3
290;0
291;0
292;3
293;2
294;3
295;4
296;0
297;0
298;3
299;4
300;-1.83255e-06
