Passo;A  o
0;3
1;3
2;3
3;4
4;4
5;0
6;3
7;3
8;4
9;0
10;4
11;0
12;3
13;3
14;2
15;3
16;2
17;3
18;3
19;4
20;0
21;4
22;0
23;3
24;4
25;0
26;4
27;0
28;3
29;3
30;2
31;3
32;2
33;3
34;3
35;4
36;0
37;4
38;0
39;3
40;4
41;0
42;4
43;0
44;3
45;3
46;2
47;3
48;2
49;3
50;3
51;4
52;0
53;4
54;0
55;3
56;4
57;0
58;4
59;0
60;3
61;3
62;2
63;3
64;2
65;3
66;3
67;4
68;0
69;4
70;0
71;3
72;4
73;0
74;4
75;0
76;3
77;3
78;2
79;3
80;2
81;3
82;3
83;4
84;0
85;4
86;0
87;3
88;4
89;0
90;4
91;0
92;3
93;3
94;2
95;3
96;2
97;3
98;3
99;4
100;0
101;4
102;0
103;3
104;4
105;0
106;4
107;0
108;3
109;3
110;2
111;3
112;2
113;3
114;3
115;4
116;0
117;4
118;0
119;3
120;4
121;0
122;4
123;0
124;3
125;3
126;2
127;3
128;2
129;3
130;3
131;4
132;0
133;4
134;0
135;3
136;4
137;0
138;4
139;0
140;3
141;3
142;2
143;3
144;2
145;3
146;3
147;4
148;0
149;4
150;0
151;3
152;4
153;0
154;4
155;0
156;3
157;3
158;2
159;3
160;2
161;3
162;3
163;4
164;0
165;4
166;0
167;3
168;4
169;0
170;4
171;0
172;3
173;3
174;2
175;3
176;2
177;3
178;3
179;4
180;0
181;4
182;0
183;3
184;4
185;0
186;4
187;0
188;3
189;3
190;2
191;3
192;2
193;3
194;3
195;4
196;0
197;4
198;0
199;3
200;4
201;0
202;4
203;0
204;3
205;3
206;2
207;3
208;2
209;3
210;3
211;4
212;0
213;4
214;0
215;3
216;4
217;0
218;4
219;0
220;3
221;3
222;2
223;3
224;2
225;3
226;3
227;4
228;0
229;4
230;0
231;3
232;4
233;0
234;4
235;0
236;3
237;3
238;2
239;3
240;2
241;3
242;3
243;4
244;0
245;4
246;0
247;3
248;4
249;0
250;4
251;0
252;3
253;3
254;2
255;3
256;2
257;3
258;3
259;4
260;0
261;4
262;0
263;3
264;4
265;0
266;4
267;0
268;3
269;3
270;2
271;3
272;2
273;3
274;3
275;4
276;0
277;4
278;0
279;3
280;4
281;0
282;4
283;0
284;3
285;3
286;2
287;3
288;2
289;3
290;3
291;4
292;0
293;4
294;0
295;3
296;4
297;0
298;4
299;0
300;-1.83255e-06
