Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;0.0475105,0.470577,0.18279,0.523333,0.335461,0.409502,0.0249036,0.388827,0.426901,-0.482461,0.094729,-0.437202,0.503097,-0.233361,0.346841,-0.28351,-0.087468,-0.0863722,-0.520116,0.189996,-0.389085,0.339845,-0.0150538,-0.491949,-0.288163,0.0466362,-0.379184,-0.118643,0.0342435,-0.426091,-0.361802,0.182512,-0.287358,-0.140515,0.18196,0.14858,0.345073,-0.15954,-0.430983,0.097548,0.361566,-0.25648,-0.363851,0.460378,-0.124346,-0.449038,0.0402336,0.1496,-0.329956,0.37628;-0.559051,-5.7528,-5.04874,1.05744
1;-0.386467,0.744437,-0.0193554,0.850663,0.401772,0.453613,0.0882483,0.00838688,0.252088,-0.540456,-0.191941,-0.614205,0.792649,-0.147003,0.361593,-0.355471,-0.0376198,-0.163668,-0.364172,-0.0375948,-0.671206,0.584525,0.0494032,-0.450447,-0.0226982,0.135749,-0.54696,0.480394,0.355613,-0.24528,-0.444263,0.0136541,-0.337404,-0.0913954,-0.121065,0.0466392,0.320979,-0.367458,-0.485741,-0.00694567,0.38308,0.144533,0.104276,0.865952,-0.170238,-0.52807,-0.135928,-0.270824,-0.46394,0.53804;-0.178746,-7.30163,-4.17077,2.05909
2;-0.849807,0.827875,-0.146256,0.790341,0.431681,0.135202,0.0576773,0.217118,0.419949,-0.427253,-0.278049,-0.615433,0.803991,-0.234044,0.540769,-0.681895,-0.0972878,-0.168616,-0.459238,-0.135624,-0.628734,0.331145,-0.139796,-0.442877,-0.0392701,0.0981169,-0.40229,0.592519,0.374775,-0.382946,-0.633757,-0.0297203,-0.328538,-0.09303,-0.128289,-0.322691,0.43239,-0.358195,-0.325325,0.457156,0.43758,0.453152,-0.182338,0.682612,-0.246468,-0.589876,-0.191597,-0.243207,-0.489407,0.467946;-1.47836,-8.64268,-3.10443,2.21492
3;-0.802328,0.678471,0.0151779,0.774694,0.424837,0.27319,-0.116846,0.291532,0.415957,-0.413772,-0.273192,-0.635111,0.821964,-0.39818,0.584946,-0.615436,-0.122799,-0.288463,-0.306121,-0.0933568,-0.692775,0.454568,-0.145468,-0.440182,0.150927,0.1268,-0.495159,0.597371,0.464917,-0.57261,-0.548792,-0.22273,-0.332746,-0.11426,-0.145518,-0.227078,0.0715038,-0.356047,0.106036,0.552496,0.423633,0.216803,0.141156,0.779155,-0.237572,-0.559852,-0.200575,-0.208118,-0.648647,0.441348;-0.50993,-6.51191,-3.64708,2.89389
4;-0.836389,0.688227,0.0185172,0.585916,0.423315,0.251552,-0.117963,0.284087,0.438882,-0.420985,-0.239794,-0.657206,0.798609,-0.415232,0.576447,-0.567934,-0.111817,-0.311288,-0.267553,-0.0772216,-0.774458,0.294606,-0.166506,-0.392863,0.255467,0.165963,-0.495319,0.585242,0.458133,-0.498082,-0.646033,-0.184328,-0.357551,-0.17323,-0.251831,-0.304376,0.118286,-0.402323,-0.130312,0.482093,0.515833,0.058645,0.258656,0.63922,-0.341067,-0.476,-0.277418,-0.235926,-0.636937,0.399841;-1.42478,-7.08556,-2.65232,2.68637
5;-0.78476,0.667182,-0.0281879,0.575832,0.415521,0.235323,-0.151622,0.274384,0.403249,-0.489643,-0.313444,-0.678367,0.771437,-0.395045,0.535178,-0.525883,-0.107618,-0.255826,-0.299517,-0.0519637,-0.72635,0.130739,-0.262594,-0.385912,0.230359,0.150629,-0.475599,0.654272,0.472109,-0.513816,-0.655989,-0.156524,-0.380617,-0.126564,-0.218607,-0.239181,0.186048,-0.35713,-0.251423,0.490224,0.536054,0.108447,0.194412,0.528964,-0.294361,-0.537412,-0.2717,-0.223234,-0.62371,0.386929;-1.49273,-7.3248,-2.34063,2.40465
6;-0.886913,0.821016,-0.0217063,0.655512,0.133292,-0.0106447,-0.390382,0.674991,0.718662,-0.0365486,-0.145344,-0.486381,0.70582,-0.612329,0.821443,-0.752977,0.0438046,-0.534851,-0.20618,0.448131,-0.625998,-0.11654,-0.104034,-0.318562,-0.237948,0.320726,-0.351875,0.700249,0.172102,0.0139005,-0.227563,-0.549438,-0.128379,0.452879,-0.436592,-0.0301886,0.626851,-0.68986,0.226264,0.809445,0.416768,0.501568,0.358518,0.263539,0.107978,-0.275738,-0.196596,0.0512049,-0.484458,0.0319256;2.25729,-4.17448,-0.468189,0.209093
7;0.0788972,0.525658,0.254373,0.621016,0.58067,0.626603,0.157591,-0.152023,0.249339,0.153593,-0.353664,-0.897548,0.250287,-0.27518,0.146167,-0.164708,-0.0548135,-0.543754,-0.464871,0.607258,-0.935296,0.561742,0.352811,-0.529396,-0.0455238,-0.171331,-0.705803,0.61188,0.508026,-0.669058,-0.887616,0.0866835,0.405483,-0.802074,-0.376635,0.0224385,-0.249914,-0.138517,0.364356,0.519494,0.743651,0.110485,0.157874,0.658407,-0.604806,-0.742264,-0.25444,-0.275838,-0.551281,0.537683;-2.19831,-9.48299,-1.28503,5.09919
8;-0.476793,0.918964,0.33983,0.653918,0.62285,0.318606,0.67694,0.165003,0.431992,-0.0755301,-0.573605,-0.821894,0.632457,0.114739,0.121708,-0.309318,-0.0129458,-0.624933,-0.523602,0.376089,-0.855504,0.58566,-0.149914,-0.542757,0.0856455,-0.0288991,-0.721169,0.780596,0.780152,-0.177606,-0.885312,0.414939,-0.153179,-0.686317,-0.349091,-0.476728,0.404709,-0.497348,-0.23513,0.142019,0.646038,0.146135,-0.585616,0.907677,-0.453607,-0.581338,-0.291985,-0.147496,-0.594124,0.634983;-2.99896,-12.0577,-1.78209,5.77575
9;-0.791347,0.939901,0.22087,0.742274,0.403241,0.177217,0.408456,0.649012,0.771669,0.380346,-0.406406,-0.807366,0.472001,-0.603444,0.756426,-0.561849,0.0712457,-0.602621,-0.603724,0.697552,-0.842274,0.556049,0.0403533,-0.387144,-0.496215,0.0446984,-0.457152,0.80041,0.606384,0.0934761,-0.450169,-0.129988,0.177657,-0.141312,-0.578897,-0.565477,0.768963,-0.726407,0.0595241,0.698152,0.348627,0.764415,-0.264795,0.899237,0.0400945,-0.406199,-0.229757,-0.0641816,-0.193013,0.114559;-0.267541,-8.16424,-0.308451,1.82408
