Passo;A  o
0;3
1;3
2;3
3;3
4;3
5;3
6;1
7;2
8;3
9;3
10;3
11;3
12;4
13;2
14;3
15;3
16;3
17;4
18;2
19;3
20;3
21;2
22;3
23;2
24;2
25;3
26;3
27;3
28;4
29;2
30;3
31;3
32;2
33;3
34;3
35;3
36;3
37;3
38;2
39;3
40;3
41;3
42;3
43;4
44;2
45;3
46;3
47;3
48;4
49;2
50;3
51;3
52;2
53;3
54;2
55;2
56;3
57;3
58;3
59;4
60;2
61;3
62;3
63;2
64;3
65;3
66;3
67;3
68;3
69;2
70;3
71;3
72;3
73;3
74;4
75;2
76;3
77;3
78;3
79;4
80;2
81;3
82;3
83;2
84;3
85;2
86;2
87;3
88;3
89;3
90;4
91;2
92;3
93;3
94;2
95;3
96;3
97;3
98;3
99;3
100;2
101;3
102;3
103;3
104;3
105;4
106;2
107;3
108;3
109;3
110;4
111;2
112;3
113;3
114;2
115;3
116;2
117;2
118;3
119;3
120;3
121;4
122;2
123;3
124;3
125;2
126;3
127;3
128;3
129;3
130;3
131;2
132;3
133;3
134;3
135;3
136;4
137;2
138;3
139;3
140;3
141;4
142;2
143;3
144;3
145;2
146;3
147;2
148;2
149;3
150;3
151;3
152;4
153;2
154;3
155;3
156;2
157;3
158;3
159;3
160;3
161;3
162;2
163;3
164;3
165;3
166;3
167;4
168;2
169;3
170;3
171;3
172;4
173;2
174;3
175;3
176;2
177;3
178;2
179;2
180;3
181;3
182;3
183;4
184;2
185;3
186;3
187;2
188;3
189;3
190;3
191;3
192;3
193;2
194;3
195;3
196;3
197;3
198;4
199;2
200;3
201;3
202;3
203;4
204;2
205;3
206;3
207;2
208;3
209;2
210;2
211;3
212;3
213;3
214;4
215;2
216;3
217;3
218;2
219;3
220;3
221;3
222;3
223;3
224;2
225;3
226;3
227;3
228;3
229;4
230;2
231;3
232;3
233;3
234;4
235;2
236;3
237;3
238;2
239;3
240;2
241;2
242;3
243;3
244;3
245;4
246;2
247;3
248;3
249;2
250;3
251;3
252;3
253;3
254;3
255;2
256;3
257;3
258;3
259;3
260;4
261;2
262;3
263;3
264;3
265;4
266;2
267;3
268;3
269;2
270;3
271;2
272;2
273;3
274;3
275;3
276;4
277;2
278;3
279;3
280;2
281;3
282;3
283;3
284;3
285;3
286;2
287;3
288;3
289;3
290;3
291;4
292;2
293;3
294;3
295;3
296;4
297;2
298;3
299;3
300;0
