Passo;A  o
0;3
1;2
2;2
3;3
4;3
5;3
6;3
7;3
8;3
9;3
10;3
11;3
12;0
13;3
14;4
15;0
16;3
17;3
18;3
19;3
20;4
21;0
22;4
23;0
24;3
25;3
26;2
27;3
28;3
29;3
30;2
31;3
32;3
33;4
34;0
35;4
36;0
37;3
38;3
39;3
40;4
41;0
42;4
43;0
44;3
45;3
46;2
47;3
48;3
49;3
50;2
51;3
52;3
53;4
54;0
55;4
56;0
57;3
58;3
59;3
60;4
61;0
62;4
63;0
64;3
65;3
66;2
67;3
68;3
69;3
70;2
71;3
72;3
73;4
74;0
75;4
76;0
77;3
78;3
79;3
80;4
81;0
82;4
83;0
84;3
85;3
86;2
87;3
88;3
89;3
90;2
91;3
92;3
93;4
94;0
95;4
96;0
97;3
98;3
99;3
100;4
101;0
102;4
103;0
104;3
105;3
106;2
107;3
108;3
109;3
110;2
111;3
112;3
113;4
114;0
115;4
116;0
117;3
118;3
119;3
120;4
121;0
122;4
123;0
124;3
125;3
126;2
127;3
128;3
129;3
130;2
131;3
132;3
133;4
134;0
135;4
136;0
137;3
138;3
139;3
140;4
141;0
142;4
143;0
144;3
145;3
146;2
147;3
148;3
149;3
150;2
151;3
152;3
153;4
154;0
155;4
156;0
157;3
158;3
159;3
160;4
161;0
162;4
163;0
164;3
165;3
166;2
167;3
168;3
169;3
170;2
171;3
172;3
173;4
174;0
175;4
176;0
177;3
178;3
179;3
180;4
181;0
182;4
183;0
184;3
185;3
186;2
187;3
188;3
189;3
190;2
191;3
192;3
193;4
194;0
195;4
196;0
197;3
198;3
199;3
200;4
201;0
202;4
203;0
204;3
205;3
206;2
207;3
208;3
209;3
210;2
211;3
212;3
213;4
214;0
215;4
216;0
217;3
218;3
219;3
220;4
221;0
222;4
223;0
224;3
225;3
226;2
227;3
228;3
229;3
230;2
231;3
232;3
233;4
234;0
235;4
236;0
237;3
238;3
239;3
240;4
241;0
242;4
243;0
244;3
245;3
246;2
247;3
248;3
249;3
250;2
251;3
252;3
253;4
254;0
255;4
256;0
257;3
258;3
259;3
260;4
261;0
262;4
263;0
264;3
265;3
266;2
267;3
268;3
269;3
270;2
271;3
272;3
273;4
274;0
275;4
276;0
277;3
278;3
279;3
280;4
281;0
282;4
283;0
284;3
285;3
286;2
287;3
288;3
289;3
290;2
291;3
292;3
293;4
294;0
295;4
296;0
297;3
298;3
299;3
300;0
