Passo;A  o
0;3
1;3
2;3
3;3
4;3
5;3
6;3
7;3
8;4
9;0
10;0
11;3
12;2
13;3
14;2
15;2
16;3
17;4
18;0
19;0
20;3
21;3
22;3
23;4
24;0
25;0
26;3
27;2
28;3
29;2
30;3
31;4
32;0
33;0
34;3
35;4
36;2
37;3
38;2
39;3
40;2
41;3
42;4
43;0
44;0
45;3
46;4
47;2
48;3
49;2
50;3
51;2
52;3
53;4
54;0
55;0
56;3
57;4
58;2
59;3
60;2
61;3
62;2
63;3
64;4
65;0
66;0
67;3
68;4
69;2
70;3
71;2
72;3
73;2
74;3
75;4
76;0
77;0
78;3
79;4
80;2
81;3
82;2
83;3
84;2
85;3
86;4
87;0
88;0
89;3
90;4
91;2
92;3
93;2
94;3
95;2
96;3
97;4
98;0
99;0
100;3
101;4
102;2
103;3
104;2
105;3
106;2
107;3
108;4
109;0
110;0
111;3
112;4
113;2
114;3
115;2
116;3
117;2
118;3
119;4
120;0
121;0
122;3
123;4
124;2
125;3
126;2
127;3
128;2
129;3
130;4
131;0
132;0
133;3
134;4
135;2
136;3
137;2
138;3
139;2
140;3
141;4
142;0
143;0
144;3
145;4
146;2
147;3
148;2
149;3
150;2
151;3
152;4
153;0
154;0
155;3
156;4
157;2
158;3
159;2
160;3
161;2
162;3
163;4
164;0
165;0
166;3
167;4
168;2
169;3
170;2
171;3
172;2
173;3
174;4
175;0
176;0
177;3
178;4
179;2
180;3
181;2
182;3
183;2
184;3
185;4
186;0
187;0
188;3
189;4
190;2
191;3
192;2
193;3
194;2
195;3
196;4
197;0
198;0
199;3
200;4
201;2
202;3
203;2
204;3
205;2
206;3
207;4
208;0
209;0
210;3
211;4
212;2
213;3
214;2
215;3
216;2
217;3
218;4
219;0
220;0
221;3
222;4
223;2
224;3
225;2
226;3
227;2
228;3
229;4
230;0
231;0
232;3
233;4
234;2
235;3
236;2
237;3
238;2
239;3
240;4
241;0
242;0
243;3
244;4
245;2
246;3
247;2
248;3
249;2
250;3
251;4
252;0
253;0
254;3
255;4
256;2
257;3
258;2
259;3
260;2
261;3
262;4
263;0
264;0
265;3
266;4
267;2
268;3
269;2
270;3
271;2
272;3
273;4
274;0
275;0
276;3
277;4
278;2
279;3
280;2
281;3
282;2
283;3
284;4
285;0
286;0
287;3
288;4
289;2
290;3
291;2
292;3
293;2
294;3
295;4
296;0
297;0
298;3
299;4
300;0
