Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.397773,-0.270184,0.423451,-0.505792,0.472707,-0.327054,-0.0600636,-0.519281,0.0285357,0.535598,-0.280775,-0.508984;-6.40787,-0.191571,1.05339,2.58794
1;0.490108,-0.270184,0.246454,-0.505792,0.825836,-0.0636404,-0.374939,-0.729605,0.35485,0.535598,-0.188382,-0.317719;-5.28868,-0.422454,0.621977,2.28995
2;0.104618,-0.270184,0.688752,-0.505792,0.635885,-0.2073,-0.374939,-0.140071,0.35485,0.535598,-0.149883,-0.230805;-4.84068,1.03248,0.604126,2.55299
3;0.275303,-0.270184,0.710043,-0.505792,0.829558,0.457546,-0.374939,-0.448353,0.35485,0.535598,-0.256283,-0.461103;-4.02336,-0.848523,0.828236,0.891486
4;-0.526846,-0.270184,0.650862,-0.505792,0.898885,0.37328,-0.374939,-0.31975,0.35485,0.535598,-0.201242,-0.345945;-4.42812,-0.0647772,0.496127,1.20471
5;-0.464179,-0.270184,0.681568,-0.505792,0.853317,0.357064,-0.374939,-0.778784,0.35485,0.535598,-0.224379,-0.395538;-4.67978,-0.662472,0.848115,1.34554
6;-0.562709,-0.582287,0.884604,-0.779803,0.765524,0.742438,-0.710315,-0.711501,0.68016,0.305441,-0.232914,-0.13874;-3.57836,0.909023,0.272619,0.201574
7;-0.653608,-0.146766,0.832262,0.00399802,0.901753,0.146203,-0.415006,-0.797079,0.664703,0.685709,-0.611516,-0.612095;-5.599,-3.1379,1.48845,2.34084
8;-0.199637,-0.146766,0.737322,0.00399802,0.802023,-0.384787,0.0758277,-0.824627,0.244169,0.685709,-0.601319,-0.587598;-6.65018,-2.78605,1.76709,3.37351
9;0.351892,-0.490476,0.715055,-0.44929,0.546068,0.0321231,-0.394981,-0.586465,0.60919,0.506014,-0.655872,-0.528646;-5.57116,-1.39071,1.23281,1.91999
10;-0.638041,-0.0393885,0.791571,-0.815076,0.0790248,0.0398849,-0.633389,-0.612717,0.91095,0.38114,-0.616081,-0.809655;-3.26811,-2.54767,1.81775,1.96085
11;-0.753297,-0.142986,0.865691,-0.736274,0.151243,0.267162,-0.659928,-0.798242,0.719168,0.57067,-0.384359,-0.734174;-4.16922,-1.46796,1.7395,1.54163
12;-0.194673,-0.720264,0.91425,-0.907168,0.503824,0.862269,-0.796462,-0.818528,0.853579,0.250785,-0.363773,0.160516;-3.2183,1.54296,0.387128,-0.301243
13;-0.76166,-0.601614,0.93465,-0.775633,-0.36434,0.691135,-0.855549,-0.835526,0.962409,0.15527,-0.593446,-0.683072;-4.09509,-1.19593,1.40221,-0.279971
14;-0.28188,-0.392521,0.896277,-0.840584,0.957622,0.466572,-0.673502,-0.941728,0.895193,0.28359,-0.527905,-0.0712541;-2.73966,-0.565152,0.732946,1.18708
15;-0.253172,-0.392521,0.927894,-0.840584,0.695691,0.486162,-0.696267,-0.868736,0.828228,0.28359,-0.513316,-0.0238714;-2.81181,-0.160333,0.870385,0.896753
16;-0.287525,-0.392521,0.915856,-0.840584,0.688242,0.534372,-0.696267,-0.862355,0.828228,0.28359,-0.523376,-0.0564618;-2.79848,-0.300749,0.878614,0.757247
17;-0.361642,-0.270184,0.935337,-0.505792,0.932451,0.347238,-0.547814,-0.680569,0.482344,0.535598,-0.12534,-0.173882;-3.96077,0.378218,0.680935,1.555
18;-0.473891,-0.270184,0.804341,-0.505792,0.889632,0.711821,-0.374939,-0.714276,0.35485,0.535598,-0.158904,-0.25146;-3.84418,-0.360524,0.752097,0.424758
19;-0.817545,-0.146766,0.565399,0.00399802,0.744657,0.120492,-0.25494,-0.76652,0.384752,0.685709,-0.611188,-0.611318;-6.43171,-3.01134,1.477,2.02604
20;-0.164804,-0.146766,0.473149,0.00399802,0.654308,-0.664703,0.0758277,-0.865885,0.244169,0.685709,-0.604983,-0.596475;-7.47011,-2.69654,1.74127,4.00105
21;0.643774,-0.490476,0.712968,-0.44929,0.296046,-0.349093,-0.394981,-0.565845,0.60919,0.506014,-0.651419,-0.515221;-6.07465,-0.947527,1.42729,2.7843
22;0.254063,-0.122089,0.871756,-0.784855,0.51486,0.0589193,-0.492086,0.0776775,0.9203,0.630928,-0.750409,-0.536008;-3.05986,-1.58183,1.51953,2.08115
23;-0.303112,-0.601614,0.898139,-0.775633,-0.566652,0.292893,-0.832345,-0.668748,0.83949,0.15527,-0.692045,-0.844219;-4.81016,-1.26269,1.64852,0.445602
24;0.0215042,-0.587868,0.911812,-0.817725,0.864888,0.345479,-0.826604,-0.8529,0.959578,0.245837,-0.854093,-0.494266;-3.84821,-1.66825,0.936608,1.2594
25;-0.10758,-0.601614,0.91262,-0.775633,0.224384,0.226978,-0.838894,-0.76765,0.94781,0.15527,-0.589234,-0.674785;-4.17532,-1.05452,1.02206,1.2403
26;-0.0962108,-0.601614,0.893349,-0.775633,0.5,0.511443,-0.830464,-0.81067,0.949552,0.15527,-0.599623,-0.695022;-3.68807,-1.57154,0.854837,0.630013
27;-0.0323864,-0.392521,0.891141,-0.840584,0.954492,0.410863,-0.673502,-0.82213,0.895193,0.28359,-0.531276,-0.0823053;-2.65044,-0.497937,0.700527,1.27898
28;-0.17622,-0.392521,0.927153,-0.840584,0.698786,0.47706,-0.696267,-0.802925,0.828228,0.28359,-0.529724,-0.0772126;-2.79191,-0.280997,0.870942,0.894525
29;-0.265863,-0.392521,0.911633,-0.840584,0.717547,0.518692,-0.696267,-0.843811,0.828228,0.28359,-0.532323,-0.0857451;-2.81478,-0.380567,0.864875,0.807464
30;-0.33715,-0.270184,0.933556,-0.505792,0.935917,0.331758,-0.547814,-0.670128,0.482344,0.535598,-0.128779,-0.181913;-3.97287,0.36614,0.680211,1.59284
31;-0.455031,-0.270184,0.802977,-0.505792,0.891026,0.708371,-0.374939,-0.703478,0.35485,0.535598,-0.160822,-0.25583;-3.83887,-0.368502,0.749496,0.429383
32;-0.865604,-0.490476,0.841691,-0.44929,0.546673,0.593148,-0.637737,-0.715617,0.698341,0.506014,-0.668688,-0.566564;-5.30018,-1.62343,1.17015,0.597769
33;-0.784669,-0.122089,0.896268,-0.784855,0.653059,0.224406,-0.492086,-0.851023,0.9203,0.630928,-0.737814,-0.486566;-3.68822,-2.25956,1.81164,2.07426
34;-0.503811,-0.601614,0.902628,-0.775633,-0.58345,0.339836,-0.832345,-0.938944,0.83949,0.15527,-0.589465,-0.675242;-4.82954,-0.834238,1.64432,0.436953
