Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.397773,-0.270184,0.423451,-0.505792,0.472707,-0.327054,-0.0600636,-0.519281,0.0285357,0.535598,-0.280775,-0.508984;-0.044319,-3.99763,0.652417,1.36996
1;0.490108,-0.270184,0.246454,-0.505792,0.825836,-0.0636404,-0.374939,-0.729605,0.35485,0.535598,-0.188382,-0.317719;-0.871818,-11.2117,0.786005,2.1909
2;0.104618,-0.270184,0.688752,-0.505792,0.635885,-0.2073,-0.374939,-0.140071,0.35485,0.535598,-0.149883,-0.230805;-0.580972,-3.08342,0.224405,2.35922
3;0.275303,-0.270184,0.710043,-0.505792,0.829558,0.457546,-0.374939,-0.448353,0.35485,0.535598,-0.256283,-0.461103;0.787428,-8.72227,1.43723,1.79638
4;-0.526846,-0.270184,0.650862,-0.505792,0.898885,0.37328,-0.374939,-0.31975,0.35485,0.535598,-0.201242,-0.345945;1.58753,-2.93357,1.46564,2.01664
5;-0.464179,-0.270184,0.681568,-0.505792,0.853317,0.357064,-0.374939,-0.778784,0.35485,0.535598,-0.224379,-0.395538;1.28434,-6.01582,1.80899,1.94671
6;-0.562709,-0.582287,0.884604,-0.779803,0.765524,0.742438,-0.710315,-0.711501,0.68016,0.305441,-0.232914,-0.13874;2.62139,-3.07622,2.77597,2.38198
7;-0.564571,-0.270184,0.892092,-0.505792,0.953507,0.591879,-0.519105,-0.790984,0.644918,0.535598,-0.153217,-0.238456;1.63629,-4.86246,2.0641,2.5012
8;-0.686818,-0.270184,0.869251,-0.505792,0.893587,0.659376,-0.374939,-0.791601,0.35485,0.535598,-0.138556,-0.204656;2.12162,-4.28009,2.33393,1.92101
9;-0.738221,-0.270184,0.716208,-0.505792,0.879763,0.650535,-0.374939,-0.828724,0.35485,0.535598,-0.138442,-0.204392;2.09803,-4.58482,2.41543,1.87185
10;-0.732531,-0.270184,0.71627,-0.505792,0.830753,0.499997,-0.374939,-0.842464,0.35485,0.535598,-0.131574,-0.18843;1.72083,-4.18623,2.19629,1.9671
11;-0.715521,-0.582287,0.904406,-0.779803,0.676491,0.808913,-0.710315,-0.810349,0.68016,0.305441,-0.221533,-0.110704;2.80333,-2.56174,3.07979,2.27115
12;-0.62951,-0.270184,0.894805,-0.505792,0.952854,0.619517,-0.519105,-0.836525,0.644918,0.535598,-0.134975,-0.196344;1.72309,-4.64388,2.16928,2.50861
13;-0.787455,-0.582287,0.959416,-0.779803,0.780183,0.881954,-0.710315,-0.776598,0.68016,0.305441,-0.222597,-0.113327;3.1617,-2.19044,3.12621,2.31981
14;-0.869896,0.136075,0.859307,-0.811409,0.901678,0.730771,-0.377281,-0.853964,0.837957,0.654746,-0.274524,-0.108129;1.80958,-2.28798,1.9202,2.89877
15;-0.958036,0.136075,0.91145,-0.811409,0.299927,0.61484,-0.39504,-0.872553,0.294788,0.654746,-0.260989,-0.0738171;1.53412,-0.032671,2.53358,1.80373
16;-0.855685,-0.270184,0.701449,-0.505792,0.65499,0.594852,-0.534187,-0.890516,-0.142936,0.535598,-0.123448,-0.169456;2.19396,-3.43021,3.05254,1.21835
17;-0.69902,-0.270184,0.149494,-0.505792,0.812481,0.497688,-0.374939,-0.870152,0.35485,0.535598,-0.120113,-0.161642;1.49112,-6.00926,2.34924,1.80657
18;-0.702701,-0.146766,0.593998,0.00399802,0.0748879,-0.665043,-0.25494,-0.837086,0.384752,0.685709,-0.592454,-0.565789;-1.97583,-4.47151,0.527482,2.2624
19;0.261009,-0.122089,0.749005,-0.784855,-0.0332364,-0.0434772,-0.234986,-0.80599,0.819521,0.630928,-0.727206,-0.444018;-1.44689,-7.68409,0.889093,2.41609
20;-0.774135,-0.0393885,0.893681,-0.815076,-0.417304,0.000730033,-0.748115,-0.660559,0.788015,0.38114,-0.589756,-0.773042;0.175075,1.07126,1.88086,1.96668
21;-0.736317,-0.142986,0.815755,-0.736274,0.230476,0.428737,-0.659928,-0.837983,0.719168,0.57067,-0.376648,-0.724154;1.06896,-3.22391,2.40828,1.87569
22;-0.405296,-0.720264,0.915035,-0.907168,0.448938,0.844802,-0.796462,-0.8135,0.853579,0.250785,-0.357257,0.177781;2.3131,-2.94052,3.22742,2.67688
23;-0.495104,-0.270184,0.951822,-0.505792,0.94049,0.515076,-0.577847,-0.732707,0.735876,0.535598,-0.134392,-0.194989;1.30099,-4.30747,1.8399,2.7684
24;-0.632653,-0.270184,0.90348,-0.505792,0.898282,0.718221,-0.374939,-0.767469,0.35485,0.535598,-0.149312,-0.229491;2.21803,-4.59651,2.38497,1.86624
25;-0.822535,-0.146766,0.572526,0.00399802,0.78402,0.2731,-0.25494,-0.818593,0.384752,0.685709,-0.60487,-0.596201;0.75893,-7.55324,1.71803,2.08053
26;-0.506171,-0.490476,0.803949,-0.44929,0.400521,-0.21349,-0.394981,-0.840919,0.60919,0.506014,-0.65652,-0.530588;-0.154915,-5.28033,1.22608,2.51934
27;0.0814003,-0.424686,0.842078,-0.513808,0.563461,0.0450739,-0.728387,-0.90078,0.795176,0.212506,-0.48624,-0.806764;0.377828,-8.99478,1.46396,2.46377
