Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.397773,-0.270184,0.423451,-0.505792,0.472707,-0.327054,-0.0600636,-0.519281,0.0285357,0.535598,-0.280775,-0.508984;-7.93236,-13.3568,1.18255,0.209503
1;0.490108,-0.270184,0.246454,-0.505792,0.825836,-0.0636404,-0.374939,-0.729605,0.35485,0.535598,-0.188382,-0.317719;-9.61338,-14.9225,0.626402,0.0671115
2;0.104618,-0.270184,0.688752,-0.505792,0.635885,-0.2073,-0.374939,-0.140071,0.35485,0.535598,-0.149883,-0.230805;-9.39148,-11.9449,0.798256,0.224698
3;0.275303,-0.270184,0.710043,-0.505792,0.829558,0.457546,-0.374939,-0.448353,0.35485,0.535598,-0.256283,-0.461103;-9.04059,-13.9175,0.802895,1.33406
4;-0.526846,-0.270184,0.650862,-0.505792,0.898885,0.37328,-0.374939,-0.31975,0.35485,0.535598,-0.201242,-0.345945;-9.51675,-12.5834,0.588734,1.65119
5;-0.588022,-0.582287,0.88967,-0.779803,0.724864,0.734936,-0.710315,-0.737856,0.68016,0.305441,-0.31292,-0.331885;-12.7518,-10.5575,1.70781,3.55024
6;-0.63463,-0.582287,0.95855,-0.779803,0.939973,0.81891,-0.788999,-0.761583,0.841117,0.305441,-0.240196,-0.156645;-13.4076,-11.1497,1.26315,3.79296
7;-0.836894,-0.223431,0.944663,-0.695336,0.60678,0.765758,-0.508827,-0.506722,0.929119,0.757396,-0.556984,-0.322495;-12.6875,-8.78217,1.85068,2.61068
8;-0.873578,-0.223431,0.950368,-0.695336,0.0140134,0.53113,-0.466326,-0.627673,0.832764,0.757396,-0.589227,-0.420596;-12.8818,-5.2578,2.97847,2.41929
9;-0.769047,0.136075,0.880533,-0.811409,0.741214,0.427406,-0.328463,-0.873329,0.640752,0.654746,-0.30027,-0.173391;-11.7954,-12.0799,1.42554,1.49213
10;-0.900921,0.136075,0.834028,-0.811409,0.385875,0.614325,-0.39504,-0.849485,0.294788,0.654746,-0.257585,-0.0651978;-10.9779,-9.22641,2.17919,1.95561
11;-0.856081,-0.270184,0.703544,-0.505792,0.592471,0.518691,-0.534187,-0.879554,-0.142936,0.535598,-0.127727,-0.179459;-10.0305,-12.5838,1.47766,2.83423
