Passo;A  o
0;3
1;3
2;3
3;3
4;3
5;3
6;0
7;3
8;1
9;1
10;3
11;3
12;3
13;4
14;1
15;3
16;1
17;3
18;3
19;3
20;3
21;4
22;0
23;0
24;4
25;0
26;0
27;3
28;3
29;1
30;1
31;1
32;1
33;3
34;3
35;4
36;0
37;0
38;4
39;0
40;0
41;3
42;3
43;1
44;1
45;1
46;1
47;3
48;3
49;4
50;0
51;0
52;4
53;0
54;0
55;3
56;3
57;1
58;1
59;1
60;1
61;3
62;3
63;4
64;0
65;0
66;4
67;0
68;0
69;3
70;3
71;1
72;1
73;1
74;1
75;3
76;3
77;4
78;0
79;0
80;4
81;0
82;0
83;3
84;3
85;1
86;1
87;1
88;1
89;3
90;3
91;4
92;0
93;0
94;4
95;0
96;0
97;3
98;3
99;1
100;1
101;1
102;1
103;3
104;3
105;4
106;0
107;0
108;4
109;0
110;0
111;3
112;3
113;1
114;1
115;1
116;1
117;3
118;3
119;4
120;0
121;0
122;4
123;0
124;0
125;3
126;3
127;1
128;1
129;1
130;1
131;3
132;3
133;4
134;0
135;0
136;4
137;0
138;0
139;3
140;3
141;1
142;1
143;1
144;1
145;3
146;3
147;4
148;0
149;0
150;4
151;0
152;0
153;3
154;3
155;1
156;1
157;1
158;1
159;3
160;3
161;4
162;0
163;0
164;4
165;0
166;0
167;3
168;3
169;1
170;1
171;1
172;1
173;3
174;3
175;4
176;0
177;0
178;4
179;0
180;0
181;3
182;3
183;1
184;1
185;1
186;1
187;3
188;3
189;4
190;0
191;0
192;4
193;0
194;0
195;3
196;3
197;1
198;1
199;1
200;1
201;3
202;3
203;4
204;0
205;0
206;4
207;0
208;0
209;3
210;3
211;1
212;1
213;1
214;1
215;3
216;3
217;4
218;0
219;0
220;4
221;0
222;0
223;3
224;3
225;1
226;1
227;1
228;1
229;3
230;3
231;4
232;0
233;0
234;4
235;0
236;0
237;3
238;3
239;1
240;1
241;1
242;1
243;3
244;3
245;4
246;0
247;0
248;4
249;0
250;0
251;3
252;3
253;1
254;1
255;1
256;1
257;3
258;3
259;4
260;0
261;0
262;4
263;0
264;0
265;3
266;3
267;1
268;1
269;1
270;1
271;3
272;3
273;4
274;0
275;0
276;4
277;0
278;0
279;3
280;3
281;1
282;1
283;1
284;1
285;3
286;3
287;4
288;0
289;0
290;4
291;0
292;0
293;3
294;3
295;1
296;1
297;1
298;1
299;3
300;-1.83255e-06
