Passo;A  o
0;2
1;3
2;3
3;3
4;3
5;4
6;2
7;3
8;2
9;2
10;3
11;2
12;4
13;2
14;3
15;2
16;2
17;3
18;2
19;4
20;2
21;3
22;2
23;2
24;3
25;2
26;4
27;2
28;3
29;2
30;2
31;3
32;2
33;4
34;2
35;3
36;2
37;2
38;3
39;2
40;4
41;2
42;3
43;2
44;2
45;3
46;2
47;4
48;2
49;3
50;2
51;2
52;3
53;2
54;4
55;2
56;3
57;2
58;2
59;3
60;2
61;4
62;2
63;3
64;2
65;2
66;3
67;2
68;4
69;2
70;3
71;2
72;2
73;3
74;2
75;4
76;2
77;3
78;2
79;2
80;3
81;2
82;4
83;2
84;3
85;2
86;2
87;3
88;2
89;4
90;2
91;3
92;2
93;2
94;3
95;2
96;4
97;2
98;3
99;2
100;2
101;3
102;2
103;4
104;2
105;3
106;2
107;2
108;3
109;2
110;4
111;2
112;3
113;2
114;2
115;3
116;2
117;4
118;2
119;3
120;2
121;2
122;3
123;2
124;4
125;2
126;3
127;2
128;2
129;3
130;2
131;4
132;2
133;3
134;2
135;2
136;3
137;2
138;4
139;2
140;3
141;2
142;2
143;3
144;2
145;4
146;2
147;3
148;2
149;2
150;3
151;2
152;4
153;2
154;3
155;2
156;2
157;3
158;2
159;4
160;2
161;3
162;2
163;2
164;3
165;2
166;4
167;2
168;3
169;2
170;2
171;3
172;2
173;4
174;2
175;3
176;2
177;2
178;3
179;2
180;4
181;2
182;3
183;2
184;2
185;3
186;2
187;4
188;2
189;3
190;2
191;2
192;3
193;2
194;4
195;2
196;3
197;2
198;2
199;3
200;2
201;4
202;2
203;3
204;2
205;2
206;3
207;2
208;4
209;2
210;3
211;2
212;2
213;3
214;2
215;4
216;2
217;3
218;2
219;2
220;3
221;2
222;4
223;2
224;3
225;2
226;2
227;3
228;2
229;4
230;2
231;3
232;2
233;2
234;3
235;2
236;4
237;2
238;3
239;2
240;2
241;3
242;2
243;4
244;2
245;3
246;2
247;2
248;3
249;2
250;4
251;2
252;3
253;2
254;2
255;3
256;2
257;4
258;2
259;3
260;2
261;2
262;3
263;2
264;4
265;2
266;3
267;2
268;2
269;3
270;2
271;4
272;2
273;3
274;2
275;2
276;3
277;2
278;4
279;2
280;3
281;2
282;2
283;3
284;2
285;4
286;2
287;3
288;2
289;2
290;3
291;2
292;4
293;2
294;3
295;2
296;2
297;3
298;2
299;4
300;-1.83255e-06
