Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.397773,-0.270184,0.423451,-0.505792,0.472707,-0.327054,-0.0600636,-0.519281,0.0285357,0.535598,-0.280775,-0.508984;-7.88738,-6.68436,0.612682,0.494805
1;0.490108,-0.270184,0.246454,-0.505792,0.825836,-0.0636404,-0.374939,-0.729605,0.35485,0.535598,-0.188382,-0.317719;-7.87505,-6.45672,-1.31069,1.75956
2;0.104618,-0.270184,0.688752,-0.505792,0.635885,-0.2073,-0.374939,-0.140071,0.35485,0.535598,-0.149883,-0.230805;-6.1075,-6.39559,-0.465098,0.31737
3;0.110132,-0.582287,0.900636,-0.779803,0.683848,0.785689,-0.710315,-0.368012,0.68016,0.305441,-0.343135,-0.401392;-5.54592,-7.07535,-1.70387,0.911015
4;-0.664656,-0.582287,0.955754,-0.779803,0.949598,0.811648,-0.788999,-0.363779,0.841117,0.305441,-0.304692,-0.312541;-7.32673,-8.70289,-1.52634,0.0951044
5;-0.820616,-0.223431,0.936021,-0.695336,0.702616,0.728198,-0.508827,-0.526232,0.929119,0.757396,-0.606534,-0.471773;-8.42089,-9.19562,-1.09904,-0.15332
6;-0.851873,-0.223431,0.942944,-0.695336,0.166756,0.475144,-0.466326,-0.618851,0.832764,0.757396,-0.586821,-0.413388;-7.14525,-8.05181,-0.492692,-0.564473
7;-0.735508,0.136075,0.881308,-0.811409,0.733515,0.420848,-0.328463,-0.868687,0.640752,0.654746,-0.301782,-0.177216;-8.76433,-10.3158,-0.813562,-0.211459
8;-0.898978,0.136075,0.833469,-0.811409,0.390249,0.613859,-0.39504,-0.840999,0.294788,0.654746,-0.258401,-0.0672649;-7.13379,-9.50345,-0.354118,-0.810699
9;-0.855764,-0.270184,0.703043,-0.505792,0.593514,0.517334,-0.534187,-0.879164,-0.142936,0.535598,-0.1293,-0.183129;-6.87142,-8.18594,-0.114608,-0.405777
10;-0.713542,-0.146766,-0.0923016,0.00399802,0.643289,0.0079493,-0.25494,-0.874117,0.384752,0.685709,-0.591351,-0.563042;-9.93041,-5.829,-0.396798,0.740414
