Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.397773,-0.270184,0.423451,-0.505792,0.472707,-0.327054,-0.0600636,-0.519281,0.0285357,0.535598,-0.280775,-0.508984;-5.77107,-0.291886,-3.70198,0.481715
1;0.490108,-0.270184,0.246454,-0.505792,0.825836,-0.0636404,-0.374939,-0.729605,0.35485,0.535598,-0.188382,-0.317719;-6.37401,-0.242813,-5.99818,1.87483
2;0.104618,-0.270184,0.688752,-0.505792,0.635885,-0.2073,-0.374939,-0.140071,0.35485,0.535598,-0.149883,-0.230805;-7.0899,0.34899,-4.71728,1.34962
3;0.275303,-0.270184,0.710043,-0.505792,0.829558,0.457546,-0.374939,-0.448353,0.35485,0.535598,-0.256283,-0.461103;-8.5199,0.728341,-6.83358,2.2274
4;-0.526846,-0.270184,0.650862,-0.505792,0.898885,0.37328,-0.374939,-0.31975,0.35485,0.535598,-0.201242,-0.345945;-6.75382,0.744114,-3.64498,1.44007
5;-0.464179,-0.270184,0.681568,-0.505792,0.853317,0.357064,-0.374939,-0.778784,0.35485,0.535598,-0.224379,-0.395538;-6.94269,0.421707,-4.70698,1.51145
6;-0.562709,-0.582287,0.884604,-0.779803,0.765524,0.742438,-0.710315,-0.711501,0.68016,0.305441,-0.232914,-0.13874;-4.23592,1.38011,-3.7289,1.42744
7;-0.670433,-0.582287,0.96544,-0.779803,0.908459,0.847275,-0.788999,-0.751999,0.841117,0.305441,-0.244871,-0.168121;-5.09939,1.58944,-3.21087,1.49968
8;-0.726665,-0.146766,0.891475,0.00399802,0.923315,0.246969,-0.415006,-0.82934,0.664703,0.685709,-0.606715,-0.600642;-9.89751,-0.0758635,-4.13505,1.18893
9;-0.47734,-0.490476,0.911849,-0.44929,0.670885,0.248743,-0.394981,-0.814191,0.60919,0.506014,-0.655366,-0.527126;-6.8726,0.28427,-3.94809,0.815941
10;-0.515954,-0.424686,0.842561,-0.513808,0.643251,0.203749,-0.728387,-0.895849,0.795176,0.212506,-0.490077,-0.810898;-9.33522,0.917124,-3.28382,0.783862
11;-0.0388631,-0.146766,0.78181,0.00399802,0.973075,-0.233551,-0.259882,-0.781461,0.538077,0.685709,-0.589302,-0.557924;-10.3605,-0.749713,-5.03999,1.43232
12;0.145568,-0.490476,0.877319,-0.44929,0.560437,0.112743,-0.394981,-0.485209,0.60919,0.506014,-0.660483,-0.542415;-7.74302,0.369745,-5.25337,1.1326
13;-0.36744,-0.122089,0.868589,-0.784855,0.662229,0.28347,-0.492086,-0.348469,0.9203,0.630928,-0.756973,-0.561213;-8.36103,0.804453,-3.69334,0.585638
14;-0.463977,-0.490476,0.96037,-0.44929,0.655997,0.0314857,-0.734597,-0.675601,0.589145,0.506014,-0.704043,-0.664722;-8.1948,0.323143,-4.21575,0.890815
15;-0.228869,-0.424686,0.81207,-0.513808,0.75037,0.214159,-0.728387,-0.893486,0.795176,0.212506,-0.509667,-0.831084;-9.91661,0.846674,-3.96038,1.1393
16;-0.342769,-0.506461,0.856686,-0.352428,0.830202,0.302187,-0.648066,-0.625349,0.738209,0.432458,-0.209516,-0.724768;-10.4601,1.2064,-3.77964,1.46732
17;-0.523123,-0.506461,0.846617,-0.352428,0.731405,0.638066,-0.581935,-0.682984,0.781875,0.432458,-0.257285,-0.776915;-9.9779,1.51833,-3.87828,1.36562
18;-0.829619,-0.0644524,0.657023,-0.0799104,0.888282,0.0436889,-0.351939,-0.919824,0.569771,0.460738,-0.434453,-0.851541;-10.9294,0.0205879,-2.93033,0.826427
19;-0.634156,-0.0644524,0.401415,-0.0799104,0.69074,-0.430069,-0.185512,-0.952634,0.0867513,0.460738,-0.397552,-0.819668;-9.04961,-0.873119,-3.70332,0.634659
20;-0.103973,-0.0644524,-0.293808,-0.0799104,0.467698,-0.660047,-0.185512,-0.933672,0.0867513,0.460738,-0.392333,-0.814794;-6.72042,-1.38638,-3.94559,0.435308
21;0.213164,-0.0644524,-0.29167,-0.0799104,-0.321655,-0.948621,-0.185512,-0.838592,0.0867513,0.460738,-0.395352,-0.817625;-5.82271,-1.36921,-5.6623,-0.234536
22;0.554782,-0.0644524,-0.292912,-0.0799104,-0.316543,-0.948683,-0.185512,-0.733077,0.0867513,0.460738,-0.410362,-0.83124;-6.4146,-1.33177,-6.56656,0.0729363
23;0.561536,-0.0644524,-0.298872,-0.0799104,-0.304318,-0.950712,-0.185512,-0.559831,0.0867513,0.460738,-0.426763,-0.845264;-6.56034,-1.21941,-6.26867,0.0488782
24;0.570698,-0.0644524,-0.304986,-0.0799104,-0.296757,-0.953464,-0.185512,-0.555708,0.0867513,0.460738,-0.45309,-0.865989;-6.63332,-1.23962,-6.26086,0.0411224
25;0.584644,-0.0644524,-0.313976,-0.0799104,-0.282539,-0.957143,-0.185512,-0.550071,0.0867513,0.460738,-0.453708,-0.866449;-6.65298,-1.24919,-6.24497,0.0590545
