Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.397773,-0.270184,0.423451,-0.505792,0.472707,-0.327054,-0.0600636,-0.519281,0.0285357,0.535598,-0.280775,-0.508984;-3.67218,-3.38801,1.03658,-0.103924
1;0.490108,-0.270184,0.246454,-0.505792,0.825836,-0.0636404,-0.374939,-0.729605,0.35485,0.535598,-0.188382,-0.317719;-2.03534,-3.49189,0.675536,-0.0761573
2;0.104618,-0.270184,0.688752,-0.505792,0.635885,-0.2073,-0.374939,-0.140071,0.35485,0.535598,-0.149883,-0.230805;-3.15799,-3.74533,0.157615,0.0419446
3;0.275303,-0.270184,0.710043,-0.505792,0.829558,0.457546,-0.374939,-0.448353,0.35485,0.535598,-0.256283,-0.461103;-4.43367,-2.15987,0.202562,0.289946
4;-0.526846,-0.270184,0.650862,-0.505792,0.898885,0.37328,-0.374939,-0.31975,0.35485,0.535598,-0.201242,-0.345945;-4.92723,-4.12296,0.0617789,0.495954
5;-0.588022,-0.582287,0.88967,-0.779803,0.724864,0.734936,-0.710315,-0.737856,0.68016,0.305441,-0.31292,-0.331885;-6.49845,-5.03544,0.317761,0.964623
6;-0.63463,-0.582287,0.95855,-0.779803,0.939973,0.81891,-0.788999,-0.761583,0.841117,0.305441,-0.240196,-0.156645;-6.28265,-6.42495,-0.124312,1.10908
7;-0.836894,-0.223431,0.944663,-0.695336,0.60678,0.765758,-0.508827,-0.506722,0.929119,0.757396,-0.556984,-0.322495;-3.69944,-6.9715,-0.056779,0.442668
8;-0.873578,-0.223431,0.950368,-0.695336,0.0140134,0.53113,-0.466326,-0.627673,0.832764,0.757396,-0.589227,-0.420596;-3.94217,-6.1057,0.638889,0.373769
9;-0.769047,0.136075,0.880533,-0.811409,0.741214,0.427406,-0.328463,-0.873329,0.640752,0.654746,-0.30027,-0.173391;-3.88458,-8.22641,0.150068,0.329685
10;-0.900921,0.136075,0.834028,-0.811409,0.385875,0.614325,-0.39504,-0.849485,0.294788,0.654746,-0.257585,-0.0651978;-5.61367,-6.21231,0.508647,0.518845
11;-0.943417,0.136075,0.617343,-0.811409,0.227646,0.604638,-0.39504,-0.878959,0.294788,0.654746,-0.261775,-0.0758091;-5.01133,-5.92835,0.856855,0.449741
12;-0.851646,-0.270184,0.700964,-0.505792,0.407699,0.242846,-0.534187,-0.887803,-0.142936,0.535598,-0.122259,-0.166671;-8.10597,-3.56862,0.730642,0.927186
13;-0.353908,-0.270184,0.1508,-0.505792,0.811235,0.498268,-0.374939,-0.86928,0.35485,0.535598,-0.120617,-0.162823;-3.46603,-4.36322,0.646387,0.437531
14;-0.62371,-0.270184,0.725842,-0.505792,0.434493,-0.261019,-0.374939,-0.710902,0.35485,0.535598,-0.124055,-0.170877;-4.50351,-6.06472,0.491424,0.439704
15;0.167974,-0.582287,0.905927,-0.779803,0.672202,0.81693,-0.710315,-0.77455,0.68016,0.305441,-0.244977,-0.168382;-5.46977,-3.67968,0.228643,0.760319
16;-0.835121,-0.223431,0.9098,-0.695336,0.574046,0.728684,-0.508827,0.151815,0.929119,0.757396,-0.555296,-0.317289;-3.01944,-5.90793,-0.267935,0.248121
