Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.397773,-0.270184,0.423451,-0.505792,0.472707,-0.327054,-0.0600636,-0.519281,0.0285357,0.535598,-0.280775,-0.508984;-15.4533,0.0725221,-2.69685,2.29268
1;0.490108,-0.270184,0.246454,-0.505792,0.825836,-0.0636404,-0.374939,-0.729605,0.35485,0.535598,-0.188382,-0.317719;-15.4233,0.0953195,-2.66344,2.1325
2;0.104618,-0.270184,0.688752,-0.505792,0.635885,-0.2073,-0.374939,-0.140071,0.35485,0.535598,-0.149883,-0.230805;-14.1192,0.374273,-4.78647,1.60358
3;0.275303,-0.270184,0.710043,-0.505792,0.829558,0.457546,-0.374939,-0.448353,0.35485,0.535598,-0.256283,-0.461103;-15.087,-0.0602051,-5.80558,1.6044
4;-0.526846,-0.270184,0.650862,-0.505792,0.898885,0.37328,-0.374939,-0.31975,0.35485,0.535598,-0.201242,-0.345945;-15.4978,0.278565,-6.77786,1.79561
5;-0.464179,-0.270184,0.681568,-0.505792,0.853317,0.357064,-0.374939,-0.778784,0.35485,0.535598,-0.224379,-0.395538;-17.3286,0.39527,-5.3563,1.96693
6;-0.562709,-0.582287,0.884604,-0.779803,0.765524,0.742438,-0.710315,-0.711501,0.68016,0.305441,-0.232914,-0.13874;-16.7252,0.722334,-4.96189,1.2469
7;-0.670433,-0.582287,0.96544,-0.779803,0.908459,0.847275,-0.788999,-0.751999,0.841117,0.305441,-0.244871,-0.168121;-17.7909,0.99096,-5.76617,1.24842
8;-0.847631,-0.223431,0.944067,-0.695336,0.619842,0.767553,-0.508827,-0.529924,0.929119,0.757396,-0.558228,-0.32633;-17.0881,1.72334,-3.91666,0.909181
9;-0.932307,-0.424686,0.948701,-0.513808,0.0459423,0.359561,-0.796063,-0.944583,0.633292,0.212506,-0.529705,-0.850175;-17.5257,1.69999,0.121233,0.83147
10;-0.228753,-0.146766,0.653871,0.00399802,0.980793,-0.129479,-0.259882,-0.889203,0.538077,0.685709,-0.583275,-0.54273;-19.7447,0.610996,-3.99174,2.17428
11;0.166437,-0.146766,0.654418,0.00399802,0.671468,-0.561409,0.0758277,-0.660996,0.244169,0.685709,-0.590119,-0.559968;-17.8322,-0.00220333,-3.07443,2.21773
12;0.543665,-0.490476,0.721472,-0.44929,0.448385,-0.0766578,-0.394981,-0.334448,0.60919,0.506014,-0.673091,-0.579327;-15.4028,0.442203,-0.818278,1.2979
13;0.362259,-0.490476,0.898268,-0.44929,0.800508,-0.0812989,-0.61507,-0.0135086,0.815509,0.506014,-0.705373,-0.668208;-16.667,0.772924,-3.30167,1.48307
14;0.247639,-0.223431,0.904219,-0.695336,0.703701,0.324445,-0.330043,0.314186,0.911369,0.757396,-0.646599,-0.584327;-14.1832,1.02055,-5.0835,0.993146
15;-0.758987,-0.424686,0.931226,-0.513808,0.275444,0.203447,-0.796063,-0.668639,0.633292,0.212506,-0.634442,-0.926674;-17.7592,1.40406,-1.00248,1.20443
16;0.0549985,-0.146766,0.632356,0.00399802,0.983061,-0.27994,-0.259882,-0.8523,0.538077,0.685709,-0.616548,-0.623942;-19.7502,0.543615,-3.4628,2.28194
17;0.381375,-0.146766,0.631572,0.00399802,0.704996,-0.609784,0.0758277,-0.495336,0.244169,0.685709,-0.594634,-0.571193;-17.1245,-0.147064,-3.36348,2.20288
18;0.692361,-0.146766,0.306806,0.00399802,0.673994,-0.592968,0.0758277,-0.248539,0.244169,0.685709,-0.636387,-0.669008;-14.9403,-0.327354,-2.33085,2.10889
19;0.694096,-0.146766,0.26371,0.00399802,0.48978,-0.838616,0.0758277,0.0217528,0.244169,0.685709,-0.663247,-0.725578;-13.6999,-0.121966,-1.30353,1.95052
20;0.839513,-0.146766,0.238284,0.00399802,0.497825,-0.865322,0.0758277,0.0232888,0.244169,0.685709,-0.690823,-0.777973;-13.6848,-0.183942,-1.02662,1.99553
21;0.855156,-0.146766,0.214438,0.00399802,0.518049,-0.882397,0.0758277,0.151006,0.244169,0.685709,-0.690975,-0.778244;-13.2076,-0.227283,-1.32553,1.98219
22;0.861518,-0.146766,0.214314,0.00399802,0.497004,-0.890028,0.0758277,0.164524,0.244169,0.685709,-0.703344,-0.799788;-13.1392,-0.21171,-1.17998,1.96339
23;0.866279,-0.146766,0.204432,0.00399802,0.514581,-0.893248,0.0758277,0.170004,0.244169,0.685709,-0.704629,-0.801956;-13.1665,-0.227689,-1.23959,1.99199
24;0.867613,-0.146766,0.203436,0.00399802,0.507577,-0.89649,0.0758277,0.174099,0.244169,0.685709,-0.705149,-0.802829;-13.1278,-0.222234,-1.19987,1.98295
25;0.868821,-0.146766,0.203034,0.00399802,0.507403,-0.896908,0.0758277,0.175245,0.244169,0.685709,-0.705537,-0.803479;-13.1227,-0.222725,-1.19744,1.98279
26;0.869027,-0.146766,0.202735,0.00399802,0.507577,-0.897119,0.0758277,0.176283,0.244169,0.685709,-0.705645,-0.80366;-13.1192,-0.223084,-1.19896,1.98287
27;0.869117,-0.146766,0.202651,0.00399802,0.507459,-0.897232,0.0758277,0.17646,0.244169,0.685709,-0.705743,-0.803825;-13.1184,-0.223015,-1.19783,1.98281
28;0.869172,-0.146766,0.202576,0.00399802,0.507519,-0.897281,0.0758277,0.176537,0.244169,0.685709,-0.70576,-0.803853;-13.1182,-0.223084,-1.1979,1.98293
29;0.869191,-0.146766,0.202563,0.00399802,0.507475,-0.897306,0.0758277,0.176584,0.244169,0.685709,-0.705767,-0.803865;-13.1179,-0.223057,-1.19764,1.98287
30;0.820319,-0.490476,0.660502,-0.44929,0.205924,-0.712571,-0.394981,0.26826,0.60919,0.506014,-0.750555,-0.776327;-13.4333,0.696006,0.82303,1.24203
31;0.868306,-0.490476,0.878389,-0.44929,0.846628,-0.262861,-0.61507,0.227617,0.815509,0.506014,-0.758002,-0.792107;-15.9548,0.538579,-3.26728,1.5706
32;0.495215,-0.223431,0.892777,-0.695336,0.756255,0.236485,-0.330043,0.649056,0.911369,0.757396,-0.672271,-0.650896;-13.0898,0.839656,-5.75592,0.980832
33;-0.483207,-0.223431,0.928955,-0.695336,0.304071,0.354004,-0.466326,0.41614,0.832764,0.757396,-0.713511,-0.74665;-13.4237,1.66561,-3.09688,0.599672
34;-0.758278,-0.424686,0.899329,-0.513808,0.455448,0.157704,-0.796063,-0.896871,0.633292,0.212506,-0.645783,-0.93285;-19.4254,1.32465,-1.17656,1.62447
35;-0.187236,-0.506461,0.754275,-0.352428,0.886619,0.264108,-0.648066,-0.834546,0.738209,0.432458,-0.208906,-0.724048;-18.6613,1.18211,-3.93972,1.67986
36;-0.483347,-0.506461,0.846715,-0.352428,0.668437,0.539697,-0.581935,-0.602361,0.781875,0.432458,-0.220111,-0.737044;-16.92,1.35438,-4.42638,1.04137
37;-0.790331,-0.0644524,0.667757,-0.0799104,0.878658,0.09028,-0.351939,-0.914218,0.569771,0.460738,-0.446698,-0.861153;-19.6274,1.02303,-5.11187,2.0257
38;-0.667427,-0.0644524,0.39754,-0.0799104,0.70283,-0.429617,-0.185512,-0.949304,0.0867513,0.460738,-0.398441,-0.820489;-18.7397,0.334668,-3.13979,2.6736
39;-0.104035,-0.0644524,-0.294167,-0.0799104,0.464763,-0.663904,-0.185512,-0.937352,0.0867513,0.460738,-0.392864,-0.815294;-15.639,0.32649,1.29274,2.5695
40;0.218676,-0.0644524,-0.291889,-0.0799104,-0.321548,-0.948741,-0.185512,-0.838608,0.0867513,0.460738,-0.394767,-0.817079;-12.4094,0.88907,5.96391,1.54405
41;0.669714,-0.601614,0.0448341,-0.775633,-0.917968,-0.752327,-0.623175,-0.685722,0.816556,0.15527,-0.590989,-0.678252;-10.9724,2.05537,11.107,0.156474
42;0.940647,-0.392521,0.842814,-0.840584,0.686917,-0.670379,-0.673502,-0.449883,0.895193,0.28359,-0.547965,-0.137499;-17.2405,0.75445,-1.3021,1.81834
43;0.875703,-0.392521,0.923343,-0.840584,0.700234,0.402408,-0.696267,-0.239684,0.828228,0.28359,-0.578307,-0.239134;-14.5527,0.176113,-3.96605,0.994392
44;-0.29835,-0.666061,0.967249,-0.936766,0.620753,0.790877,-0.874919,-0.202635,0.927598,0.00912826,-0.661258,-0.258465;-15.0373,0.509401,-4.25528,0.732604
45;-0.554957,-0.587868,0.960688,-0.817725,0.75354,0.463285,-0.857475,-0.851746,0.965565,0.245837,-0.876146,-0.635245;-20.3625,1.21098,-1.60261,1.66302
46;0.216783,-0.652112,0.940556,-0.73989,0.739773,0.284362,-0.765423,-0.758662,0.953384,0.460621,-0.729683,-0.275939;-18.7614,0.978371,-0.950433,1.41426
47;0.423848,-0.652112,0.955934,-0.73989,0.315802,0.418943,-0.743285,-0.299618,0.960251,0.460621,-0.737781,-0.313942;-14.8333,1.05875,0.00369745,0.449965
48;-0.209053,-0.601614,0.926136,-0.775633,-0.119496,0.415692,-0.822994,-0.577033,0.955479,0.15527,-0.653145,-0.788303;-15.0813,1.76661,1.75423,0.201153
49;-0.310551,-0.601614,0.8844,-0.775633,0.598488,0.465654,-0.830464,-0.839333,0.949552,0.15527,-0.622136,-0.736533;-18.7073,1.2781,-1.56676,1.33385
50;-0.389895,-0.601614,0.887776,-0.775633,0.525226,0.447453,-0.830464,-0.863988,0.949552,0.15527,-0.5909,-0.678077;-18.5008,1.3824,-1.25541,1.22991
51;-0.403404,-0.506461,0.920415,-0.352428,0.870184,0.311562,-0.73745,-0.704637,0.824521,0.432458,-0.214825,-0.730971;-18.8088,1.48786,-4.62155,1.4676
52;-0.6376,-0.0644524,0.704021,-0.0799104,0.896027,0.203623,-0.351939,-0.901801,0.569771,0.460738,-0.431137,-0.848857;-19.2699,0.885905,-5.54138,1.91057
53;-0.75131,-0.0644524,0.402495,-0.0799104,0.717693,-0.367984,-0.185512,-0.934063,0.0867513,0.460738,-0.400408,-0.822295;-18.7183,0.333468,-3.42174,2.654
54;-0.187772,-0.0644524,-0.294959,-0.0799104,0.47097,-0.661164,-0.185512,-0.945772,0.0867513,0.460738,-0.39529,-0.817567;-15.7942,0.363293,1.24255,2.59656
55;0.216495,-0.0644524,-0.292887,-0.0799104,-0.320152,-0.949161,-0.185512,-0.859304,0.0867513,0.460738,-0.393426,-0.815823;-12.4935,0.893954,6.00577,1.55571
56;0.669562,-0.601614,0.0454352,-0.775633,-0.918373,-0.752239,-0.623175,-0.686745,0.816556,0.15527,-0.588445,-0.673222;-10.9633,2.0553,11.0992,0.153179
57;0.940442,-0.392521,0.843512,-0.840584,0.684359,-0.668124,-0.673502,-0.449991,0.895193,0.28359,-0.54783,-0.13705;-17.227,0.755449,-1.29527,1.8125
58;0.828004,-0.666061,0.975732,-0.936766,0.475916,0.758886,-0.874919,-0.147031,0.927598,0.00912826,-0.638366,-0.168773;-12.8433,0.0337411,-3.10149,0.280542
59;-0.533657,-0.587868,0.963871,-0.817725,0.712543,0.49511,-0.857475,-0.258263,0.965565,0.245837,-0.878558,-0.649845;-17.772,1.09953,-2.88649,1.30344
60;0.17515,-0.652112,0.939743,-0.73989,0.748664,0.285918,-0.765423,-0.750534,0.953384,0.460621,-0.777848,-0.499559;-19.2675,1.06937,-0.795849,1.5407
61;0.447347,-0.652112,0.945675,-0.73989,0.517351,0.366818,-0.743285,-0.332821,0.960251,0.460621,-0.738478,-0.317215;-15.8292,0.920384,-0.856391,0.801709
62;-0.13737,-0.601614,0.925912,-0.775633,-0.128076,0.402289,-0.822994,-0.562975,0.955479,0.15527,-0.649542,-0.782615;-14.9211,1.74043,1.81441,0.176867
63;-0.0181901,-0.666061,0.962796,-0.936766,0.930934,0.756576,-0.864474,-0.801687,0.95674,0.00912826,-0.625578,-0.1193;-18.1172,0.266671,-4.40583,1.35032
64;-0.121883,-0.720264,0.976377,-0.907168,0.808816,0.815552,-0.840027,-0.462786,0.958907,0.250785,-0.363209,0.162017;-15.6758,0.654665,-4.80178,0.794962
65;-0.302742,-0.720264,0.982034,-0.907168,0.527067,0.903856,-0.834178,-0.53187,0.964088,0.250785,-0.417324,0.0118827;-15.2213,0.981886,-3.16376,0.452545
66;-0.77153,-0.601614,0.946048,-0.775633,-0.135619,0.708154,-0.855549,-0.862223,0.962409,0.15527,-0.627325,-0.745638;-16.1075,2.02559,1.65706,0.132363
67;-0.635259,-0.601614,0.890998,-0.775633,0.583424,0.512756,-0.830464,-0.93755,0.949552,0.15527,-0.588086,-0.672508;-19.1577,1.44473,-1.65576,1.33542
68;-0.766323,-0.142986,0.893864,-0.736274,0.707321,0.4272,-0.644971,-0.797345,0.924406,0.57067,-0.330995,-0.659789;-18.861,2.05863,-3.98039,1.47375
69;-0.893027,-0.424686,0.92905,-0.513808,0.468466,0.52784,-0.805754,-0.936266,0.56825,0.212506,-0.492485,-0.813462;-18.5073,1.16991,-2.54074,1.34093
70;-0.669907,-0.506461,0.735211,-0.352428,0.864245,0.467646,-0.648066,-0.867368,0.738209,0.432458,-0.201795,-0.715558;-18.7275,1.35652,-4.3105,1.58206
71;-0.674466,-0.506461,0.847864,-0.352428,0.650198,0.525834,-0.581935,-0.809167,0.781875,0.432458,-0.214217,-0.730266;-17.9064,1.51491,-3.92013,1.14957
72;-0.784354,-0.0644524,0.669555,-0.0799104,0.877261,0.0993014,-0.351939,-0.938104,0.569771,0.460738,-0.414963,-0.835263;-19.5906,1.03328,-5.17593,2.00454
73;-0.685472,-0.0644524,0.407945,-0.0799104,0.689219,-0.394335,-0.185512,-0.948778,0.0867513,0.460738,-0.394647,-0.816967;-18.6424,0.339701,-3.19057,2.62335
74;-0.155341,-0.0644524,-0.292623,-0.0799104,0.471491,-0.652455,-0.185512,-0.939264,0.0867513,0.460738,-0.392947,-0.815373;-15.7118,0.342112,1.20862,2.5796
75;0.203307,-0.0644524,-0.291924,-0.0799104,-0.319806,-0.948523,-0.185512,-0.851597,0.0867513,0.460738,-0.394463,-0.816794;-12.4843,0.898098,5.97707,1.55489
76;0.669435,-0.601614,0.0449702,-0.775633,-0.918024,-0.752184,-0.623175,-0.692871,0.816556,0.15527,-0.589394,-0.675103;-10.9928,2.05659,11.1177,0.157756
77;0.940504,-0.392521,0.843252,-0.840584,0.685164,-0.669164,-0.673502,-0.45008,0.895193,0.28359,-0.547022,-0.13436;-17.2261,0.75449,-1.30024,1.81318
78;0.8283,-0.666061,0.975794,-0.936766,0.473375,0.759153,-0.874919,-0.146977,0.927598,0.00912826,-0.638356,-0.168734;-12.8322,0.0354428,-3.0885,0.276503
79;-0.533931,-0.587868,0.963872,-0.817725,0.712559,0.495189,-0.857475,-0.258018,0.965565,0.245837,-0.878561,-0.649859;-17.7713,1.09957,-2.88745,1.30334
80;0.175044,-0.652112,0.939742,-0.73989,0.748672,0.285918,-0.765423,-0.75064,0.953384,0.460621,-0.777866,-0.499641;-19.2683,1.06947,-0.795589,1.54082
81;0.447357,-0.652112,0.945671,-0.73989,0.517417,0.366797,-0.743285,-0.332904,0.960251,0.460621,-0.738469,-0.317173;-15.8297,0.920339,-0.856528,0.801839
82;-0.137347,-0.601614,0.925915,-0.775633,-0.128127,0.402293,-0.822994,-0.562968,0.955479,0.15527,-0.649533,-0.782601;-14.9208,1.74046,1.81463,0.176772
83;-0.0182021,-0.666061,0.962796,-0.936766,0.930932,0.756582,-0.864474,-0.801679,0.95674,0.00912826,-0.625579,-0.119302;-18.1172,0.266675,-4.40585,1.35032
84;-0.121892,-0.720264,0.976377,-0.907168,0.808817,0.815552,-0.840027,-0.462795,0.958907,0.250785,-0.36321,0.162014;-15.6759,0.654671,-4.80177,0.794972
85;-0.302741,-0.720264,0.982034,-0.907168,0.527069,0.903856,-0.834178,-0.531876,0.964088,0.250785,-0.417323,0.0118865;-15.2213,0.981884,-3.16377,0.452549
86;-0.771531,-0.601614,0.946048,-0.775633,-0.135623,0.708155,-0.855549,-0.862222,0.962409,0.15527,-0.627324,-0.745637;-16.1075,2.0256,1.65707,0.132355
87;-0.63526,-0.601614,0.890999,-0.775633,0.583423,0.512757,-0.830464,-0.93755,0.949552,0.15527,-0.588086,-0.672508;-19.1577,1.44473,-1.65576,1.33542
88;-0.766324,-0.142986,0.893864,-0.736274,0.707321,0.4272,-0.644971,-0.797346,0.924406,0.57067,-0.330995,-0.659789;-18.861,2.05863,-3.98039,1.47375
89;-0.893027,-0.424686,0.92905,-0.513808,0.468466,0.52784,-0.805754,-0.936266,0.56825,0.212506,-0.492485,-0.813462;-18.5073,1.16991,-2.54074,1.34093
90;-0.669907,-0.506461,0.735211,-0.352428,0.864245,0.467646,-0.648066,-0.867368,0.738209,0.432458,-0.201795,-0.715558;-18.7275,1.35652,-4.3105,1.58206
