Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;0.164803,0.751744,0.527892,0.559383,-0.745758,0.489051,-0.851459,0.539027,0.591508,0.673626,-0.792916,-0.387045,0.683154,-0.773298,0.319362,0.163199,-0.0510253,0.266176,0.389129,0.189738,0.341803,0.0900838,0.458121,-0.0806679,-0.126526;-1.38008,-2.48016,-10.1839,2.35916
1;-0.136189,0.850802,0.338677,0.867833,-0.873442,0.254314,-0.790613,0.904261,0.311577,0.806402,-0.916916,-0.576321,0.443402,-0.756831,0.00956841,0.328829,-0.621484,0.672412,-0.458359,0.201739,0.6991,0.442953,-0.094524,-0.204039,0.119727;-0.0258628,-4.84837,-1.11204,3.61716
2;-0.334863,0.547086,-0.164315,0.967613,-0.616495,0.455063,-0.913883,0.671555,-0.0171743,0.601989,-0.954947,-0.580738,0.650423,-0.87284,0.205019,-0.13728,-0.496902,0.43206,0.214948,0.0167491,0.80845,-0.193654,-0.437785,0.447781,0.467131;1.56762,-3.30472,-6.4281,5.04261
3;-0.334863,0.465051,0.0840443,0.95676,-0.778282,0.638221,-0.854093,0.593475,-0.250804,0.677235,-0.909326,-0.459195,0.608455,-0.779847,0.166329,0.163259,0.0276667,0.234074,-0.158228,-0.173444,0.693058,-0.789704,-0.105101,0.532186,0.467131;4.62416,1.74725,-9.0046,0.632422
4;-0.552806,0.407536,-0.607942,0.883329,-0.758642,-0.0641246,-0.768197,0.856082,-0.212617,0.794016,-0.624897,-0.443089,0.599742,-0.00247682,0.647514,0.791485,-0.16566,0.663059,-0.573581,-0.478299,0.199167,0.429458,0.138814,-0.0743295,-0.1445;-1.15196,-0.783801,-0.275675,5.50457
5;-0.136189,0.696261,-0.291014,0.931408,-0.775078,-0.0956763,-0.896189,0.755318,0.417571,0.973364,-0.925406,-0.15737,0.480355,-0.766542,-0.177085,0.131279,-0.519365,0.545001,0.316833,-0.0130141,0.736499,0.126924,0.534492,-0.121504,0.119727;-3.70832,-5.9006,-7.58476,6.71564
6;0.29906,0.885648,0.572512,0.933203,-0.422774,0.110418,-0.597413,0.936824,0.534958,0.937499,-0.923694,0.0245838,0.525001,-0.329351,-0.396394,-0.0823562,-0.803954,0.787689,-0.539121,0.644296,0.685403,0.0296534,0.00247793,0.576655,-0.143352;3.18102,0.0417475,-5.85947,2.59433
7;0.164803,0.815506,-0.158035,0.86078,-0.724994,0.523737,-0.920175,0.685314,0.618442,0.648179,-0.486014,-0.596188,0.46043,-0.0232923,0.338822,0.151345,-0.426255,0.208063,0.277488,0.636249,0.574729,0.548148,0.450319,0.378223,-0.126526;-0.141151,-3.50222,-5.55664,5.73389
8;-0.136189,0.850802,-0.101355,0.854685,-0.832584,0.260585,-0.832616,0.895359,0.450126,0.937872,-0.850976,-0.739526,0.411717,-0.603866,-0.161531,0.0138731,-0.104257,0.666815,0.317029,0.240068,0.727572,0.357878,0.328866,0.446365,0.119727;-0.837222,-6.81565,-9.66382,6.0247
9;-0.334863,0.547086,-0.122875,0.967299,-0.601961,0.584665,-0.870695,0.675691,-0.051489,0.780487,-0.898171,-0.597219,0.636535,-0.801993,-0.222601,-0.1472,0.0151135,0.644269,0.44664,0.0167491,0.807572,-0.402105,-0.286362,0.662869,0.467131;2.37552,-3.73506,-11.6916,4.03242
10;-0.334863,0.465051,0.079124,0.969993,-0.715611,0.64154,-0.851978,0.58248,-0.324713,0.659639,-0.881832,-0.422842,0.623577,-0.728179,0.0885172,0.266575,0.20792,0.333592,0.045728,-0.173444,0.693026,-0.682262,-0.0506788,0.566748,0.467131;3.74718,0.774168,-10.2304,0.591499
11;-0.552806,0.407536,-0.550361,0.901087,-0.73722,-0.122139,-0.797465,0.855861,-0.174468,0.794023,-0.612472,-0.425917,0.600506,0.022853,0.621629,0.760408,-0.158923,0.684324,-0.552779,-0.478299,0.201612,0.430339,0.145264,-0.147775,-0.1445;-1.44568,-0.79473,-0.123806,5.42502
12;-0.552806,0.301766,-0.621787,0.932048,-0.609984,-0.382137,-0.82572,0.849282,0.230504,0.965808,-0.829963,-0.353317,0.619814,-0.477955,0.3527,0.356227,-0.666404,0.753736,0.140363,-0.505844,0.603141,0.504032,0.223466,-0.172881,-0.1445;-5.92529,-6.18222,-4.16491,9.63945
13;-0.552806,0.301766,-0.380951,0.9396,-0.59302,-0.171827,-0.802744,0.813473,0.263548,0.969317,-0.841975,-0.324959,0.609896,-0.484138,0.27546,0.302102,-0.767273,0.779888,-0.159768,-0.553895,0.606918,-0.275915,-0.122851,-0.142889,-0.1445;-2.69044,-1.67655,-4.95066,7.58177
