Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.430914,0.30056,-0.326022,0.301626,-0.213941,-0.00525524,-0.407064,0.278889,0.430437,0.417611,-0.213347,-0.0385258,0.433951,-0.108468,0.317091,0.112013,-0.429511,0.344356,0.514718,-0.158954,0.0396959,0.415795,-0.0637277,-0.165159,-0.379359;-3.7886,-2.7073,-2.21819,3.08371
1;-0.30865,0.186576,0.463723,0.691472,-0.665923,0.146094,-0.803872,0.601281,0.560992,0.864156,-0.564614,-0.509588,0.676728,-0.449039,0.551165,0.185387,-0.616357,0.516328,0.0016979,-0.160673,0.446616,-0.085368,-0.162739,-0.146733,-0.373969;-6.31618,-2.45229,-7.09353,1.77455
2;-0.30865,0.251277,0.239499,0.762655,-0.716759,0.105183,-0.884098,0.670615,0.427588,0.656894,-0.55831,-0.479953,0.53642,-0.0673515,0.713853,0.506574,-0.521722,0.468866,-0.250897,-0.229936,0.501292,0.344938,-0.313084,0.0831487,-0.373969;-6.92316,-3.61377,-5.49706,1.1653
3;0.164803,0.667001,0.362031,0.750765,-0.809,0.242836,-0.957689,0.514393,0.680019,0.790484,-0.741249,-0.267809,0.323962,-0.426297,0.405956,0.040094,-0.292053,0.0306874,0.240638,0.337162,0.671168,0.0417299,0.257431,0.28921,-0.126526;-5.65611,-3.44662,-3.82436,1.35708
4;0.29906,0.916826,0.453346,0.829568,-0.562767,0.16112,-0.526439,0.962261,0.50698,0.846326,-0.873989,-0.360158,0.499403,-0.109217,0.068189,-0.0612516,-0.678139,0.700927,-0.304611,0.63335,0.765166,0.710696,0.0663105,0.74547,-0.143352;-1.64555,-6.37613,-3.71207,0.581138
5;0.0969267,0.822966,0.0191014,0.970414,-0.191791,0.496653,-0.615431,0.913437,0.326444,0.648736,-0.85525,-0.525096,0.78456,-0.246856,-0.0185645,-0.685232,-0.455051,0.643638,0.308744,0.574685,0.893577,0.569987,-0.0320253,0.929511,0.237142;1.88673,-5.21186,-5.76262,1.8814
6;-0.136189,0.840039,-0.284501,0.938054,-0.833604,0.629595,-0.643747,0.826529,0.466522,0.897096,-0.725601,-0.611305,0.543887,-0.297876,0.102759,-0.119844,0.219798,0.429473,-0.0432976,0.244506,0.567103,0.0967587,0.737092,0.595596,0.119727;-3.30293,0.83193,-3.3978,1.95933
7;0.0969267,0.727742,0.30866,0.957035,-0.378888,0.521248,-0.50964,0.87178,0.10164,0.824625,-0.880114,-0.309173,0.757754,-0.389782,-0.639299,-0.386763,-0.133585,0.848261,0.10566,0.541274,0.846093,0.38986,-0.15474,0.926073,0.237142;0.029428,-0.621675,-8.08982,2.31915
8;0.0969267,0.783178,0.301385,0.980018,-0.309507,0.62263,-0.481562,0.878335,0.214518,0.568589,-0.833058,-0.364562,0.788178,-0.106661,-0.0225521,-0.591884,-0.184387,0.550912,-0.124674,0.489177,0.817283,0.382938,0.167414,0.918868,0.237142;2.29463,-3.5534,-7.11191,0.80895
9;-0.136189,0.840039,-0.434212,0.927513,-0.851066,0.596601,-0.658207,0.817208,0.408853,0.839001,-0.730046,-0.589619,0.594894,-0.244262,0.0768722,0.0125343,0.115506,0.540478,-0.00438933,0.22072,0.568356,0.531228,0.794166,0.645636,0.119727;-3.59032,-0.55025,-2.64949,2.03301
10;-0.334863,0.547086,-0.213089,0.959354,-0.72949,0.585165,-0.846757,0.665553,0.00982495,0.858099,-0.870212,-0.606616,0.691463,-0.770752,-0.621187,-0.264527,0.107099,0.800216,0.509181,0.0099475,0.812392,-0.193284,-0.0358307,0.759194,0.467131;-3.99421,4.82457,-7.29614,3.97622
11;0.194147,0.742119,0.54777,0.993803,0.0777667,0.159085,-0.630819,0.577,-0.0798956,0.447543,-0.949995,0.24846,0.765233,-0.144996,-0.672202,-0.607161,-0.285928,0.797479,-0.730354,0.0539873,0.547423,-0.0876065,-0.600887,0.858024,0.0260142;1.99917,-2.20139,-8.97631,1.34664
12;-0.334863,0.662863,-0.418132,0.973011,-0.722128,0.770437,-0.651887,0.777469,-0.21308,0.43279,-0.847815,-0.516741,0.699444,-0.585167,0.46435,-0.0311449,-0.573882,0.107396,0.368491,-0.0518967,0.840963,0.234879,0.596859,0.683372,0.467131;-1.87158,-2.36646,-4.59589,1.27769
13;-0.334863,0.465051,0.00763535,0.92484,-0.857058,0.601203,-0.878082,0.514654,-0.097773,0.787872,-0.872999,-0.479464,0.69332,-0.748953,-0.557442,-0.107365,0.215675,0.749004,-0.0935679,-0.101685,0.693597,-0.87574,0.159902,0.679855,0.467131;-5.25016,6.99227,-8.08279,3.36199
14;0.194147,0.742119,0.435741,0.993223,0.0447804,0.071278,-0.658697,0.60947,-0.325394,0.245215,-0.955638,0.303084,0.757807,-0.162769,-0.696802,-0.251066,-0.425886,0.84477,-0.755728,0.0021885,0.542754,0.341474,-0.590621,0.839136,0.0260142;0.804878,-3.0273,-8.31488,1.20576
15;0.194147,0.8481,0.0411646,0.993269,0.0497166,0.151642,-0.536744,0.783433,0.12411,0.18344,-0.944137,0.137279,0.805771,0.0487539,-0.223543,-0.817114,-0.864067,0.591937,-0.643631,0.175477,0.755999,0.681848,-0.0653007,0.781952,0.0260142;4.71593,-8.46463,-5.13301,0.639585
16;-0.334863,0.662863,-0.43236,0.961525,-0.790484,0.814536,-0.631027,0.733136,0.0738189,0.737138,-0.855991,-0.599155,0.725567,-0.671327,-0.0572919,-0.460751,-0.528385,0.44907,0.312531,0.015042,0.840933,-0.300349,0.683706,0.850557,0.467131;-0.936033,0.0394771,-5.16492,2.53561
17;-0.334863,0.465051,-0.0481123,0.958004,-0.798157,0.734507,-0.782771,0.508569,-0.291232,0.786188,-0.843718,-0.455486,0.699384,-0.713223,-0.605279,0.215497,0.368762,0.775044,0.0180032,-0.101685,0.692448,-0.846958,0.165549,0.801276,0.467131;-6.39913,8.37488,-8.26354,3.70854
