Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.430914,0.30056,-0.326022,0.301626,-0.213941,-0.00525524,-0.407064,0.278889,0.430437,0.417611,-0.213347,-0.0385258,0.433951,-0.108468,0.317091,0.112013,-0.429511,0.344356,0.514718,-0.158954,0.0396959,0.415795,-0.0637277,-0.165159,-0.379359;-2.00758,-4.47535,-4.44229,0.798961
1;-0.430914,0.0703997,0.0467408,0.495959,-0.353041,-0.0686144,-0.490491,0.120708,0.554369,0.76881,-0.257214,0.0226613,0.230795,-0.0706644,0.087071,-0.101755,-0.741665,0.283893,0.355775,0.0296492,0.390324,-0.147967,-0.336702,-0.153231,-0.379359;-0.641461,-7.26307,-2.78178,-0.237458
2;-0.430914,0.0703997,-0.0542294,0.454948,-0.231574,0.0523514,-0.52201,0.0429075,0.39125,0.579258,-0.282717,-0.1081,0.185765,0.132994,0.448933,0.259508,-0.776741,0.11254,0.667808,-0.115302,0.421558,-0.00953067,-0.237803,0.299288,-0.379359;-1.86483,-6.28066,-3.25606,-0.278439
3;-0.30865,0.186576,0.345009,0.570005,-0.62803,0.0634905,-0.892549,0.550664,0.443056,0.764418,-0.359861,-0.564132,0.640006,-0.0896193,0.730223,0.390976,-0.414068,0.432695,0.489414,-0.298209,0.469925,-0.296451,-0.00195668,0.156077,-0.373969;-1.118,-11.4886,-8.26574,0.505286
4;-0.30865,0.251277,0.321188,0.730223,-0.726699,-0.0109138,-0.915116,0.685564,0.354253,0.698623,-0.409001,-0.425531,0.499824,-0.010653,0.639577,0.576553,-0.238358,0.553688,0.0204679,-0.229936,0.483584,0.060735,-0.183409,0.198713,-0.373969;-0.776697,-9.56473,-5.75252,0.34751
5;0.164803,0.667001,0.391888,0.781446,-0.778353,0.205181,-0.960972,0.527432,0.614907,0.766767,-0.705177,-0.250979,0.308206,-0.379172,0.370991,0.204734,-0.190754,0.122878,0.339977,0.337162,0.667723,0.103752,0.239125,0.282202,-0.126526;-0.929375,-10.7715,-6.34526,1.1465
6;-0.136189,0.850802,-0.0439418,0.833227,-0.808046,0.232173,-0.858739,0.892669,0.313552,0.840177,-0.873211,-0.652656,0.392417,-0.596357,0.236114,0.296253,-0.528593,0.581328,0.221812,0.149845,0.720305,0.437514,0.138698,0.258347,0.119727;-0.701629,-11.9016,-6.56797,1.74716
7;-0.334863,0.547086,-0.0938281,0.962111,-0.624723,0.469575,-0.911911,0.682503,-0.0207076,0.761394,-0.919563,-0.571935,0.627684,-0.834833,-0.0719152,-0.182367,-0.18569,0.557597,0.411038,0.0167491,0.80613,-0.615978,-0.341114,0.530856,0.467131;0.611056,-13.4166,-8.49663,0.672026
8;-0.334863,0.465051,0.112798,0.965154,-0.737318,0.653115,-0.844522,0.593447,-0.39435,0.647669,-0.899414,-0.437864,0.609155,-0.757746,0.13825,0.397484,0.0912476,0.298325,0.00685029,-0.173444,0.692507,-0.737697,-0.0626189,0.576193,0.467131;0.271958,-12.5926,-6.39631,-0.0790476
9;-0.552806,0.407536,-0.57423,0.895108,-0.74159,-0.194419,-0.829723,0.855114,-0.194114,0.785317,-0.608086,-0.432038,0.60319,0.0315506,0.637288,0.775385,-0.150166,0.679754,-0.57057,-0.478299,0.200718,0.390282,0.104359,-0.240287,-0.1445;-1.11293,-7.25774,-2.1255,0.656708
10;-0.136189,0.696261,-0.217617,0.93332,-0.772108,-0.0866295,-0.894019,0.765378,0.404807,0.971883,-0.939558,-0.153905,0.453203,-0.794663,-0.143736,0.167119,-0.594007,0.527434,0.337647,-0.0130141,0.737535,0.147134,0.543904,-0.0962109,0.119727;-0.887604,-13.4674,-4.87076,1.30954
11;0.29906,0.885648,0.556522,0.931186,-0.412921,0.0903163,-0.614405,0.936678,0.540723,0.930435,-0.921253,0.0208488,0.525887,-0.302997,-0.369457,-0.097412,-0.802458,0.790232,-0.540459,0.644296,0.685598,-0.0120185,-0.0259013,0.544487,-0.143352;2.63115,-13.6462,-5.34696,0.801077
12;0.164803,0.815506,-0.143571,0.861357,-0.724603,0.5299,-0.918484,0.68883,0.608578,0.655537,-0.50215,-0.595839,0.45284,-0.0445278,0.349708,0.177975,-0.440335,0.188552,0.294678,0.636249,0.574468,0.545704,0.468693,0.398044,-0.126526;-1.48114,-9.29844,-7.66747,1.95019
13;-0.136189,0.850802,-0.108988,0.850007,-0.834312,0.246467,-0.838462,0.895242,0.449826,0.936612,-0.847377,-0.741401,0.412509,-0.595143,-0.165285,0.0135873,-0.101991,0.674054,0.311126,0.240068,0.727624,0.343956,0.312703,0.418369,0.119727;-0.749718,-12.8682,-8.28072,1.54016
14;-0.334863,0.547086,-0.112298,0.967705,-0.599535,0.584772,-0.870652,0.676937,-0.0568523,0.782856,-0.901629,-0.596227,0.634569,-0.808694,-0.215474,-0.136081,0.00111543,0.637452,0.451157,0.0167491,0.807258,-0.399829,-0.280993,0.66732,0.467131;0.246686,-13.4731,-8.98573,0.571048
15;-0.334863,0.465051,0.0772306,0.969638,-0.716854,0.637818,-0.854148,0.582534,-0.323839,0.655066,-0.881206,-0.424032,0.623592,-0.725953,0.0896923,0.264592,0.207725,0.337003,0.0437523,-0.173444,0.693067,-0.687186,-0.0576143,0.556876,0.467131;0.219032,-12.5093,-6.81874,-0.165175
16;-0.552806,0.407536,-0.547807,0.901648,-0.736264,-0.121032,-0.796943,0.856087,-0.176291,0.794592,-0.616448,-0.425322,0.599722,0.0171095,0.623989,0.76213,-0.163687,0.681676,-0.553909,-0.478299,0.201547,0.430703,0.147462,-0.143957,-0.1445;-1.18947,-7.61295,-2.28628,0.553067
17;-0.552806,0.301766,-0.62352,0.931742,-0.610596,-0.38297,-0.82611,0.84923,0.230762,0.965675,-0.829198,-0.35381,0.619995,-0.475746,0.352528,0.355623,-0.666675,0.754414,0.13671,-0.505844,0.603209,0.502648,0.221026,-0.178876,-0.1445;-1.63246,-10.9112,-3.70769,1.13628
18;-0.552806,0.301766,-0.379863,0.939669,-0.592847,-0.171495,-0.802601,0.813518,0.263037,0.9694,-0.843102,-0.32483,0.609758,-0.486938,0.27628,0.303438,-0.768419,0.779203,-0.158254,-0.553895,0.606881,-0.274539,-0.121207,-0.140406,-0.1445;0.150556,-12.9897,-3.31829,-0.00978903
19;-0.430914,0.002736,-0.42531,0.747856,-0.243366,-0.175353,-0.76116,0.00891181,0.36733,0.808021,-0.228176,0.407112,0.0118086,0.321857,0.0401026,0.358735,-0.755396,0.245565,0.223636,0.0304107,0.327776,-0.419179,-0.27256,0.00630539,-0.379359;-0.948979,-6.4549,1.20464,-0.88466
20;-0.430914,0.0703997,-0.258166,0.427897,-0.0757338,-0.205545,-0.706943,0.168263,0.300329,0.761855,-0.20003,-0.116622,0.0351815,0.272719,0.330103,0.384236,-0.858545,0.162316,0.881073,-0.157268,0.460596,-0.0956266,-0.106195,0.18002,-0.379359;-2.21557,-7.04533,-2.88337,-0.101286
21;-0.01549,0.362892,0.429389,0.424616,0.386554,-0.371533,-0.371804,0.571195,0.596358,0.728388,-0.0927506,0.384507,0.195258,0.665087,0.143639,-0.23792,-0.741623,0.437827,0.673564,0.446397,0.495008,-0.215704,-0.25949,0.594478,-0.580993;-0.732818,-8.68675,-6.50091,-0.206522
22;-0.01549,0.544983,0.0091332,0.577054,0.416385,-0.0376663,0.0458468,0.668549,0.563877,0.557437,0.208015,0.0258046,0.368713,0.819466,0.41957,-0.260934,-0.813631,0.326496,0.7934,0.581723,0.610147,0.669499,0.098839,0.800842,-0.580993;-2.91631,-7.31447,-8.90352,0.490576
23;0.438103,0.820963,0.461549,0.518448,-0.0820884,0.290904,-0.253558,0.335288,0.825072,0.793945,-0.109048,0.131523,0.384098,0.644874,-0.49489,-0.791822,-0.288915,0.213302,0.821217,0.867842,0.755921,0.222605,0.448392,0.875229,-0.378355;-1.29446,-10.5413,-10.269,-0.435046
24;0.514839,0.9144,0.554555,0.800856,0.204122,0.100435,-0.0998973,0.207659,0.733867,0.10491,-0.461829,0.229278,0.35247,0.766827,-0.817161,-0.829343,-0.666162,0.675602,0.527467,0.811686,0.433082,0.808196,0.134223,0.952515,-0.54684;0.218215,-6.46684,-8.98781,-0.882067
25;0.380455,0.798867,0.816299,0.908943,-0.110789,0.821814,-0.436765,0.799617,0.652861,0.183849,-0.516469,-0.585359,0.826145,0.232311,-0.00363059,-0.816493,-0.488139,0.496632,0.672005,0.806041,0.899845,0.315753,0.581002,0.978401,-0.00576793;0.0176772,-12.7199,-15.7438,0.431242
26;0.380455,0.77017,0.823135,0.898295,-0.550181,0.819436,-0.630722,0.755119,0.53432,-0.112969,-0.510174,-0.497285,0.755548,0.355291,-0.35731,-0.664176,0.398963,0.702815,-0.0493903,0.778913,0.779372,0.0744106,0.340645,0.98099,-0.00576793;1.41299,-9.62079,-13.4564,-0.299379
