Passo;A  o
0;3
1;2
2;2
3;2
4;3
5;0
6;4
7;0
8;3
9;3
10;3
11;0
12;4
13;0
14;3
15;2
16;3
17;2
18;3
19;0
20;4
21;0
22;3
23;4
24;0
25;4
26;0
27;3
28;2
29;3
30;2
31;3
32;0
33;4
34;0
35;3
36;4
37;0
38;4
39;0
40;3
41;2
42;3
43;2
44;3
45;0
46;4
47;0
48;3
49;4
50;0
51;4
52;0
53;3
54;2
55;3
56;2
57;3
58;0
59;4
60;0
61;3
62;4
63;0
64;4
65;0
66;3
67;2
68;3
69;2
70;3
71;0
72;4
73;0
74;3
75;4
76;0
77;4
78;0
79;3
80;2
81;3
82;2
83;3
84;0
85;4
86;0
87;3
88;4
89;0
90;4
91;0
92;3
93;2
94;3
95;2
96;3
97;0
98;4
99;0
100;3
101;4
102;0
103;4
104;0
105;3
106;2
107;3
108;2
109;3
110;0
111;4
112;0
113;3
114;4
115;0
116;4
117;0
118;3
119;2
120;3
121;2
122;3
123;0
124;4
125;0
126;3
127;4
128;0
129;4
130;0
131;3
132;2
133;3
134;2
135;3
136;0
137;4
138;0
139;3
140;4
141;0
142;4
143;0
144;3
145;2
146;3
147;2
148;3
149;0
150;4
151;0
152;3
153;4
154;0
155;4
156;0
157;3
158;2
159;3
160;2
161;3
162;0
163;4
164;0
165;3
166;4
167;0
168;4
169;0
170;3
171;2
172;3
173;2
174;3
175;0
176;4
177;0
178;3
179;4
180;0
181;4
182;0
183;3
184;2
185;3
186;2
187;3
188;0
189;4
190;0
191;3
192;4
193;0
194;4
195;0
196;3
197;2
198;3
199;2
200;3
201;0
202;4
203;0
204;3
205;4
206;0
207;4
208;0
209;3
210;2
211;3
212;2
213;3
214;0
215;4
216;0
217;3
218;4
219;0
220;4
221;0
222;3
223;2
224;3
225;2
226;3
227;0
228;4
229;0
230;3
231;4
232;0
233;4
234;0
235;3
236;2
237;3
238;2
239;3
240;0
241;4
242;0
243;3
244;4
245;0
246;4
247;0
248;3
249;2
250;3
251;2
252;3
253;0
254;4
255;0
256;3
257;4
258;0
259;4
260;0
261;3
262;2
263;3
264;2
265;3
266;0
267;4
268;0
269;3
270;4
271;0
272;4
273;0
274;3
275;2
276;3
277;2
278;3
279;0
280;4
281;0
282;3
283;4
284;0
285;4
286;0
287;3
288;2
289;3
290;2
291;3
292;0
293;4
294;0
295;3
296;4
297;0
298;4
299;0
300;0
