Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.0848688,0.236554,0.649552,0.256742,-0.459841,-0.721601,-0.551622,-0.285714,-0.583414,0.146059,0.36009,-0.124092,0.549632,-0.720229,0.420736,-0.252324,0.402977,-0.544757,0.48423,0.491541,-0.57054,-0.450346,-0.28679,0.139315,0.284638,-0.611683,0.290651,0.592377,-0.669232,-0.507617,0.337089,-0.599297,-0.271799,0.73649,0.130145,0.390635,-0.0162588,0.771132,0.111163,0.0630529,0.00677501,-0.386842,0.211301,0.156008,-0.295104,0.763467,-0.562408,0.553936,0.0484133,-0.306296;-9.88082,-5.88376,-2.68978,9.534
1;-0.140716,0.812136,0.644921,0.559354,-0.0363305,-0.339871,-0.62437,-0.427567,-0.75601,-0.0351164,0.686667,-0.382589,0.184143,-0.952821,-0.150857,-0.172528,0.913132,-0.701175,0.849138,0.55768,-0.436885,-0.83977,0.508252,-0.0440249,0.158491,-0.268661,0.504985,0.199642,-0.950722,-0.243613,0.509929,-0.795328,-0.549796,0.00716068,-0.626443,0.776051,-0.124621,-0.0416782,0.794625,-0.190689,0.088978,-0.155929,-0.841305,0.746187,0.0325691,0.925426,-0.231642,0.678431,0.69442,-0.170654;-11.4433,-11.0881,-1.15962,10.28
2;-0.629113,0.246588,0.211128,0.0769679,0.00169589,-0.317696,-0.378858,-0.219282,-0.658439,0.540445,0.354446,-0.444573,0.897384,-0.91566,-0.201847,-0.682227,0.964809,-0.772729,0.64499,0.14917,-0.339782,-0.73745,0.619598,0.47141,-0.121603,-0.0972839,-0.146047,-0.47644,-0.946701,0.281492,0.560549,-0.963952,-0.236189,-0.118253,-0.535924,0.84521,0.00798166,0.374998,0.367663,0.252493,-0.51224,-0.240742,-0.839619,0.578761,0.06228,0.931465,-0.413563,0.486693,0.818663,-0.782215;-10.3762,-6.87871,1.59892,5.0279
3;-0.829304,0.297954,0.416187,-0.303123,-0.103983,-0.488583,-0.611793,-0.31372,-0.415579,0.105511,0.496181,-0.901467,0.947065,-0.992167,-0.083368,-0.93619,0.985867,-0.369684,0.0774126,0.203973,-0.186567,-0.842108,0.793567,0.231976,0.362676,-0.455213,-0.401376,0.59364,-0.972405,0.695234,0.416097,-0.903398,-0.207684,-0.3237,0.45661,0.853524,-0.474247,-0.0377528,0.329574,-0.104479,-0.815546,0.542211,-0.727827,0.154638,0.67681,0.897369,0.0690664,-0.422222,0.148681,-0.908312;-11.5979,-8.36788,3.29445,2.92784
4;-0.665851,-0.352199,0.611833,0.0455436,-0.145748,-0.540798,-0.818705,-0.197017,-0.150167,-0.0993569,0.662789,-0.564728,0.981078,-0.989842,0.1948,-0.607831,0.977564,-0.634259,0.753178,0.402536,-0.6725,-0.410094,-0.0914762,0.45906,-0.25594,-0.707488,-0.530445,0.918759,-0.885124,0.0495985,0.412567,-0.758731,-0.784535,0.476082,0.669031,-0.406605,0.828449,0.733963,0.240666,0.498884,-0.827613,-0.186967,-0.686507,0.446702,0.279764,0.887198,-0.386189,0.815636,0.386359,-0.927901;-7.45069,-4.93299,-3.57017,4.4609
5;-0.840641,-0.201285,0.803813,0.647861,-0.0264501,-0.232181,-0.190761,-0.815905,-0.0734291,-0.173002,0.577109,-0.880787,0.976264,-0.996761,0.532996,0.185164,0.84229,-0.947007,0.741743,-0.109668,-0.631614,-0.00920361,0.0759309,0.603808,-0.573903,-0.887368,-0.175852,0.896765,-0.867735,0.120632,0.357765,-0.810837,-0.906182,-0.136265,0.379016,0.453854,0.403661,0.126507,0.43295,0.130925,-0.760369,0.753931,-0.661272,0.580044,-0.191449,0.940869,-0.49032,0.802482,0.632803,-0.970423;0.0461725,-3.66873,1.00848,4.14275
6;-0.855949,-0.523663,0.816384,0.716025,-0.0149266,-0.0988132,-0.456225,-0.686838,-0.437738,0.513186,0.543899,-0.888878,0.983302,-0.995721,0.482312,-0.155399,0.906646,-0.889326,0.551325,-0.194685,-0.317222,-0.0410722,0.0935197,0.7464,-0.640782,-0.892891,-0.302196,0.757624,-0.932037,0.0428013,0.221449,-0.898045,-0.751341,-0.139817,0.456304,0.352565,0.767505,-0.353077,0.388537,0.645786,-0.818258,0.854884,-0.320286,0.651923,-0.219552,0.780815,-0.264564,0.800184,0.486781,-0.979165;-2.08461,-2.61509,3.53616,1.3668
7;-0.184463,0.285314,0.804167,0.644701,-0.087914,0.0533472,-0.20601,-0.239877,-0.221495,-0.00100757,-0.161191,0.00668099,0.421985,-0.983105,-0.103355,-0.197425,0.87021,-0.621913,0.710029,0.517306,0.596564,-0.452795,-0.26183,0.14712,-0.364837,-0.0826776,0.806286,0.674426,-0.937354,-0.698766,0.514366,-0.76884,-0.104798,-0.323294,-0.0580652,0.310792,0.393814,-0.700067,0.598326,0.417759,-0.427587,0.32205,0.623207,0.664856,-0.647367,0.849295,0.300854,0.524766,-0.244732,-0.826982;-5.84207,-9.95857,-2.02337,7.41746
8;-0.567844,0.430353,0.614563,0.569049,-0.0520556,0.492651,-0.387266,0.0221763,-0.294352,-0.374039,-0.128369,0.357567,-0.132605,-0.879148,-0.186271,-0.0561492,0.789521,-0.451104,0.663672,0.337615,0.614838,-0.397177,-0.323432,-0.112801,0.355075,-0.129314,0.602864,-0.110658,-0.76791,-0.434693,0.263735,-0.922202,-0.0934278,0.545353,-0.162989,0.511455,0.231636,0.324693,0.372602,0.200074,-0.275237,0.253069,0.715398,0.580692,-0.566852,0.788633,-0.318383,0.873651,0.0563477,-0.810945;-6.59198,-8.52229,-2.22152,5.44377
9;-0.479544,-0.0845177,0.458333,0.743956,-0.058649,0.313214,-0.382305,-0.513393,-0.417759,-0.613872,0.130771,0.391536,0.165188,-0.884979,-0.0690072,-0.421989,0.549769,-0.826241,0.467841,0.16178,-0.133482,-0.517212,-0.187886,0.214746,0.406874,-0.138764,0.534576,-0.335617,-0.404585,-0.508904,0.3401,-0.884975,0.363109,0.673741,-0.305269,0.763174,-0.297909,0.516835,0.367076,-0.0232074,-0.144419,0.278627,0.219592,0.580003,-0.608457,0.815205,-0.330333,0.732944,-0.12513,-0.702924;-2.13764,-7.00142,-3.15297,6.15908
