Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.0848688,0.236554,0.649552,0.256742,-0.459841,-0.721601,-0.551622,-0.285714,-0.583414,0.146059,0.36009,-0.124092,0.549632,-0.720229,0.420736,-0.252324,0.402977,-0.544757,0.48423,0.491541,-0.57054,-0.450346,-0.28679,0.139315,0.284638,-0.611683,0.290651,0.592377,-0.669232,-0.507617,0.337089,-0.599297,-0.271799,0.73649,0.130145,0.390635,-0.0162588,0.771132,0.111163,0.0630529,0.00677501,-0.386842,0.211301,0.156008,-0.295104,0.763467,-0.562408,0.553936,0.0484133,-0.306296;-3.51967,-1.09758,0.609774,2.35185
1;-0.742498,0.368631,0.6503,0.375931,-0.427298,-0.240036,-0.553951,-0.599613,-0.0632502,-0.301086,0.195227,-0.537471,0.716582,-0.908346,0.465311,-0.172172,0.817713,-0.953333,0.702649,0.279275,-0.864624,-0.347687,0.283,0.707755,0.32939,-0.423912,0.0623729,0.316897,-0.914567,-0.0805607,0.0669248,-0.914302,-0.484607,0.318672,-0.469762,0.336748,-0.135745,0.465692,0.245991,-0.146577,-0.571698,-0.0589591,-0.820034,0.391222,-0.157878,0.921931,-0.679713,0.898231,0.679078,-0.472677;-4.40104,-0.88678,-0.864518,6.7375
2;-0.865396,-0.304908,0.756583,0.42193,-0.13096,-0.379144,-0.747403,-0.476759,-0.498563,-0.373063,0.267253,-0.612933,0.983029,-0.988746,0.23589,-0.565315,0.914061,-0.935862,0.582573,0.382598,-0.779707,-0.433703,0.306784,0.805378,-0.0177353,-0.747427,-0.301412,0.607806,-0.87877,0.393139,0.188272,-0.883952,-0.28457,0.391743,0.111115,0.405498,0.218728,0.0312698,0.635334,0.253178,-0.793957,0.796702,-0.697443,0.770946,0.0997446,0.893508,-0.488925,0.777275,0.618319,-0.884504;-5.08711,-3.08988,-0.0689964,7.17051
3;-0.880875,-0.313574,0.841161,0.651176,-0.0190077,-0.230031,-0.348929,-0.684679,-0.271871,-0.0409132,0.49644,-0.854534,0.981914,-0.995104,0.415826,-0.314668,0.892784,-0.93827,0.629351,0.126194,-0.49422,-0.106355,0.0844397,0.661599,-0.344176,-0.897764,-0.489882,0.879607,-0.899961,0.0236303,0.32826,-0.875705,-0.758198,-0.111345,0.560135,0.282511,0.654112,-0.255957,0.64059,0.586208,-0.769041,0.88315,-0.150295,0.366346,-0.256281,0.910609,-0.343922,0.772448,0.383937,-0.974653;-4.611,-3.27947,1.48815,4.12412
4;-0.821049,-0.322249,0.839975,0.816374,-0.0251322,-0.102184,-0.226286,-0.492884,-0.397466,0.378089,0.527632,-0.892383,0.963177,-0.99609,0.418534,-0.208347,0.92454,-0.889017,0.586236,-0.162287,-0.248193,-0.0797991,0.0151327,0.518687,-0.601142,-0.889472,-0.138732,0.803836,-0.922765,-0.0619285,0.15511,-0.866573,-0.753485,-0.26674,0.462767,0.280661,0.792665,-0.193453,0.468219,0.700445,-0.869741,0.86066,0.157816,0.565733,-0.214924,0.786582,-0.324043,0.846371,0.282284,-0.980402;-5.20649,-3.62588,2.92075,2.11557
5;-0.145269,0.316338,0.745591,0.764687,-0.0826382,0.119745,-0.163566,-0.287854,-0.187001,0.0970943,-0.149508,0.129051,0.224054,-0.979919,-0.135786,-0.175632,0.888953,-0.582959,0.660736,0.418238,0.533199,-0.435189,-0.226691,0.0881881,-0.334419,-0.0820889,0.810325,0.646019,-0.918666,-0.692397,0.489655,-0.821973,-0.0636228,-0.199127,-0.122001,0.349006,0.419372,-0.53283,0.500008,0.458725,-0.489127,0.358017,0.474478,0.708949,-0.644403,0.806641,0.349336,0.651334,-0.250095,-0.808423;-2.2746,1.73978,5.14284,4.68905
6;-0.578941,0.280733,0.613699,0.564716,-0.0519246,0.45987,-0.345791,-0.094385,-0.42329,-0.369031,-0.059533,0.282262,-0.03299,-0.81676,-0.139867,-0.0838465,0.764872,-0.547219,0.64081,0.294249,0.552037,-0.424605,-0.334785,-0.155452,0.378469,-0.135076,0.611524,-0.273309,-0.717741,-0.443223,0.264002,-0.930883,0.0104768,0.517471,-0.182593,0.544023,0.180432,0.251304,0.341524,0.132376,-0.192942,0.275369,0.665796,0.576769,-0.589564,0.772797,-0.341741,0.857735,0.0211805,-0.817068;-4.3525,0.847154,0.99843,5.23422
7;-0.135072,0.090079,0.130471,0.79375,0.37384,0.188125,-0.0746998,-0.272392,-0.673242,-0.0843683,0.553949,0.39411,-0.35366,-0.893971,-0.454515,-0.722676,0.734604,-0.619716,0.433195,-0.0804536,0.304089,-0.772976,0.389158,-0.167766,0.440837,0.275482,0.495042,-0.560439,-0.766776,-0.248906,0.579894,-0.838537,0.446036,0.198584,-0.675111,0.903409,-0.19416,0.242824,0.715648,0.183609,0.162808,0.100077,-0.368702,0.61576,-0.290838,0.658381,0.179463,0.342307,0.30732,-0.641648;-5.03947,-0.128834,0.961902,1.13272
8;-0.591873,-0.739272,-0.260923,0.151865,0.39707,-0.0388735,0.255464,-0.358196,-0.504568,0.525317,0.585417,0.168892,0.106276,-0.229285,-0.396342,-0.879263,0.663117,-0.704204,-0.179048,-0.450062,-0.0956184,-0.520452,0.562832,-0.0132766,0.597026,0.450106,-0.191999,-0.871642,-0.787746,0.415045,0.578433,-0.907522,0.73084,-0.286375,-0.466732,0.771612,-0.200983,0.39808,0.352694,0.425494,-0.453118,-0.612885,-0.770352,-0.293656,-0.117121,0.434231,-0.449813,-0.233643,0.590382,-0.863546;-2.84629,-5.23928,-1.88538,-0.934992
9;-0.50903,-0.746897,-0.0786022,0.240677,0.37809,-0.715974,0.356232,-0.185538,-0.182897,0.772331,0.590753,0.00826894,0.184577,-0.447321,-0.253305,-0.858214,0.634151,-0.319039,-0.463133,-0.426448,-0.227656,-0.566286,0.655318,-0.0956449,0.645577,0.465214,-0.260443,-0.056761,-0.902663,0.0778061,0.652097,-0.676096,0.578023,-0.736571,-0.221198,0.655412,-0.531047,0.0494008,0.465558,0.0869335,-0.516424,-0.763396,-0.819351,-0.689063,-0.0265112,-0.134476,0.137614,-0.736341,0.560582,-0.837545;-2.61819,-5.66633,-0.907309,-3.02234
10;-0.303654,-0.327559,0.237029,0.0696006,-0.0231855,-0.807256,-0.187616,0.0712802,-0.530442,0.925237,0.694369,-0.519574,0.628881,-0.654806,0.0293121,-0.638327,0.907218,0.0379372,0.279892,-0.016875,-0.563204,-0.714709,0.392569,-0.067079,0.494417,-0.0603518,-0.450491,0.117466,-0.936681,-0.442159,0.527593,-0.843075,-0.217246,-0.47186,-0.0807339,0.471045,0.028769,0.575425,0.240286,0.228263,-0.634897,-0.883271,-0.857531,-0.724911,0.327475,0.36235,-0.144317,-0.480732,0.699842,-0.75171;-4.43085,-5.09631,0.279585,-2.03694
11;-0.408529,0.633189,0.807315,-0.0466605,-0.471312,-0.662844,-0.727668,-0.371962,-0.393704,0.307072,0.314171,-0.484112,0.82307,-0.951991,0.264678,0.116086,0.951802,-0.0978776,0.717151,0.699649,-0.682747,-0.745515,-0.315964,0.0944414,-0.0366338,-0.616296,0.412579,0.738668,-0.859245,-0.778156,0.539328,-0.809442,-0.559898,0.244934,0.443717,0.673886,-0.409262,0.495123,0.20855,-0.555645,-0.538489,-0.787569,-0.593043,0.225267,-0.268904,0.951482,-0.341527,0.340385,0.0749069,-0.642508;-3.84166,-0.393069,0.869642,4.69216
12;-0.726827,0.544909,0.686671,0.0674856,-0.424052,-0.353456,-0.809588,-0.482136,0.0818465,-0.220856,0.110233,-0.60371,0.955401,-0.980751,0.418987,0.0455174,0.948656,-0.898212,0.830062,0.39593,-0.751349,-0.440126,0.0563934,0.841269,0.077848,-0.400036,-0.188272,0.486462,-0.947897,-0.424678,0.0819967,-0.957299,-0.785137,0.464968,-0.432366,0.609684,-0.171123,0.297522,0.139087,-0.347008,-0.580209,-0.319384,-0.854197,0.599692,-0.107013,0.961647,-0.328136,0.927934,0.825739,-0.694484;-4.52403,-1.14057,-0.505895,7.70267
13;-0.861033,-0.0735403,0.80162,0.32661,-0.13896,-0.405642,-0.8049,-0.449392,-0.301345,-0.515458,0.0909907,-0.686186,0.986914,-0.993914,0.266779,-0.428702,0.913718,-0.947939,0.731154,0.483326,-0.68632,-0.442676,0.158647,0.831322,-0.135435,-0.745909,-0.366032,0.703772,-0.901776,0.327102,0.231933,-0.842216,-0.596675,0.332972,-0.0345517,0.511621,0.195329,0.0606336,0.648745,0.113854,-0.716934,0.817066,-0.655485,0.843078,0.136372,0.933587,-0.449537,0.729325,0.711081,-0.899218;-5.23596,-2.21953,0.152433,8.39383
14;-0.901866,-0.270714,0.83516,0.647067,-0.0211078,-0.188685,-0.479064,-0.699988,-0.235824,-0.090188,0.531823,-0.832759,0.985534,-0.99589,0.406487,-0.274554,0.897019,-0.932095,0.673353,0.153576,-0.456176,-0.074726,0.0692064,0.709931,-0.449249,-0.900325,-0.542456,0.868657,-0.896123,0.0424404,0.355374,-0.857418,-0.810023,-0.0510106,0.512697,0.36616,0.720948,-0.178328,0.635134,0.612826,-0.740436,0.904444,-0.212082,0.574812,-0.219634,0.920108,-0.240714,0.761987,0.452827,-0.973934;-5.19503,-3.03083,1.53732,4.28547
15;-0.834001,-0.304126,0.843034,0.809568,-0.0268403,-0.145172,-0.208595,-0.578618,-0.400228,0.31285,0.544571,-0.890635,0.968674,-0.996526,0.421133,-0.221084,0.913869,-0.896067,0.625915,-0.150166,-0.23605,-0.0701736,-0.0380284,0.486526,-0.613885,-0.890377,-0.108005,0.802472,-0.923962,-0.0278181,0.180992,-0.859224,-0.752495,-0.250168,0.459566,0.320206,0.79989,-0.197592,0.473162,0.714122,-0.85128,0.850514,0.171426,0.597749,-0.209967,0.821993,-0.351772,0.828772,0.262117,-0.980211;-5.30738,-3.61402,3.02962,2.17843
16;-0.165227,0.323644,0.729783,0.766931,-0.0816459,0.125257,-0.169672,-0.295019,-0.213554,0.0755214,-0.140488,0.171016,0.233917,-0.981151,-0.143739,-0.172862,0.88468,-0.585238,0.657051,0.403738,0.539035,-0.43183,-0.218152,0.0866827,-0.310286,-0.0823805,0.812845,0.649252,-0.926422,-0.669542,0.488565,-0.824333,-0.0641023,-0.160125,-0.145051,0.359291,0.419676,-0.563736,0.481227,0.46344,-0.48774,0.341628,0.452147,0.711536,-0.636127,0.809819,0.334553,0.672045,-0.252255,-0.8131;-2.30854,1.61124,5.06417,4.78254
