Passo;A  o
0;3
1;3
2;3
3;4
4;2
5;3
6;1
7;3
8;1
9;3
10;4
11;2
12;3
13;1
14;3
15;1
16;3
17;4
18;2
19;3
20;1
21;3
22;1
23;3
24;4
25;2
26;3
27;3
28;1
29;3
30;4
31;2
32;3
33;1
34;3
35;4
36;2
37;3
38;1
39;3
40;1
41;3
42;4
43;2
44;3
45;1
46;3
47;3
48;3
49;2
50;3
51;1
52;3
53;4
54;2
55;3
56;1
57;3
58;1
59;3
60;4
61;2
62;3
63;1
64;3
65;1
66;3
67;4
68;2
69;3
70;1
71;3
72;1
73;3
74;4
75;2
76;3
77;1
78;3
79;1
80;3
81;4
82;2
83;3
84;1
85;3
86;1
87;3
88;4
89;2
90;3
91;3
92;1
93;3
94;4
95;2
96;3
97;1
98;3
99;4
100;2
101;3
102;1
103;3
104;1
105;3
106;4
107;2
108;3
109;1
110;3
111;3
112;3
113;2
114;3
115;1
116;3
117;4
118;2
119;3
120;1
121;3
122;1
123;3
124;4
125;2
126;3
127;1
128;3
129;1
130;3
131;4
132;2
133;3
134;1
135;3
136;1
137;3
138;4
139;2
140;3
141;1
142;3
143;1
144;3
145;4
146;2
147;3
148;1
149;3
150;1
151;3
152;4
153;2
154;3
155;3
156;1
157;3
158;4
159;2
160;3
161;1
162;3
163;4
164;2
165;3
166;1
167;3
168;1
169;3
170;4
171;2
172;3
173;1
174;3
175;3
176;3
177;2
178;3
179;1
180;3
181;4
182;2
183;3
184;1
185;3
186;1
187;3
188;4
189;2
190;3
191;1
192;3
193;1
194;3
195;4
196;2
197;3
198;1
199;3
200;1
201;3
202;4
203;2
204;3
205;1
206;3
207;1
208;3
209;4
210;2
211;3
212;1
213;3
214;1
215;3
216;4
217;2
218;3
219;3
220;1
221;3
222;4
223;2
224;3
225;1
226;3
227;4
228;2
229;3
230;1
231;3
232;1
233;3
234;4
235;2
236;3
237;1
238;3
239;3
240;3
241;2
242;3
243;1
244;3
245;4
246;2
247;3
248;1
249;3
250;1
251;3
252;4
253;2
254;3
255;1
256;3
257;1
258;3
259;4
260;2
261;3
262;1
263;3
264;1
265;3
266;4
267;2
268;3
269;1
270;3
271;1
272;3
273;4
274;2
275;3
276;1
277;3
278;1
279;3
280;4
281;2
282;3
283;3
284;1
285;3
286;4
287;2
288;3
289;1
290;3
291;4
292;2
293;3
294;1
295;3
296;1
297;3
298;4
299;2
300;-1.83255e-06
