Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.0848688,0.236554,0.649552,0.256742,-0.459841,-0.721601,-0.551622,-0.285714,-0.583414,0.146059,0.36009,-0.124092,0.549632,-0.720229,0.420736,-0.252324,0.402977,-0.544757,0.48423,0.491541,-0.57054,-0.450346,-0.28679,0.139315,0.284638,-0.611683,0.290651,0.592377,-0.669232,-0.507617,0.337089,-0.599297,-0.271799,0.73649,0.130145,0.390635,-0.0162588,0.771132,0.111163,0.0630529,0.00677501,-0.386842,0.211301,0.156008,-0.295104,0.763467,-0.562408,0.553936,0.0484133,-0.306296;-1.17524,-2.38968,-1.95754,2.69369
1;-0.742498,0.368631,0.6503,0.375931,-0.427298,-0.240036,-0.553951,-0.599613,-0.0632502,-0.301086,0.195227,-0.537471,0.716582,-0.908346,0.465311,-0.172172,0.817713,-0.953333,0.702649,0.279275,-0.864624,-0.347687,0.283,0.707755,0.32939,-0.423912,0.0623729,0.316897,-0.914567,-0.0805607,0.0669248,-0.914302,-0.484607,0.318672,-0.469762,0.336748,-0.135745,0.465692,0.245991,-0.146577,-0.571698,-0.0589591,-0.820034,0.391222,-0.157878,0.921931,-0.679713,0.898231,0.679078,-0.472677;-4.37748,-6.46433,-1.39349,5.11736
2;-0.865396,-0.304908,0.756583,0.42193,-0.13096,-0.379144,-0.747403,-0.476759,-0.498563,-0.373063,0.267253,-0.612933,0.983029,-0.988746,0.23589,-0.565315,0.914061,-0.935862,0.582573,0.382598,-0.779707,-0.433703,0.306784,0.805378,-0.0177353,-0.747427,-0.301412,0.607806,-0.87877,0.393139,0.188272,-0.883952,-0.28457,0.391743,0.111115,0.405498,0.218728,0.0312698,0.635334,0.253178,-0.793957,0.796702,-0.697443,0.770946,0.0997446,0.893508,-0.488925,0.777275,0.618319,-0.884504;-6.98901,-8.0234,0.642328,4.31205
3;-0.880875,-0.313574,0.841161,0.651176,-0.0190077,-0.230031,-0.348929,-0.684679,-0.271871,-0.0409132,0.49644,-0.854534,0.981914,-0.995104,0.415826,-0.314668,0.892784,-0.93827,0.629351,0.126194,-0.49422,-0.106355,0.0844397,0.661599,-0.344176,-0.897764,-0.489882,0.879607,-0.899961,0.0236303,0.32826,-0.875705,-0.758198,-0.111345,0.560135,0.282511,0.654112,-0.255957,0.64059,0.586208,-0.769041,0.88315,-0.150295,0.366346,-0.256281,0.910609,-0.343922,0.772448,0.383937,-0.974653;-6.29466,-8.6083,0.132083,0.998786
4;-0.821049,-0.322249,0.839975,0.816374,-0.0251322,-0.102184,-0.226286,-0.492884,-0.397466,0.378089,0.527632,-0.892383,0.963177,-0.99609,0.418534,-0.208347,0.92454,-0.889017,0.586236,-0.162287,-0.248193,-0.0797991,0.0151327,0.518687,-0.601142,-0.889472,-0.138732,0.803836,-0.922765,-0.0619285,0.15511,-0.866573,-0.753485,-0.26674,0.462767,0.280661,0.792665,-0.193453,0.468219,0.700445,-0.869741,0.86066,0.157816,0.565733,-0.214924,0.786582,-0.324043,0.846371,0.282284,-0.980402;-4.43591,-9.81528,2.25226,0.118242
5;-0.145269,0.316338,0.745591,0.764687,-0.0826382,0.119745,-0.163566,-0.287854,-0.187001,0.0970943,-0.149508,0.129051,0.224054,-0.979919,-0.135786,-0.175632,0.888953,-0.582959,0.660736,0.418238,0.533199,-0.435189,-0.226691,0.0881881,-0.334419,-0.0820889,0.810325,0.646019,-0.918666,-0.692397,0.489655,-0.821973,-0.0636228,-0.199127,-0.122001,0.349006,0.419372,-0.53283,0.500008,0.458725,-0.489127,0.358017,0.474478,0.708949,-0.644403,0.806641,0.349336,0.651334,-0.250095,-0.808423;-1.9617,-4.53165,0.930809,2.20422
6;-0.453263,0.693903,0.775951,0.561652,-0.438817,0.0193527,-0.518557,-0.192806,-0.734884,-0.0378886,-0.137232,-0.209167,0.504685,-0.909439,0.160439,-0.0401305,0.921924,-0.623089,0.834852,0.622408,0.0443127,-0.720055,-0.421627,-0.0866482,0.364088,-0.618638,0.602773,0.0986292,-0.815265,-0.441559,0.0465549,-0.970572,-0.402714,0.748878,-0.255918,0.730451,0.324659,0.594909,0.128934,0.174477,-0.102794,0.378304,0.746437,0.430452,-0.381143,0.919034,-0.58085,0.95243,-0.248413,-0.736151;-1.80498,-2.75169,2.92328,3.4555
7;-0.748882,0.41617,0.5825,0.691078,-0.418967,-0.07282,-0.269688,-0.581569,-0.166455,-0.273876,-0.104166,-0.490294,0.789983,-0.934365,0.474399,-0.608895,0.922727,-0.965892,0.634637,0.245171,-0.840249,-0.549285,0.189497,0.694417,0.375763,-0.452516,0.143348,0.309086,-0.893755,-0.222068,-0.0185767,-0.977139,-0.165273,0.545159,-0.633555,0.734764,0.0675532,0.686965,0.103694,0.0400551,-0.364589,0.521993,-0.605309,0.58059,-0.215993,0.925565,-0.393291,0.955549,0.196157,-0.659254;-3.11266,-6.00035,-1.28734,6.08731
8;-0.872349,-0.222352,0.763266,0.450818,-0.128372,-0.491903,-0.572394,-0.617709,-0.535914,-0.403457,0.258459,-0.568183,0.979394,-0.977878,0.29636,-0.691034,0.922787,-0.952586,0.510414,0.410041,-0.825034,-0.463211,0.185605,0.692714,0.287262,-0.753983,-0.211392,0.48001,-0.887579,0.34092,0.0842947,-0.926979,-0.082087,0.401997,0.0281602,0.224632,0.468339,-0.0214865,0.634447,0.368033,-0.647967,0.865562,-0.699019,0.696758,0.105271,0.833278,-0.42385,0.863664,0.366546,-0.89394;-6.40835,-8.29342,0.199539,4.99677
9;-0.877989,-0.268433,0.823754,0.669392,-0.0160818,-0.241008,-0.0508265,-0.649597,-0.330381,-0.0109605,0.461658,-0.839974,0.983856,-0.992709,0.417174,-0.395346,0.902307,-0.942533,0.528919,0.0719944,-0.576595,-0.14103,0.0546422,0.572626,-0.134168,-0.89923,-0.375981,0.877327,-0.914353,-0.00781935,0.291428,-0.89091,-0.711842,-0.0859077,0.490755,0.204465,0.6162,-0.363618,0.642184,0.58448,-0.778328,0.895671,-0.189408,0.269889,-0.251959,0.88795,-0.421231,0.832746,0.275085,-0.976982;-5.5483,-8.84547,-0.401874,1.59759
