Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.251621,-0.314783,0.425381,0.260928,-0.0781569,-0.40798,-0.385923,-0.190938,-0.178132,-0.199568,0.4264,0.360711,0.0292711,-0.486036,0.14493,-0.292946,-0.165124,-0.458382,0.0839052,0.111905,-0.0712375,-0.0306615,-0.19122,0.0702537,0.299894,-0.124074,0.303289,0.293079,-0.515203,-0.509151,0.518745,-0.249562,0.15724,0.496952,0.205012,0.0924444,-0.16904,0.53326,0.325498,0.0200114,-0.0852505,-0.480394,0.0527785,0.340314,-0.522482,0.421022,-0.317322,0.0513906,0.312538,-0.47952;-4.09897,-0.757001,0.0292807,2.15524
1;-0.466322,-0.133522,0.487663,0.398319,-0.0683494,0.00506767,-0.627294,-0.566492,-0.290908,-0.59116,0.553967,0.362205,-0.0620064,-0.798707,-0.0527698,0.0240008,-0.0962031,-0.679979,0.530593,0.134772,-0.276622,-0.149991,-0.0922225,0.226209,0.439335,-0.10552,0.469131,-0.258002,-0.605993,-0.460028,0.393522,-0.385984,0.229008,0.450028,0.0587505,0.202837,-0.397192,0.140337,0.471369,0.0260586,-0.378969,-0.532862,-0.382419,0.24416,-0.503581,0.712457,-0.621423,0.368738,0.428085,-0.323384;-6.22634,-4.08337,0.111228,3.93189
2;-0.474878,-0.176044,0.494418,0.424746,-0.0629808,0.0925107,-0.677412,-0.345959,-0.485542,-0.551373,0.351815,0.497046,0.439297,-0.90325,-0.1236,-0.245915,0.103756,-0.728759,0.387458,0.274703,-0.142214,-0.267914,-0.00483506,0.390446,0.468351,-0.118765,0.365224,-0.242787,-0.678961,-0.203168,0.416428,-0.540833,0.583243,0.513058,0.0208991,0.742185,-0.685399,-0.319283,0.572911,-0.0922085,-0.511945,-0.337132,0.113777,0.261174,-0.566088,0.898335,-0.614536,0.469236,0.302831,-0.453963;-6.25527,-4.2947,-0.529073,5.40559
3;-0.490126,0.132873,0.569037,0.43418,-0.0663449,0.119412,-0.725332,-0.091862,-0.220001,-0.628678,-0.00581006,0.498393,0.11128,-0.91985,-0.179884,-0.302324,0.256705,-0.758696,0.43811,0.409583,0.0732189,-0.347732,-0.00665646,0.427308,0.624644,-0.122187,0.22016,0.154522,-0.786305,-0.257207,0.377042,-0.60587,0.540445,0.475204,0.0219995,0.661241,-0.650905,-0.206463,0.64714,-0.0340066,-0.491662,-0.158886,0.513198,0.0189079,-0.591702,0.900815,-0.631596,0.567166,0.253525,-0.539113;-5.00906,-6.25404,-1.56091,4.90425
4;-0.467299,0.0287856,0.579777,0.620207,-0.0710389,0.236059,-0.712575,-0.0534853,-0.289285,-0.660269,0.177329,0.542783,0.0426458,-0.909139,-0.207646,-0.161915,0.380938,-0.76424,0.596681,0.451717,-0.0154841,-0.352459,-0.00132768,0.356677,0.605639,-0.122087,0.173277,-0.065227,-0.58466,-0.333784,0.360789,-0.625914,0.292606,0.490397,-0.0213569,0.540676,-0.419822,0.0686399,0.685779,0.0488826,-0.516727,0.147846,0.523987,0.143672,-0.605069,0.900731,-0.495281,0.617743,0.288892,-0.549334;-5.23493,-7.13011,-1.59131,3.87269
5;-0.478699,0.0419069,0.555663,0.692247,-0.0725553,0.161874,-0.666337,-0.264398,-0.358921,-0.676222,0.199844,0.522354,-0.0476122,-0.919765,-0.217018,-0.37028,0.389274,-0.777482,0.520307,0.414326,-0.193005,-0.377925,-0.054822,0.359129,0.483918,-0.126002,0.320732,-0.216751,-0.531778,-0.23427,0.361324,-0.700959,0.493487,0.473403,-0.0360375,0.749687,-0.398657,0.0498853,0.657601,0.188532,-0.54225,0.0562711,0.403171,0.296825,-0.612596,0.899036,-0.565944,0.604701,0.0733468,-0.579314;-5.29867,-5.9627,-2.34233,4.67157
6;-0.491413,-0.0235567,0.558603,0.69126,-0.0677849,0.124716,-0.612768,-0.304522,-0.478166,-0.654367,0.252497,0.57634,0.0507735,-0.882328,-0.209486,-0.411266,0.451092,-0.769077,0.463024,0.426278,-0.146314,-0.42459,-0.0256899,0.242135,0.606561,-0.127327,0.351192,-0.236581,-0.573003,-0.219859,0.326178,-0.756343,0.598274,0.482026,-0.0611482,0.730652,-0.521298,-0.237074,0.640089,0.0962059,-0.482174,0.0454518,0.401777,0.185347,-0.604343,0.899376,-0.554507,0.680537,-0.0184985,-0.618483;-5.63238,-5.3993,-2.15252,5.41254
7;-0.127636,0.170719,0.232468,0.734471,0.366536,0.0266476,-0.3986,0.144944,-0.701518,-0.188104,0.595922,0.563939,-0.434228,-0.885158,-0.565854,-0.670946,0.678999,-0.554298,0.488508,0.177953,0.362836,-0.727712,0.501134,-0.143469,0.621397,0.285743,0.256864,-0.468043,-0.830735,0.0475779,0.571354,-0.707922,0.584392,-0.0132846,-0.520374,0.876695,-0.418652,-0.417347,0.846754,0.271268,-0.254142,-0.157204,-0.0537463,0.258973,-0.310048,0.803193,-0.202234,0.304335,0.453322,-0.583346;-2.88788,-6.36584,-3.17958,5.54433
8;-0.172011,-0.289636,0.0203236,0.396365,0.363878,0.0793957,-0.284613,0.146104,-0.744149,0.181498,0.627446,0.436899,-0.288301,-0.652852,-0.616013,-0.69842,0.734698,-0.152488,0.314917,0.130494,0.491186,-0.723344,0.452735,-0.440611,0.510853,0.246616,0.234342,-0.713113,-0.5395,0.063851,0.690824,-0.766777,0.645391,-0.0463079,-0.152804,0.87374,-0.453731,0.429104,0.625482,0.208472,-0.31848,-0.626982,-0.0550547,0.00814616,-0.327969,0.781434,-0.491866,-0.270234,0.31602,-0.765884;-3.99551,0.0718402,-2.09757,5.26786
9;-0.438512,-0.69098,-0.360112,0.238954,0.389907,-0.0694238,0.0852026,-0.277102,-0.248879,0.458156,0.783706,0.067957,-0.298581,-0.546987,-0.381887,-0.832765,0.694903,-0.435221,-0.082046,-0.55636,-0.278269,-0.498918,0.710796,0.0779168,0.598054,0.48747,-0.293123,-0.645964,-0.70792,0.418527,0.569323,-0.837544,0.617436,-0.218887,-0.269776,0.821085,-0.449711,0.766582,0.201302,0.198833,-0.589156,-0.889856,-0.864786,-0.533739,0.00256415,0.461597,-0.326723,-0.282055,0.677142,-0.822988;-6.53155,1.09585,-1.59243,2.80379
