0;161;61
1;161;61
2;168.071;68.0711
3;175.142;75.1421
4;182.213;82.2132
5;189.284;89.2843
6;189.284;89.2843
7;182.213;96.3553
8;175.142;103.426
9;168.071;110.497
10;168.071;110.497
11;168.071;110.497
12;175.142;103.426
13;182.213;96.3553
14;189.284;89.2843
15;189.284;89.2843
16;189.284;89.2843
17;182.213;96.3553
18;175.142;103.426
19;168.071;110.497
20;168.071;110.497
21;168.071;110.497
22;175.142;103.426
23;182.213;96.3553
24;189.284;89.2843
25;189.284;89.2843
26;189.284;89.2843
27;182.213;96.3553
28;175.142;103.426
29;168.071;110.497
30;168.071;110.497
31;168.071;110.497
32;175.142;103.426
33;182.213;96.3553
34;189.284;89.2843
35;189.284;89.2843
36;189.284;89.2843
37;182.213;96.3553
38;175.142;103.426
39;168.071;110.497
40;168.071;110.497
41;168.071;110.497
42;175.142;103.426
43;182.213;96.3553
44;189.284;89.2843
45;189.284;89.2843
46;189.284;89.2843
47;182.213;96.3553
48;175.142;103.426
49;168.071;110.497
50;168.071;110.497
51;168.071;110.497
52;175.142;103.426
53;182.213;96.3553
54;189.284;89.2843
55;189.284;89.2843
56;189.284;89.2843
57;182.213;96.3553
58;175.142;103.426
59;168.071;110.497
60;168.071;110.497
61;168.071;110.497
62;175.142;103.426
63;182.213;96.3553
64;189.284;89.2843
65;189.284;89.2843
66;189.284;89.2843
67;182.213;96.3553
68;175.142;103.426
69;168.071;110.497
70;168.071;110.497
71;168.071;110.497
72;175.142;103.426
73;182.213;96.3553
74;189.284;89.2843
75;189.284;89.2843
76;189.284;89.2843
77;182.213;96.3553
78;175.142;103.426
79;168.071;110.497
80;168.071;110.497
81;168.071;110.497
82;175.142;103.426
83;182.213;96.3553
84;189.284;89.2843
85;189.284;89.2843
86;189.284;89.2843
87;182.213;96.3553
88;175.142;103.426
89;168.071;110.497
90;168.071;110.497
91;168.071;110.497
92;175.142;103.426
93;182.213;96.3553
94;189.284;89.2843
95;189.284;89.2843
96;189.284;89.2843
97;182.213;96.3553
98;175.142;103.426
99;168.071;110.497
100;168.071;110.497
101;168.071;110.497
102;175.142;103.426
103;182.213;96.3553
104;189.284;89.2843
105;189.284;89.2843
106;189.284;89.2843
107;182.213;96.3553
108;175.142;103.426
109;168.071;110.497
110;168.071;110.497
111;168.071;110.497
112;175.142;103.426
113;182.213;96.3553
114;189.284;89.2843
115;189.284;89.2843
116;189.284;89.2843
117;182.213;96.3553
118;175.142;103.426
119;168.071;110.497
120;168.071;110.497
121;168.071;110.497
122;175.142;103.426
123;182.213;96.3553
124;189.284;89.2843
125;189.284;89.2843
126;189.284;89.2843
127;182.213;96.3553
128;175.142;103.426
129;168.071;110.497
130;168.071;110.497
131;168.071;110.497
132;175.142;103.426
133;182.213;96.3553
134;189.284;89.2843
135;189.284;89.2843
136;189.284;89.2843
137;182.213;96.3553
138;175.142;103.426
139;168.071;110.497
140;168.071;110.497
141;168.071;110.497
142;175.142;103.426
143;182.213;96.3553
144;189.284;89.2843
145;189.284;89.2843
146;189.284;89.2843
147;182.213;96.3553
148;175.142;103.426
149;168.071;110.497
150;168.071;110.497
151;168.071;110.497
152;175.142;103.426
153;182.213;96.3553
154;189.284;89.2843
155;189.284;89.2843
156;189.284;89.2843
157;182.213;96.3553
158;175.142;103.426
159;168.071;110.497
160;168.071;110.497
161;168.071;110.497
162;175.142;103.426
163;182.213;96.3553
164;189.284;89.2843
165;189.284;89.2843
166;189.284;89.2843
167;182.213;96.3553
168;175.142;103.426
169;168.071;110.497
170;168.071;110.497
171;168.071;110.497
172;175.142;103.426
173;182.213;96.3553
174;189.284;89.2843
175;189.284;89.2843
176;189.284;89.2843
177;182.213;96.3553
178;175.142;103.426
179;168.071;110.497
180;168.071;110.497
181;168.071;110.497
182;175.142;103.426
183;182.213;96.3553
184;189.284;89.2843
185;189.284;89.2843
186;189.284;89.2843
187;182.213;96.3553
188;175.142;103.426
189;168.071;110.497
190;168.071;110.497
191;168.071;110.497
192;175.142;103.426
193;182.213;96.3553
194;189.284;89.2843
195;189.284;89.2843
196;189.284;89.2843
197;182.213;96.3553
198;175.142;103.426
199;168.071;110.497
200;168.071;110.497
