Passo;A  o
0;3
1;3
2;3
3;3
4;3
5;3
6;3
7;3
8;3
9;3
10;4
11;0
12;3
13;0
14;3
15;0
16;3
17;0
18;3
19;2
20;3
21;3
22;3
23;4
24;0
25;0
26;0
27;3
28;3
29;3
30;4
31;0
32;0
33;3
34;3
35;0
36;3
37;2
38;3
39;3
40;3
41;3
42;4
43;0
44;0
45;0
46;3
47;3
48;3
49;4
50;0
51;3
52;0
53;3
54;0
55;3
56;2
57;3
58;3
59;3
60;4
61;0
62;0
63;0
64;3
65;3
66;4
67;0
68;3
69;0
70;3
71;0
72;3
73;2
74;3
75;3
76;3
77;3
78;4
79;0
80;0
81;0
82;3
83;3
84;3
85;4
86;0
87;3
88;0
89;3
90;0
91;3
92;2
93;3
94;3
95;3
96;4
97;0
98;0
99;0
100;3
101;3
102;4
103;0
104;3
105;0
106;3
107;0
108;3
109;2
110;3
111;3
112;3
113;3
114;4
115;0
116;0
117;0
118;3
119;3
120;3
121;4
122;0
123;3
124;0
125;3
126;0
127;3
128;2
129;3
130;3
131;3
132;4
133;0
134;0
135;0
136;3
137;3
138;4
139;0
140;3
141;0
142;3
143;0
144;3
145;2
146;3
147;3
148;3
149;3
150;4
151;0
152;0
153;0
154;3
155;3
156;3
157;4
158;0
159;3
160;0
161;3
162;0
163;3
164;2
165;3
166;3
167;3
168;4
169;0
170;0
171;0
172;3
173;3
174;4
175;0
176;3
177;0
178;3
179;0
180;3
181;2
182;3
183;3
184;3
185;4
186;0
187;0
188;0
189;3
190;3
191;4
192;0
193;3
194;0
195;3
196;0
197;3
198;2
199;3
200;3
201;3
202;3
203;4
204;0
205;0
206;0
207;3
208;3
209;3
210;4
211;0
212;3
213;0
214;3
215;0
216;3
217;2
218;3
219;3
220;3
221;4
222;0
223;0
224;0
225;3
226;3
227;4
228;0
229;3
230;0
231;3
232;0
233;3
234;2
235;3
236;3
237;3
238;3
239;4
240;0
241;0
242;0
243;3
244;3
245;3
246;4
247;0
248;3
249;0
250;3
251;0
252;3
253;2
254;3
255;3
256;3
257;4
258;0
259;0
260;0
261;3
262;3
263;4
264;0
265;3
266;0
267;3
268;0
269;3
270;2
271;3
272;3
273;3
274;4
275;0
276;0
277;0
278;3
279;3
280;4
281;0
282;3
283;0
284;3
285;0
286;3
287;2
288;3
289;3
290;3
291;3
292;4
293;0
294;0
295;0
296;3
297;3
298;3
299;4
300;-1.83255e-06
