Passo;A  o
0;2
1;1
2;3
3;3
4;3
5;3
6;3
7;3
8;3
9;4
10;1
11;3
12;1
13;3
14;3
15;3
16;3
17;4
18;1
19;3
20;1
21;3
22;3
23;2
24;3
25;3
26;4
27;1
28;3
29;1
30;3
31;3
32;3
33;4
34;1
35;3
36;1
37;3
38;3
39;2
40;3
41;3
42;4
43;1
44;3
45;1
46;3
47;3
48;2
49;3
50;3
51;4
52;1
53;3
54;1
55;3
56;3
57;2
58;3
59;3
60;4
61;1
62;3
63;1
64;3
65;3
66;3
67;3
68;4
69;1
70;3
71;1
72;3
73;3
74;2
75;3
76;3
77;4
78;1
79;3
80;1
81;3
82;3
83;3
84;4
85;1
86;3
87;1
88;3
89;3
90;2
91;3
92;3
93;4
94;1
95;3
96;1
97;3
98;3
99;2
100;3
101;3
102;4
103;1
104;3
105;1
106;3
107;3
108;2
109;3
110;3
111;4
112;1
113;3
114;1
115;3
116;3
117;3
118;3
119;4
120;1
121;3
122;1
123;3
124;3
125;2
126;3
127;3
128;4
129;1
130;3
131;1
132;3
133;3
134;3
135;4
136;1
137;3
138;1
139;3
140;3
141;2
142;3
143;3
144;4
145;1
146;3
147;1
148;3
149;3
150;2
151;3
152;3
153;4
154;1
155;3
156;1
157;3
158;3
159;2
160;3
161;3
162;4
163;1
164;3
165;1
166;3
167;3
168;3
169;3
170;4
171;1
172;3
173;1
174;3
175;3
176;2
177;3
178;3
179;4
180;1
181;3
182;1
183;3
184;3
185;3
186;4
187;1
188;3
189;1
190;3
191;3
192;2
193;3
194;3
195;4
196;1
197;3
198;1
199;3
200;3
201;2
202;3
203;3
204;4
205;1
206;3
207;1
208;3
209;3
210;2
211;3
212;3
213;4
214;1
215;3
216;1
217;3
218;3
219;3
220;3
221;4
222;1
223;3
224;1
225;3
226;3
227;2
228;3
229;3
230;4
231;1
232;3
233;1
234;3
235;3
236;3
237;4
238;1
239;3
240;1
241;3
242;3
243;2
244;3
245;3
246;4
247;1
248;3
249;1
250;3
251;3
252;2
253;3
254;3
255;4
256;1
257;3
258;1
259;3
260;3
261;2
262;3
263;3
264;4
265;1
266;3
267;1
268;3
269;3
270;3
271;3
272;4
273;1
274;3
275;1
276;3
277;3
278;2
279;3
280;3
281;4
282;1
283;3
284;1
285;3
286;3
287;3
288;4
289;1
290;3
291;1
292;3
293;3
294;2
295;3
296;3
297;4
298;1
299;3
300;-1.83255e-06
