Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.134832,0.195673,-0.178698,0.38798,0.140457,-0.450028,-0.440626,0.288832,-0.514751,-0.202765,0.417844,-0.29434,-0.087096,0.45541,-0.308314,0.370033,-0.408718,0.217572,0.0343691,-0.38716,-0.196527,-0.423774,-0.298423,-0.331287,-0.191051,0.448258,-0.140177,0.142939,-0.265489,0.454466,0.448939,0.240576,0.378739,0.324417,-0.341469,-0.384671,0.386812,0.240854,0.478379,0.422769,-0.349869,0.385465,-0.205451,-0.13526,0.366857,-0.375984,0.226554,-0.432392,-0.0615731,0.0930581;-4.15422,2.37526,-4.20377,-0.73384
1;0.251851,0.362638,-0.25541,0.789425,-0.417317,-0.708613,-0.0930545,0.258206,-0.53515,0.00325215,0.510651,-0.364318,-0.0583052,0.567855,-0.632419,0.129943,-0.0381487,0.0631845,-0.629043,0.450437,-0.165935,0.659852,-0.0396023,0.324936,-0.266173,0.559798,-0.190131,-0.324573,-0.556716,0.668547,0.53039,0.651093,-0.04249,-0.456952,-0.461771,0.169745,0.410518,-0.68964,0.401081,0.40514,-0.53139,0.596269,-0.205451,-0.168083,0.181632,-0.91393,0.146657,-0.00304792,0.140365,-0.619533;-5.43407,-2.23558,-5.38824,-0.134943
2;-0.496043,0.309336,-0.470536,0.655424,-0.397016,-0.253724,-0.00791581,0.224303,-0.854038,-0.341864,0.61329,-0.549727,-0.068001,0.96431,-0.8808,0.0636342,-0.288606,-0.0274175,0.0644912,-0.0258217,0.0415519,0.820869,-0.123522,0.348519,0.0897354,0.811708,-0.224006,-0.632617,-0.586413,-0.0258274,0.721136,0.644037,0.47177,-0.0247931,-0.459743,0.738936,-0.069869,-0.642097,0.59514,0.0325029,-0.43283,0.454321,-0.205451,-0.257299,-0.202711,-0.888944,-0.240873,0.223959,0.289253,0.112604;-5.12613,-2.92246,-2.9317,1.59935
3;-0.0175814,0.519338,-0.00739072,0.19704,-0.456292,-0.387729,0.00371478,0.282804,-0.883943,-0.532921,0.571048,-0.761746,0.679393,0.992121,-0.834547,0.499603,-0.160525,0.131354,0.243386,-0.107495,0.191385,0.520905,-0.326764,0.0505358,-0.26824,0.813142,-0.14256,-0.482644,-0.377501,0.119785,0.62551,0.569974,0.308997,-0.450388,-0.260944,0.0444667,0.290551,-0.644206,0.602638,0.544008,0.0410864,0.224658,-0.205451,-0.209296,-0.374409,-0.403952,0.11687,0.151114,0.312336,-0.145133;-4.91811,-2.49162,3.69114,2.22136
4;-0.408982,0.181484,-0.164559,0.346111,-0.414487,-0.433406,-0.189785,-0.0585224,-0.82682,-0.245901,0.449697,-0.55123,0.354203,0.960817,-0.741154,0.405312,-0.330947,0.0849139,0.547042,0.243649,-0.22389,-0.00281021,-0.262252,-0.268077,0.0366076,0.636828,-0.172998,-0.290562,-0.608093,-0.108471,0.535668,0.507012,0.431156,-0.412494,-0.484494,0.347458,0.427303,-0.720343,0.564769,0.317728,-0.272934,0.450745,-0.205451,0.0317165,0.257685,-0.686391,-0.0361757,0.225457,0.494208,-0.107948;-5.09051,-1.51403,-3.13245,1.693
5;-0.349986,0.448821,-0.19935,0.578635,-0.549467,-0.719382,-0.207447,0.178361,-0.885233,-0.336602,0.490517,-0.741536,0.59136,0.97849,-0.691692,0.481885,-0.207621,0.0689887,-0.0804383,0.194408,-0.0195527,0.167348,-0.201582,0.24515,-0.37573,0.785953,-0.157615,-0.476207,-0.593343,0.0257312,0.191195,0.596999,0.394262,-0.460866,-0.390461,0.1919,0.187659,-0.795138,0.480587,0.46883,-0.31011,0.395625,-0.205451,-0.129328,0.107127,-0.615675,-0.148596,0.319367,0.315549,-0.067442;-3.54694,-2.07525,-3.03324,1.60199
6;-0.395448,0.30339,-0.256417,0.589761,-0.518464,-0.599531,-0.164682,0.147849,-0.911474,-0.425921,0.562829,-0.598903,0.636712,0.969553,-0.814081,0.464629,-0.32037,-0.0311912,0.379844,0.0795783,0.0337624,0.0522811,-0.247328,0.217472,-0.143109,0.710938,-0.2408,-0.528292,-0.716937,-0.112539,0.577021,0.671044,0.570575,-0.441086,-0.642361,0.282516,0.18012,-0.85427,0.507799,0.475116,-0.0541919,0.438343,-0.205451,-0.148112,-0.114028,-0.45658,-0.034594,-0.0172272,0.399012,0.115669;-4.46084,-2.49163,-2.08166,1.60308
7;-0.335449,0.468077,-0.0940247,0.427255,-0.551983,-0.656027,-0.116716,0.162498,-0.910862,-0.362012,0.549119,-0.740861,0.495901,0.978024,-0.731544,0.522255,-0.280965,0.0108333,0.274682,0.349235,0.0509746,0.0419743,-0.267028,0.0763777,-0.439426,0.676193,-0.110259,-0.483791,-0.573115,-0.126762,0.361663,0.702886,0.591625,-0.547921,-0.484888,0.295907,0.309426,-0.797727,0.484322,0.47796,-0.0739001,0.457389,-0.205451,-0.0173586,0.046148,-0.567654,0.026923,0.303854,0.338799,0.0864604;-4.20789,-1.88841,-0.93397,2.35604
8;-0.409716,0.375685,-0.0931772,0.500409,-0.535898,-0.69915,-0.263273,0.135412,-0.889545,-0.515534,0.52886,-0.711019,0.59381,0.972073,-0.756308,0.51669,-0.32553,-0.0089807,0.356986,0.126313,0.0305667,-0.217729,-0.232957,0.151136,-0.306261,0.73293,-0.202197,-0.509847,-0.69473,-0.179229,0.469116,0.640991,0.515108,-0.443836,-0.592085,0.190733,0.258387,-0.88064,0.483312,0.446469,-0.139412,0.412075,-0.205451,-0.0275071,0.0859008,-0.427608,0.0506872,0.0930835,0.383539,0.125128;-4.60944,-2.12001,-2.14142,1.75294
9;-0.650552,0.469181,-0.612048,0.441307,-0.158789,-0.665213,-0.591727,0.386428,-0.886158,-0.673286,0.470024,-0.659894,0.150833,0.98283,-0.918602,0.0987323,-0.744855,0.357832,0.515329,-0.185866,-0.498531,-0.241579,-0.202825,0.0268354,-0.703997,0.834072,-0.238592,-0.715458,-0.793808,0.276471,0.724838,0.389812,0.634169,-0.535323,-0.606454,-0.0218227,0.5482,-0.93823,0.160435,0.773197,0.131546,-0.0417156,-0.319265,-0.29202,-0.459359,-0.477791,-0.226869,0.521594,0.145361,0.407874;-7.31026,-0.203204,-3.48639,1.69872
