Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;0.664565,-0.628441,-0.410754,-0.787901,-0.0182908,-0.603703,0.321334,0.560891,0.609006,0.00737924,-0.326579,0.178061,-0.767868,-0.371967,-0.42625,0.3419,0.838281,-0.419152,0.569959,-0.329944,-0.501982,0.148693,0.747379,-0.0574153,0.109155,-0.0794671,0.713779,-0.613479,-0.107961,0.449163,-0.631973,-0.688218,-0.112845,0.213452,0.30066,-0.624301,-0.327789,0.129443,-0.447729,-0.342288,-0.850783,0.373859,-0.64441,0.00862432,0.0309908,0.873287,-0.578135,-0.615348,0.537753,-0.503924;-8.07128,11.2239,-3.58038,12.553
1;0.0623176,-0.580954,-0.880835,-0.620271,0.45465,-0.145966,0.745192,0.482018,0.25513,0.7606,-0.115228,-0.250235,-0.893443,0.679609,-0.514814,0.312867,0.791186,-0.334984,0.357642,0.267671,-0.588238,0.539787,0.977734,-0.600798,-0.353615,-0.474775,0.379954,-0.397153,-0.491519,0.396749,-0.410869,-0.901368,-0.165266,0.248168,0.0915053,-0.359241,-0.540057,0.68156,-0.624624,0.795479,-0.920453,0.912389,-0.594855,-0.908847,-0.387779,0.842095,-0.821621,-0.0994106,0.852611,-0.375824;-8.9884,4.87746,-1.92843,14.8906
2;0.289698,0.0814115,-0.874314,-0.925104,0.679193,-0.333638,0.943613,0.759429,0.203202,0.802589,0.25529,0.0473194,-0.956339,0.961803,-0.870323,0.374913,0.867238,-0.0865214,0.202145,0.530986,-0.796968,0.343312,0.975974,-0.617586,-0.644055,-0.376045,0.423421,-0.601588,-0.461895,0.908868,-0.33577,-0.653705,0.0532678,0.585647,-0.445492,-0.264594,-0.877829,0.829492,-0.649213,0.422318,-0.787042,0.465447,-0.605954,-0.979079,-0.378044,0.760327,-0.664417,-0.19694,0.849356,-0.565133;-14.0804,4.97256,-7.94913,14.8409
3;0.256637,-0.18597,-0.913121,-0.92371,0.660931,-0.191615,0.922334,0.787806,0.250674,0.815484,0.371899,0.0754576,-0.958311,0.959015,-0.845038,0.40021,0.710236,-0.076239,0.055738,0.696265,-0.733497,-0.337889,0.96653,-0.56648,-0.710427,-0.214717,0.560592,-0.306666,-0.492161,0.886498,-0.0417448,-0.744786,-0.235922,0.471936,0.0210969,0.101324,-0.905918,0.807458,-0.634306,0.298814,-0.779751,0.239601,-0.668992,-0.991507,-0.205607,0.750828,-0.760797,-0.251728,0.868587,-0.575667;-12.6244,9.75394,-5.21435,7.54579
4;0.20753,-0.410578,-0.765677,-0.607782,0.460686,-0.365439,0.874554,-0.036345,0.0803009,0.868576,-0.329608,-0.430263,-0.730762,0.881211,-0.866302,0.545558,0.838758,-0.441391,-0.474483,0.504416,-0.295528,0.0471612,0.953045,-0.572761,-0.723321,-0.279328,0.296538,-0.134565,-0.578225,0.465316,-0.424445,-0.669738,-0.386876,-0.432224,0.202486,-0.620339,-0.939572,0.399721,-0.910839,0.55137,-0.658326,0.587257,-0.00102391,-0.978679,-0.386284,0.727161,-0.704267,0.193865,0.792861,-0.340008;-11.2661,9.90111,-5.54343,0.230865
5;0.189223,0.297122,-0.460749,-0.627692,0.531654,-0.315566,0.533274,-0.197595,-0.335507,0.398655,-0.277042,-0.121962,-0.577749,0.88822,-0.327432,-0.217582,0.410834,-0.714319,0.300501,0.796577,-0.313761,0.578694,0.710361,-0.452094,-0.853695,-0.739142,0.385925,-0.413718,-0.135802,0.435201,-0.668046,0.0997806,-0.497534,0.166866,-0.0689048,-0.687278,-0.663596,-0.3085,-0.588151,0.538526,0.500308,0.350317,-0.146012,-0.96022,-0.568512,0.254373,-0.603252,0.316785,0.314023,-0.088221;-9.05756,-5.23703,-5.21548,-2.02392
6;0.550941,0.375703,-0.328714,-0.449174,0.550021,0.21987,0.651346,0.0102708,-0.181107,-0.121011,-0.436343,0.0585009,-0.641227,0.696604,-0.385528,-0.197855,0.19807,-0.583734,0.353189,0.594986,-0.594363,0.310694,0.373987,-0.367192,-0.789316,-0.615078,0.441957,-0.692594,-0.0785138,0.404398,-0.1527,0.159571,-0.636291,0.272009,0.131527,-0.650913,-0.392233,-0.416082,-0.78352,0.631591,0.387868,0.0461524,0.219774,-0.92621,-0.00745793,0.312524,-0.502915,0.526428,0.51976,-0.230857;-1.96119,-2.21238,0.737952,3.07106
7;0.280686,0.0788853,-0.27467,-0.381117,0.616066,0.248618,0.396244,0.128367,-0.0445473,-0.311636,-0.319005,0.134825,-0.6392,0.573798,-0.597295,-0.130953,0.56474,-0.588612,0.340663,0.428183,-0.368003,0.0386616,0.326938,-0.233063,-0.803112,-0.344001,0.570081,-0.633984,0.206822,0.509659,-0.207933,0.271681,-0.686162,0.143899,0.161911,-0.69181,-0.380992,-0.43017,-0.795676,0.69034,0.337446,0.103801,0.0555647,-0.912849,0.0223357,0.216438,-0.375482,0.225698,0.221694,-0.413779;-1.36626,1.20644,-1.15115,2.37877
8;0.301697,-0.0740103,-0.416102,-0.303839,0.526948,0.379249,0.314159,0.102466,0.0880561,-0.101932,-0.289283,0.171876,-0.520481,0.640482,-0.581553,-0.135566,0.460409,-0.569535,0.536931,0.374171,-0.296239,0.350163,0.550098,-0.130117,-0.73992,-0.244368,0.507686,-0.586748,0.114083,0.456844,-0.370526,0.163005,-0.755793,0.183,0.108485,-0.61958,-0.51605,-0.41876,-0.824648,0.616563,0.22928,0.00660395,0.0271019,-0.902863,0.148139,0.190897,-0.363677,0.184142,0.275683,-0.333895;1.68858,-0.0387698,-1.2162,0.338503
9;0.304569,-0.0393317,-0.360602,-0.387079,0.467211,0.351835,0.400623,-0.0668921,0.0474137,-0.0248088,-0.270184,0.0832471,-0.564733,0.665458,-0.610488,-0.150879,0.483066,-0.561435,0.480229,0.350236,-0.449746,0.420758,0.576578,-0.268194,-0.788937,-0.354081,0.502263,-0.637168,0.15172,0.467007,-0.385403,0.219519,-0.722054,0.184577,0.0739863,-0.527057,-0.363677,-0.432681,-0.842299,0.659738,0.289152,0.0786294,0.00146919,-0.878716,0.150325,0.160658,-0.420047,0.139784,0.2464,-0.135424;1.17582,-0.948521,-1.88984,0.467335
