Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;0.235063,0.2729,-0.0621759,0.32289,0.357165,0.0119596,0.218924,0.109756,0.481374,0.447166,0.0147013,0.446379,-0.302164,0.171655,-0.438339,0.410738,-0.448695,-0.277503,-0.296694,0.483026,-0.46424,0.0626678,0.330609,-0.00508061,0.179076,0.177567,0.477139,0.272618,-0.532901,0.0713485;-27920.7,-4395.15,18179.2,25314.5
1;0.227784,0.256796,-0.676685,0.520798,0.357165,0.57128,0.31515,0.0847889,0.501705,0.447166,-0.0649075,0.0629822,-0.259678,0.357496,-0.289244,0.482855,-0.578843,-0.216364,-0.505427,0.48822,-0.694045,0.121982,0.568806,-0.129245,0.201191,0.175541,0.614352,0.281408,-0.731838,0.478603;-30190.6,-12614.2,2109.57,15204.4
2;0.195753,0.207242,-0.74799,0.548116,0.357165,0.67572,0.309626,0.0610587,0.454283,0.447166,-0.24527,0.42842,-0.374572,0.457569,-0.315347,0.528075,-0.666669,-0.673066,-0.522498,0.459684,-0.694444,0.161248,0.577473,-0.0159672,0.221935,0.276027,0.593421,0.374452,-0.741828,0.597952;-35707.4,-10427.9,2056.06,19329.7
3;0.200669,0.34868,-0.781626,0.563933,0.357165,0.435233,0.292499,0.0453097,0.4214,0.447166,-0.284465,0.436798,-0.259436,0.439075,-0.313188,0.576567,-0.629467,-0.511877,-0.502704,0.391453,-0.698651,0.155288,0.644192,-0.00652615,0.23556,0.160631,0.547341,0.27669,-0.759561,0.625645;-37852.2,-13224.7,905.912,16087.2
4;0.211453,0.429248,-0.751401,0.564655,0.357165,0.502001,0.340852,0.0477018,0.426082,0.447166,-0.27048,0.492568,-0.204426,0.462194,-0.321262,0.598731,-0.569862,-0.546194,-0.501745,0.375999,-0.69423,0.142127,0.588011,-0.0719115,0.233498,0.266226,0.53959,0.157703,-0.713368,0.648747;-40297.1,-12786.1,727.297,17205.7
5;0.213262,0.404925,-0.696961,0.560348,0.357165,0.476136,0.36763,0.052982,0.436923,0.447166,-0.274315,0.50836,-0.283333,0.440822,-0.337919,0.600059,-0.590379,-0.482982,-0.518768,0.381537,-0.688778,0.139909,0.62752,-0.055019,0.228937,0.394405,0.557517,0.233489,-0.729963,0.656578;-44190,-12664.3,3458.43,20487
6;0.33115,0.774278,-0.881007,0.608964,0.467383,0.71737,0.582773,-0.142286,0.102605,0.126432,-0.605116,0.251566,-0.664602,0.768277,-0.549518,0.777321,-0.346648,-0.351022,-0.821322,0.730389,-0.311928,0.111956,0.732909,-0.444303,0.366813,0.290348,0.809317,0.202463,-0.631732,0.783499;-51553.6,-23353.3,-2628.8,15263.8
7;0.201636,0.862006,-0.815789,0.703784,0.467383,0.899804,0.667954,-0.131253,0.0622065,0.126432,-0.693073,0.65869,-0.801347,0.687881,-0.557738,0.828881,-0.38498,-0.0983835,-0.866349,0.650753,-0.398197,-0.123945,0.775622,-0.477626,0.357922,-0.10676,0.745751,0.637619,-0.712534,0.830806;-66888.4,-34416.7,-11880.2,12353
8;0.866927,0.637253,-0.973586,0.702876,0.84673,0.719128,0.209397,0.468289,-0.513666,0.0948907,-0.521003,0.924371,-0.631911,0.572432,-0.672175,0.153651,-0.56017,-0.535533,-0.408654,0.897512,0.324461,-0.282997,0.455751,-0.436546,0.911371,-0.894056,0.73474,-0.00190285,0.0515435,0.888389;-32841.4,-16204.7,-12523,9970.39
9;0.865681,0.555241,-0.957318,0.862342,0.84673,0.580598,0.126434,0.516718,-0.384537,0.0948907,-0.497828,0.754745,0.511765,0.428086,-0.535164,-0.0465096,-0.606192,0.202672,-0.674732,0.911925,0.0432457,-0.6008,0.284876,-0.718452,0.900965,-0.937956,0.413311,0.512595,0.378119,0.766591;-26419.1,-20982.1,-678.609,-13467.8
10;0.399949,0.267173,-0.92533,0.568491,0.619159,0.827976,0.0551192,0.316088,0.599982,-0.088256,-0.0899289,0.476997,-0.197535,-0.130934,-0.822174,0.076068,-0.736216,-0.0906651,-0.588743,0.529728,-0.734257,-0.428438,0.449039,-0.0246871,0.336877,-0.865087,-0.509397,0.729097,-0.0813979,0.790948;-17313.2,-10473.3,3556.24,23882.9
11;0.540248,-0.184794,-0.933512,0.513027,0.619159,0.219111,-0.0542637,0.252391,0.44335,-0.088256,-0.0406621,0.53669,-0.291498,0.251041,-0.864884,0.0225118,-0.689403,-0.520817,-0.280311,0.651772,-0.6335,-0.546486,0.246893,0.409368,0.391589,-0.311096,0.131656,-0.0649829,0.0277063,0.744258;-3255.05,6885.8,11193.8,23596.7
12;0.522468,0.46099,-0.905751,0.494719,0.694566,0.709327,0.0640232,0.107845,0.226317,-0.415736,-0.448609,0.43654,-0.311649,0.572173,-0.927482,0.190017,-0.173209,0.133289,-0.736241,0.869403,-0.146838,-0.429896,0.664197,-0.163688,0.479961,0.0992088,0.483017,-0.478762,-0.0262151,0.821809;-29916.9,-1384.29,-2325.34,-3854.56
13;0.7464,0.429167,-0.694336,0.75815,0.500031,0.720519,0.367227,0.705677,0.227035,0.107489,-0.217214,0.95725,-0.0532526,0.525221,-0.910302,0.145983,-0.631126,0.634144,-0.261574,0.756158,0.117472,-0.0823026,0.491362,-0.297038,0.513815,-0.105777,0.878804,0.400217,-0.33175,0.736628;-58352.6,-20718.3,-13555.1,-6813.64
14;0.881371,0.0449093,-0.987202,0.86639,0.714371,0.915912,0.336463,0.729411,-0.128368,0.430525,-0.00798909,0.73787,0.31753,0.115772,-0.742399,-0.107243,-0.919977,0.484711,-0.567956,0.894579,0.542147,-0.00831811,-0.0173431,-0.460373,0.785864,-0.859894,0.902828,0.352978,0.146428,0.68695;-36725.7,-22730.7,-14748.6,-19588.6
15;0.367648,-0.280714,-0.860373,0.748225,0.619159,0.96969,-0.137913,0.0887446,0.155205,-0.088256,-0.101767,0.0766864,0.268475,-0.38831,-0.486164,0.240977,-0.869908,-0.157208,-0.635873,0.673029,-0.665117,0.027042,0.44731,0.134346,0.513522,-0.724817,-0.450331,0.793952,-0.319996,0.778049;353.988,-8453.5,7775.91,20680.3
16;0.618136,0.365405,-0.978034,0.777627,0.694566,0.250578,0.0276454,-0.121818,-0.345463,-0.415736,-0.467423,0.412912,-0.0148035,0.643066,-0.748895,0.527209,0.0763123,-0.893155,-0.653471,0.862333,-0.219694,-0.557878,0.445712,-0.0778002,0.624854,-0.749985,0.237957,-0.124161,-0.0345518,0.894083;-7492.02,-4878.04,-5249.46,6885.54
17;0.517125,0.559417,-0.882337,0.684253,0.468613,0.267941,0.519251,0.499913,0.570319,-0.077009,-0.0478543,0.961412,-0.269702,0.264768,-0.961639,0.326994,-0.0836141,0.306217,-0.716573,0.715514,0.0675086,-0.397129,0.140383,-0.198591,0.0284747,-0.482911,0.623916,-0.0267517,0.228243,0.891755;-53773.8,-20179.4,-16804.4,-10115.2
18;0.738406,0.0307654,-0.897734,0.702144,0.693671,0.933646,0.555317,0.587142,0.415247,0.268711,0.127446,0.860606,-0.716034,-0.30738,-0.964704,-0.0555434,-0.95046,0.7459,-0.792585,0.894223,0.574602,-0.407367,-0.414447,0.0578904,0.424112,0.329786,0.928714,-0.33786,0.522857,0.765623;-44458.5,-7880.56,11942.5,13287.4
19;0.742794,-0.289722,-0.781617,0.759587,0.693671,0.982274,0.401218,0.589834,0.484501,0.268711,0.202915,0.491654,-0.326061,-0.647387,-0.935296,-0.209693,-0.97999,0.720208,-0.851949,0.909335,0.441689,-0.339617,0.417571,-0.0695371,0.421033,0.408826,0.836795,0.124884,0.139276,0.660388;-57228,-386.703,9991.03,-1285.46
20;0.100131,-0.149336,-0.584123,0.596924,0.357165,0.981846,0.111934,0.241913,0.73154,0.447166,-0.348093,-0.288195,-0.21347,-0.150657,-0.584153,0.0895493,-0.965674,-0.033005,-0.766043,0.551648,-0.818674,-0.21769,0.737479,-0.0771879,0.0566172,0.297283,0.478566,0.828013,-0.804692,0.405237;-22970.7,-3980.39,9883.32,-3155.83
21;0.593966,0.333446,-0.920853,0.347987,0.392447,0.444006,-0.0605917,0.521625,0.503272,0.582487,-0.418218,0.34284,-0.270673,0.792648,-0.398814,0.0663418,-0.847435,-0.853251,0.149058,0.418656,-0.709026,0.370654,0.446091,-0.131609,0.532678,-0.520718,0.767071,0.562416,-0.792298,0.377882;-5505.07,-8639.35,-8869.59,8524.79
22;0.651634,0.812206,-0.983677,0.823584,0.498849,0.320736,0.391061,0.143734,-0.370629,0.302419,-0.651947,0.177713,0.518473,0.945443,0.251744,0.731713,-0.275251,-0.0742871,-0.642892,0.736649,-0.349439,0.453248,0.36536,-0.76836,0.745069,-0.721837,0.88098,0.679992,-0.496001,0.458162;-26877.7,-40481.3,-12071.6,-8005.64
23;0.109503,0.938495,-0.991304,0.872418,0.50868,0.242239,0.154058,-0.0433879,-0.235913,0.202456,-0.851674,0.784174,-0.225986,0.93552,0.52344,0.898345,-0.333429,-0.365202,-0.807664,0.833185,-0.695707,0.55005,-0.2947,-0.855009,0.853891,-0.972321,0.832447,0.778764,-0.443316,0.688037;-5602.78,-45382,-3880.37,9732.97
