Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;0.674396,-0.591758,-0.155222,0.435214,-0.397811,-0.645084,0.735937,-0.248102,-0.332797,-0.153363,0.178717,-0.0748984,0.278028,-0.423745,0.0528332,0.178646,0.272884,-0.370752,-0.159115,0.570812,0.204363,0.630287,-0.233994,0.00274666,-0.212385;-2.09072,-2.80823,-4.53511,1.55891
1;0.846538,-0.888355,0.378037,-0.161457,-0.39973,-0.549246,0.735937,-0.00727865,-0.597204,-0.374201,0.286284,0.702189,-0.272185,-0.282481,-0.110909,0.451149,0.561341,-0.726024,-0.293021,0.762204,-0.0906761,0.736673,-0.289603,0.346685,0.470073;-0.987707,-3.14328,-1.7803,2.38144
2;0.833716,-0.978556,0.704303,-0.50245,-0.43239,-0.243531,0.764268,-0.513399,-0.474096,-0.673269,0.0762829,0.601961,-0.741016,-0.456933,-0.204217,0.0511606,0.812782,-0.868057,0.0517351,0.714377,-0.623739,0.661913,-0.402267,0.47381,0.818816;-1.22857,-3.5156,-0.405916,3.12692
3;0.675725,-0.963659,0.928618,-0.422218,0.0501232,-0.421969,0.729389,-0.431769,-0.755528,-0.708274,-0.419342,0.194433,-0.662404,-0.666998,-0.0873278,-0.583281,0.813636,-0.922342,-0.275888,0.193391,-0.780412,0.660414,-0.477505,-0.0244252,0.76723;-3.19049,-5.35523,1.04148,2.9817
4;0.597722,-0.996577,0.985757,-0.835111,-0.064041,-0.255518,0.30613,-0.0760659,-0.811142,-0.628142,-0.793265,0.446807,0.269804,-0.569682,-0.731802,-0.89422,0.461721,-0.865382,0.552383,0.545252,-0.609656,0.644918,-0.716003,-0.393853,0.954893;-2.8884,-4.3859,2.3242,4.17455
5;0.462358,-0.994262,0.990474,-0.917146,-0.063519,-0.135527,0.30613,0.634539,-0.655042,-0.760989,-0.482912,0.499996,-0.239171,-0.629235,-0.776722,-0.939349,0.586195,-0.848399,0.72261,0.554885,-0.567113,0.699326,-0.30056,-0.703747,0.908874;-3.37232,-5.0688,2.48036,2.42485
6;0.84655,-0.950522,0.699237,-0.874819,-0.40066,-0.828014,0.735937,-0.434235,-0.339192,-0.258143,0.287293,0.480978,-0.427187,-0.366967,-0.871613,-0.432796,0.913643,-0.592511,0.299362,0.491825,-0.577148,0.87828,0.422942,-0.243636,0.261676;-2.73035,-4.92199,1.82968,2.90879
7;0.855257,-0.991466,0.0181527,-0.739316,-0.43276,-0.540224,0.764268,-0.607243,-0.411422,-0.540682,0.0958385,0.289513,-0.60527,-0.456933,-0.0808339,-0.421601,0.757626,-0.862782,0.111961,0.413894,-0.51142,0.691847,0.25776,0.602436,0.923691;-0.736578,-2.94872,-0.393761,3.79215
8;0.67864,-0.972491,0.740943,-0.249981,0.0501232,-0.352156,0.729389,-0.329179,-0.780835,-0.69817,-0.611614,-0.253015,-0.469667,-0.666998,-0.184064,-0.68247,0.802335,-0.931027,-0.227191,-0.186606,-0.807226,0.655562,-0.559461,0.067639,0.843819;-3.80431,-5.27084,0.649042,3.06368
9;0.74925,-0.992275,0.961503,-0.777533,-0.394154,-0.429629,0.589529,0.301214,-0.928481,-0.578934,-0.951894,0.482251,0.178282,-0.310497,-0.621005,-0.744037,0.753464,-0.958124,0.7097,0.135185,-0.870915,0.842418,-0.215076,-0.520266,0.853554;-2.62866,-4.95032,3.77445,3.91448
