Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;0.674396,-0.591758,-0.155222,0.435214,-0.397811,-0.645084,0.735937,-0.248102,-0.332797,-0.153363,0.178717,-0.0748984,0.278028,-0.423745,0.0528332,0.178646,0.272884,-0.370752,-0.159115,0.570812,0.204363,0.630287,-0.233994,0.00274666,-0.212385;-6.25385,2.91375,1.67951,3.18161
1;0.720752,-0.946591,0.759123,-0.254864,-0.0706296,-0.412638,0.523307,-0.220074,-0.115483,-0.288465,0.55344,0.689506,0.0868354,-0.548569,-0.370766,0.123299,0.208393,-0.315531,-0.387442,0.919483,0.464038,0.511235,-0.711883,0.329936,0.785071;-6.37096,-0.792552,3.59226,3.80298
2;0.825924,-0.928008,0.917363,-0.344673,-0.111224,0.323786,0.568784,-0.434949,-0.0328457,-0.785703,0.609617,0.735786,-0.481185,-0.699414,-0.753858,-0.35974,0.639602,-0.543752,-0.354626,0.775267,-0.210718,0.443068,-0.658408,0.480454,0.877091;-8.14545,-2.65731,-0.765418,5.62033
3;0.690308,-0.804313,0.977696,-0.252773,0.38118,0.0306235,0.512966,-0.420684,-0.320534,-0.786608,0.165858,-0.0104583,-0.165,-0.825636,-0.535104,-0.725358,0.658847,-0.757763,-0.7206,0.367151,-0.410872,0.328673,-0.550426,0.211274,0.746649;-9.36563,-0.451162,-1.70331,4.45778
4;0.860914,-0.968214,0.988938,-0.835584,-0.404293,-0.257444,0.641897,0.379571,-0.549174,-0.897468,-0.912015,0.552858,0.177257,-0.392205,-0.924159,-0.951575,0.689256,-0.950665,-0.246989,0.525417,-0.179353,0.563051,-0.00199412,0.206278,0.960442;-7.40572,-2.38604,2.9749,3.8454
5;0.548062,-0.981599,0.974885,-0.816326,-0.402338,-0.0936921,0.641897,0.605967,-0.0656888,-0.936895,-0.868793,0.201553,-0.574772,-0.367945,-0.905899,-0.978344,0.826606,-0.961821,0.636998,0.515656,-0.349942,0.676734,0.348746,-0.520744,0.976612;-9.77195,-5.78451,4.82347,1.57005
6;0.447851,-0.855721,0.735158,-0.755404,0.0506012,-0.244684,0.729389,-0.304898,-0.408285,-0.774618,-0.858544,-0.681368,-0.766833,-0.681672,-0.166586,-0.7103,0.933905,-0.87782,0.550482,-0.420859,-0.774969,0.817219,0.12076,-0.654233,0.713019;-13.6406,-2.42041,0.213385,2.92646
7;0.72412,-0.981352,0.836268,-0.886312,-0.394221,-0.41019,0.589529,0.0477661,-0.9288,-0.5022,-0.980626,-0.127459,0.283219,-0.310497,-0.541962,-0.865363,0.70518,-0.940765,0.822798,-0.0121481,-0.83158,0.873384,-0.230577,-0.662371,0.850789;-9.8009,-2.92228,1.46692,3.30158
8;0.503087,-0.994823,0.925933,-0.933868,-0.392531,-0.444048,0.589529,0.751899,-0.847136,-0.632214,-0.904491,0.263927,-0.260151,-0.338022,-0.435902,-0.886689,0.781345,-0.960428,0.845439,0.211644,-0.850703,0.819662,0.116521,-0.666382,0.850569;-9.82401,-3.94638,5.30752,1.52606
9;0.496194,-0.968651,0.772729,-0.955598,-0.3416,-0.814493,0.456325,-0.285702,-0.124763,-0.310728,-0.268217,0.298244,-0.247412,-0.0686603,-0.797431,-0.511704,0.930001,-0.191287,0.31391,0.182106,-0.659749,0.686892,-0.0634678,-0.578991,0.468799;-6.34055,-4.54938,2.40617,3.39928
10;0.446699,-0.930863,0.518421,-0.70669,-0.340318,-0.761811,0.456325,-0.275313,-0.0872325,-0.337507,0.324813,0.674793,0.0640584,-0.0977539,-0.487349,-0.522878,0.816709,-0.195815,-0.308672,0.173538,-0.521666,0.367894,0.266321,-0.0222572,0.726042;-2.86524,-2.75435,3.47792,3.26868
11;0.368901,-0.980945,0.74088,-0.744547,-0.0422689,-0.135474,0.194323,-0.287971,0.372222,-0.662462,0.484859,0.0942008,0.152204,-0.556035,-0.545749,-0.654866,0.654937,0.109512,-0.450306,0.128981,-0.187724,-0.235306,-0.708477,0.383307,0.956003;-3.85261,-3.5511,1.72576,3.83956
12;0.815454,-0.778384,0.95682,-0.749104,-0.38724,-0.162954,0.566226,-0.180846,0.558063,-0.882158,-0.458595,0.716185,0.0655105,-0.383752,-0.943595,-0.870444,0.866048,-0.31997,-0.801146,0.0212231,0.392058,0.0145952,-0.335798,0.450592,0.947879;-4.43593,-3.02266,1.45016,4.76226
13;0.70824,-0.597905,0.962196,-0.301173,-0.703079,0.366784,0.37263,0.266532,0.245377,-0.953272,-0.504996,0.666232,-0.0369588,0.167643,-0.969093,-0.947567,0.605206,-0.801402,0.363145,-0.167018,-0.0325855,0.300569,0.33003,-0.30002,0.972416;-2.05371,-5.04825,2.04588,1.5478
14;-0.0741165,-0.740319,0.909062,0.111272,-0.0595631,0.278331,0.30613,0.444184,-0.212177,-0.787577,-0.523403,-0.786161,0.347521,-0.620318,-0.439433,-0.875839,0.261257,-0.871023,0.645963,-0.0483928,-0.443084,0.248259,-0.0737787,-0.618033,0.791502;-8.46896,-1.75649,4.18471,-0.776007
15;0.841062,-0.744263,0.569749,-0.668401,-0.400619,-0.797255,0.735937,0.0541831,-0.464061,0.0378828,-0.541625,-0.115059,0.0872688,-0.366967,-0.835008,0.253085,0.836072,-0.266,0.353811,0.472579,-0.30454,0.880959,0.143522,-0.541508,-0.283586;-10.4892,-0.250296,0.703366,3.78551
16;0.780688,-0.988393,0.0385059,-0.880918,-0.43276,-0.384225,0.764268,-0.244115,-0.282278,-0.504759,-0.485853,0.43442,-0.77862,-0.456933,0.415637,-0.295621,0.770823,-0.863861,0.6436,0.839071,-0.20724,0.837933,0.226399,0.0774853,0.911881;-9.73518,-3.22075,3.27585,3.83121
