Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;0.490123,-0.911491,0.510493,-0.19656,-0.108305,-0.0036622,0.568784,-0.495143,0.234305,-0.457209,-0.0693608,-0.277149,0.10968,-0.753609,0.22751,-0.195116,-0.0510071,-0.102184,0.148066,0.709213,0.596238,0.342046,-0.804909,-0.0617032,0.705186;2.53732,-1.39458,-3.61968,4.65026
1;0.823696,-0.655645,0.980708,-0.700641,-0.403968,0.441043,0.641897,0.566738,-0.648728,-0.957354,-0.922246,0.722672,-0.360846,-0.381766,-0.910849,-0.947702,0.653619,-0.937214,-0.141069,0.356973,0.0188231,0.599719,-0.60063,-0.24918,0.911563;1.2156,-1.91906,-2.26354,7.1014
2;0.539557,-0.91821,0.992605,-0.935919,-0.402291,0.0509916,0.641897,0.222414,-0.0126253,-0.943343,-0.872848,0.375062,-0.46408,-0.367945,-0.891059,-0.973886,0.743896,-0.95965,0.602875,0.524991,-0.323416,0.675427,0.338314,-0.642277,0.920943;6.49667,0.326592,-0.934307,6.72004
3;0.54051,-0.936878,0.950163,-0.894879,-0.402229,-0.196777,0.641897,0.134001,-0.105183,-0.925875,-0.910417,-0.211521,-0.56267,-0.367945,-0.894787,-0.981163,0.782909,-0.938014,0.638738,0.238462,-0.228974,0.658367,0.322608,-0.569517,0.963119;7.17469,1.52768,-0.832579,4.62269
4;0.553711,-0.917595,0.7808,-0.659754,-0.392793,-0.0363235,0.589529,0.224631,-0.817076,-0.800014,-0.964734,-0.47484,-0.438961,-0.32778,-0.545066,-0.887968,0.779565,-0.947028,0.844695,-0.216394,-0.843219,0.822001,0.410829,-0.706108,0.808699;6.26972,1.9087,0.131949,1.26684
5;0.352158,-0.946075,0.628536,-0.873006,0.0908755,-0.832226,0.697585,-0.121087,-0.560265,-0.049042,-0.79118,-0.533102,0.168627,-0.565374,-0.408253,-0.64216,0.874441,-0.791865,0.282309,0.444977,-0.697038,0.824464,0.0750215,-0.721173,0.263226;5.4399,2.67312,2.29781,1.45653
6;0.651034,-0.969139,0.730577,-0.948089,-0.342681,-0.773024,0.456325,0.0854649,-0.444881,-0.321308,-0.390061,0.623033,-0.277054,-0.0449707,-0.611279,-0.479477,0.867526,-0.0962819,0.203175,0.38626,-0.494824,0.736329,-0.0946761,-0.392736,0.716678;2.88829,1.9368,0.104193,4.18848
7;0.401976,-0.941807,0.483573,-0.762064,-0.340205,-0.70634,0.456325,-0.299384,-0.022695,-0.481631,0.386253,0.653646,-0.176579,-0.0977539,-0.632578,-0.519036,0.86822,-0.310152,-0.223112,0.224906,-0.658322,0.400023,0.103743,-0.0946734,0.688721;2.87836,3.47341,0.0497558,2.50176
8;0.76652,-0.95948,-0.00650092,0.272213,-0.398254,-0.847868,0.735937,-0.388215,-0.305357,-0.0814083,0.70556,0.435649,0.146898,-0.338039,-0.625047,-0.340317,0.749297,-0.583712,-0.422873,0.342342,-0.483942,0.563096,0.322706,0.628598,0.733177;-0.733129,2.70252,3.17408,1.68716
9;0.756363,-0.935485,0.459726,-0.0204654,-0.3416,-0.702328,0.456325,0.0663419,-0.33185,-0.441756,0.479019,0.392294,0.309803,-0.0365492,-0.752863,0.274514,0.790522,-0.428571,-0.792412,0.299808,-0.676187,0.136701,0.108178,0.707529,0.683629;-0.968034,1.83152,4.77791,-0.134629
