Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;0.23882,0.342508,0.450233,-0.223699,0.0178134,-0.326613,-0.386882,0.321699,-0.241578,0.290651;-1.28725,-0.991125,-0.966044,1.13925
1;0.23882,1,0.450233,-0.223699,0.0178134,-0.326613,-1,1,1,0.290651;-5.75229,2.66553,-1.98462,5.14999
2;0.23882,1,0.450233,-0.223699,0.0178134,-0.326613,-1,1,1,0.290651;-5.75229,2.66553,-1.98462,5.14999
3;0.23882,1,0.450233,-0.223699,0.0178134,-0.326613,-1,1,1,0.290651;-5.75229,2.66553,-1.98462,5.14999
4;0.23882,1,0.450233,-0.223699,0.0178134,-0.326613,-1,1,1,0.290651;-5.75229,2.66553,-1.98462,5.14999
5;0.23882,1,0.450233,-0.223699,0.0178134,-0.326613,-1,1,1,0.290651;-5.75229,2.66553,-1.98462,5.14999
6;0.398712,1,0.347276,-0.113922,-0.126142,-0.703514,-1,1,1,0.630569;-5.76764,5.94918,-1.92303,5.92618
7;0.503031,1,0.412066,0.000708944,-0.486841,0.180235,-1,-1,1,0.705125;-4.92969,-3.86018,-0.0772035,7.04041
8;0.503031,1,0.412066,0.000708944,-0.486841,0.180235,0.603879,-1,1,0.705125;-2.96516,-2.19107,-0.601322,9.71836
9;0.624257,1,0.305386,0.113348,-0.589268,-0.339005,0.46222,-1,-1,0.866909;-0.985815,-2.45748,0.444481,3.32049
10;0.87481,1,0.194751,0.425647,-0.755894,-0.352015,1,-1,-1,0.951518;-1.078,-0.467076,0.449283,3.82718
11;0.923475,1,0.0613448,-0.0201332,-0.658479,-0.0076348,1,-1,-1,0.869387;-1.028,-3.51008,1.02568,2.91008
12;0.923475,1,0.0613448,-0.0201332,-0.658479,-0.0076348,-1,-1,-1,0.869387;-3.47773,-5.59142,1.67924,-0.429263
13;0.79376,1,0.627038,0.0859629,0.507059,-0.472146,-1,-1,1,0.1244;-5.90015,-0.0966014,-3.78455,3.96498
14;0.79376,1,0.627038,0.0859629,0.507059,-0.472146,1,1,1,0.1244;-5.12612,7.68026,-4.58296,6.20381
15;0.944726,1,0.22733,0.431099,-0.318185,-0.518051,1,1,-1,0.852009;-3.29949,6.42142,-0.537849,1.77711
16;0.923475,1,0.0613448,-0.0201332,-0.658479,-0.0076348,1,-1,-1,0.869387;-1.028,-3.51008,1.02568,2.91008
17;0.923475,1,0.0613448,-0.0201332,-0.658479,-0.0076348,-1,-1,-1,0.869387;-3.47773,-5.59142,1.67924,-0.429263
18;0.79376,1,0.627038,0.0859629,0.507059,-0.472146,-1,-1,1,0.1244;-5.90015,-0.0966014,-3.78455,3.96498
19;0.79376,1,0.627038,0.0859629,0.507059,-0.472146,1,1,1,0.1244;-5.12612,7.68026,-4.58296,6.20381
20;0.944726,1,0.22733,0.431099,-0.318185,-0.518051,1,1,-1,0.852009;-3.29949,6.42142,-0.537849,1.77711
