Passo;A  o
0;3
1;3
2;3
3;3
4;3
5;3
6;3
7;3
8;0
9;3
10;0
11;3
12;0
13;3
14;3
15;3
16;3
17;3
18;0
19;3
20;0
21;3
22;3
23;3
24;2
25;2
26;2
27;3
28;3
29;3
30;0
31;3
32;0
33;3
34;3
35;3
36;2
37;2
38;2
39;3
40;3
41;3
42;0
43;3
44;0
45;3
46;3
47;3
48;3
49;0
50;3
51;0
52;3
53;3
54;3
55;2
56;2
57;2
58;3
59;3
60;0
61;3
62;0
63;3
64;3
65;3
66;0
67;3
68;0
69;3
70;3
71;3
72;2
73;2
74;2
75;3
76;3
77;3
78;0
79;3
80;0
81;3
82;3
83;3
84;2
85;2
86;2
87;3
88;3
89;3
90;0
91;3
92;0
93;3
94;3
95;3
96;3
97;3
98;0
99;3
100;0
101;3
102;3
103;3
104;2
105;2
106;2
107;3
108;0
109;3
110;0
111;3
112;3
113;3
114;0
115;3
116;0
117;3
118;3
119;3
120;2
121;2
122;2
123;3
124;3
125;3
126;0
127;3
128;0
129;3
130;3
131;3
132;2
133;2
134;2
135;3
136;3
137;3
138;0
139;3
140;0
141;3
142;3
143;3
144;3
145;0
146;3
147;0
148;3
149;3
150;3
151;2
152;2
153;2
154;3
155;3
156;0
157;3
158;0
159;3
160;3
161;3
162;0
163;3
164;0
165;3
166;3
167;3
168;2
169;2
170;2
171;3
172;3
173;3
174;0
175;3
176;0
177;3
178;3
179;3
180;2
181;2
182;2
183;3
184;3
185;3
186;0
187;3
188;0
189;3
190;3
191;3
192;3
193;3
194;0
195;3
196;0
197;3
198;3
199;3
200;2
201;2
202;2
203;3
204;0
205;3
206;0
207;3
208;3
209;3
210;0
211;3
212;0
213;3
214;3
215;3
216;2
217;2
218;2
219;3
220;3
221;3
222;0
223;3
224;0
225;3
226;3
227;3
228;2
229;2
230;2
231;3
232;3
233;3
234;0
235;3
236;0
237;3
238;3
239;3
240;3
241;0
242;3
243;0
244;3
245;3
246;3
247;2
248;2
249;2
250;3
251;3
252;0
253;3
254;0
255;3
256;3
257;3
258;0
259;3
260;0
261;3
262;3
263;3
264;2
265;2
266;2
267;3
268;3
269;3
270;0
271;3
272;0
273;3
274;3
275;3
276;2
277;2
278;2
279;3
280;3
281;3
282;0
283;3
284;0
285;3
286;3
287;3
288;3
289;3
290;0
291;3
292;0
293;3
294;3
295;3
296;2
297;2
298;2
299;3
300;0
