Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.432634,0.0136342,-0.0132709,-0.0452058,-0.374237,0.233625,0.458168,-0.283595,0.35538,-0.11565;-0.123322,0.705287,-1.3673,1.25364
1;0.304644,0.253726,-0.0132709,-0.0658895,-0.392391,0.233625,0.571479,-0.672314,0.898407,-0.11565;-0.0107722,0.916459,-2.74714,1.88754
2;0.475978,-0.15808,-0.0132709,-0.0682012,-0.65806,0.233625,0.693524,-0.709647,0.967212,-0.11565;0.157428,1.03012,-3.70512,2.23783
3;0.613118,-0.251246,-0.0132709,-0.101935,-0.145552,0.233625,0.703603,-0.819434,0.988822,-0.11565;0.0305346,1.11778,-2.53406,2.25138
4;0.64587,-0.322687,-0.0132709,-0.0367168,-0.00116865,0.233625,0.731664,-0.641804,0.94673,-0.11565;0.0358236,1.17776,-2.03249,1.94743
5;0.628317,-0.339254,-0.0132709,-0.0182628,0.109899,0.233625,0.685079,-0.580391,0.85685,-0.11565;0.031744,1.08139,-1.58017,1.75479
6;0.123212,-0.159468,0.0514454,-0.322461,-0.399098,0.448568,0.438408,0.0435529,0.900263,-0.204283;0.241435,1.30374,-2.2249,0.472833
7;0.717869,0.245631,0.459847,-0.479262,0.288616,0.159966,0.318671,-0.757985,0.518879,-0.357583;0.237921,-0.339567,-0.0612339,0.493289
8;0.712086,-0.0868152,0.459847,-0.853443,-0.323246,0.159966,0.532651,-0.376066,0.412016,-0.357583;0.790086,-0.825421,-0.804119,0.179005
9;0.680661,-0.205459,0.0514454,-0.875623,-0.67322,0.448568,0.176407,-0.213088,0.962932,-0.204283;0.66068,0.512989,-2.94759,0.494805
10;0.512618,0.0956992,0.249079,0.272986,-0.303301,0.655276,0.663999,-0.835374,0.945042,0.366196;1.15607,0.507077,-2.79652,3.09299
11;-0.449943,0.357386,0.308777,-0.385772,-0.872155,0.773658,0.613908,-0.513938,0.985628,0.284889;1.09508,0.766045,-3.14755,2.53377
12;-0.357011,0.859007,0.68475,-0.644413,-0.976589,0.91548,-0.0364878,-0.897958,0.998514,0.404075;1.38095,0.215821,-3.22582,2.4886
13;-0.769504,0.695446,0.834984,-0.962564,-0.996575,0.834789,-0.500122,-0.870195,0.999858,-0.0854881;0.517565,0.936087,-3.29718,1.12216
14;-0.883834,0.797876,0.834984,-0.979669,-0.994299,0.834789,-0.552944,-0.805693,0.999858,-0.0854881;0.426425,1.03458,-3.16274,0.97328
15;-0.522379,0.887846,0.976504,-0.996097,-0.981351,0.753023,-0.508621,-0.826923,0.999848,-0.724807;0.312817,0.546033,-3.82607,-0.51582
16;0.301352,0.35264,0.891589,-0.998913,-0.943094,-0.0972522,-0.252863,-0.391841,0.999659,-0.914346;-0.858409,1.38063,-3.117,-1.30952
17;0.817011,0.0961299,0.760958,-0.992885,-0.185902,0.0141889,0.42207,-0.757318,0.991513,-0.738954;-0.139455,0.49931,-1.58598,-0.122573
18;0.870053,-0.422281,-0.0132709,-0.925225,-0.49555,0.233625,0.535665,-0.571712,0.945332,-0.11565;0.514768,0.399358,-2.47654,1.55352
19;0.89301,-0.44672,-0.0132709,-0.0813227,0.259714,0.233625,0.664963,-0.739166,0.970184,-0.11565;0.0332384,1.13913,-1.55982,1.93598
20;0.5938,-0.457097,-0.0132709,0.0151043,0.294923,0.233625,0.711378,-0.40213,0.733924,-0.11565;0.0510419,1.02722,-0.80262,1.43002
21;0.570075,-0.312822,-0.0132709,0.0196066,0.30964,0.233625,0.612072,-0.398854,0.376106,-0.11565;0.331389,0.0707499,-0.20207,1.15302
22;0.450293,-0.300613,-0.0132709,0.0214883,0.094662,0.233625,0.61099,-0.345685,0.348469,-0.11565;0.3592,0.0635904,-0.628623,1.15608
23;0.656354,0.0648696,0.459847,-0.315471,0.475667,0.159966,0.508451,-0.600865,0.210053,-0.357583;0.470886,-0.847626,0.877536,0.310896
24;0.427472,0.109361,0.249079,-0.386423,-0.626182,0.655276,0.688659,-0.445826,0.206487,0.366196;2.16743,-1.79133,-1.45662,2.0911
25;0.788505,-0.225259,-0.0132709,-0.561051,-0.510972,0.233625,0.560191,-0.81027,0.973681,-0.11565;0.361719,0.534095,-3.06385,2.04396
