Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.432634,0.0136342,-0.0132709,-0.0452058,-0.374237,0.233625,0.458168,-0.283595,0.35538,-0.11565;-1.01028,1.23887,0.11977,0.240268
1;0.304644,0.253726,-0.0132709,-0.0658895,-0.392391,0.233625,0.571479,-0.672314,0.898407,-0.11565;-1.70883,0.728746,-1.37321,1.88375
2;0.475978,-0.15808,-0.0132709,-0.0682012,-0.65806,0.233625,0.693524,-0.709647,0.967212,-0.11565;-1.81891,0.832913,-2.26199,2.45955
3;0.613118,-0.251246,-0.0132709,-0.101935,-0.145552,0.233625,0.703603,-0.819434,0.988822,-0.11565;-2.13157,-0.329945,-2.99906,1.96834
4;0.480621,0.133558,0.249079,0.446117,-0.237084,0.655276,0.816057,-0.786391,0.931028,0.366196;-1.74949,0.720635,-2.93879,1.91459
5;0.0797158,0.206607,0.249079,-0.0679152,-0.687039,0.655276,0.772022,-0.830613,0.945591,0.366196;-1.40768,1.57994,-1.09472,2.13758
6;0.0735405,0.550985,0.308777,-0.426743,-0.907845,0.773658,0.61234,-0.726605,0.996451,0.284889;-1.02073,2.17411,-0.099815,3.00817
7;-0.318004,0.75829,0.68475,-0.647075,-0.98714,0.91548,0.0755054,-0.903061,0.999286,0.404075;-0.0533622,2.62944,1.89816,2.00769
8;0.0239378,0.649541,0.832416,-0.97256,-0.971471,0.534248,-0.109251,-0.79685,0.998979,-0.445566;0.0617712,2.11714,2.42401,2.87838
9;0.100192,0.522858,0.832416,-0.98484,-0.960169,0.534248,-0.219568,-0.754859,0.998539,-0.445566;0.155896,1.98666,2.05072,2.83962
10;-0.0603672,0.490675,0.832416,-0.984797,-0.941413,0.534248,-0.24054,-0.725654,0.998285,-0.445566;0.152982,2.0689,2.37967,2.47007
11;-0.0934679,0.55678,0.832416,-0.984724,-0.93542,0.534248,-0.254996,-0.713493,0.998004,-0.445566;0.173344,2.13107,2.55066,2.4292
12;0.00613462,0.489752,0.249079,-0.873933,-0.905678,0.655276,0.640911,-0.830978,0.994804,0.366196;-0.998134,1.86992,0.280183,3.06114
13;0.86194,0.445567,0.249079,-0.152346,-0.884986,0.655276,0.78135,-0.924895,0.995838,0.366196;-1.26725,1.43394,-2.47229,4.14177
14;0.182259,0.173676,0.308777,-0.447227,-0.955209,0.773658,0.642476,-0.793315,0.99869,0.284889;-1.08595,1.88282,-0.838698,3.05082
15;0.539941,0.700691,0.680252,-0.731904,-0.77078,0.741007,0.498959,-0.843102,0.996234,0.0350382;-0.575863,1.63041,-0.0681602,4.11386
