Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.536886,-0.0473261,-0.460836,0.124298,0.180835,-0.370787,-0.107208,0.309852,0.000551054,-0.0725146,-0.432094,0.525227,-0.246201,0.476327,0.404657,0.464808,0.0340396,-0.379324,0.479172,-0.342557,-0.222045,0.493043,0.531728,-0.0836046,-0.174375;5.31982,0.248307,-1.23154,-1.48618
1;-0.536886,-0.0307129,-0.415766,-0.790667,-0.110496,0.0944825,0.0778552,0.44993,-0.706797,0.423159,0.152717,0.591259,0.310617,0.376762,0.404657,0.518659,-0.470078,-0.437414,0.543293,-0.161832,-0.284112,0.33482,0.363532,-0.215297,-0.574099;1.33765,-1.1805,-4.46547,2.36139
2;-0.536886,-0.133042,-0.238825,-0.705302,0.279079,0.724035,-0.0583056,0.476795,-0.656452,0.289201,0.355442,0.585114,0.237674,0.504564,0.404657,0.440445,-0.448334,-0.185649,-0.189009,-0.136487,-0.141155,0.304965,0.564867,-0.173645,-0.46214;-1.5547,-0.368022,-6.21334,2.42445
3;-0.536886,-0.0794751,-0.292222,-0.700076,0.400733,0.71089,-0.115878,0.475654,-0.709749,0.421413,-0.305488,0.560332,0.247878,0.351551,0.404657,0.486529,-0.145798,-0.209252,-0.494789,-0.408159,-0.160363,0.262219,0.787847,-0.16571,-0.46094;-2.90116,-2.14821,-7.47163,1.6575
4;-0.153181,-0.160965,-0.648301,-0.520094,-0.492133,0.894339,-0.00527358,0.572339,-0.636954,0.275991,-0.801831,0.191301,0.683212,0.738726,0.401849,0.633531,0.00552956,-0.396758,0.0808433,-0.808825,0.0319145,-0.2208,0.862526,0.148981,-0.411958;-1.8926,-6.7553,-7.99394,2.63204
5;-0.153181,-0.117202,-0.799819,-0.845216,-0.704587,0.808971,-0.508459,0.47901,-0.740639,0.120999,-0.463217,0.261686,0.557539,0.748976,0.401849,0.603823,-0.432105,-0.317753,0.512969,-0.711841,0.148137,-0.17535,0.849962,0.275008,-0.00351875;-0.879344,-4.65539,-8.86654,2.69771
6;-0.522,-0.385092,-0.612849,-0.812324,-0.428392,0.856596,-0.763943,0.366536,-0.394881,0.598227,0.155039,0.514644,0.0589574,0.640877,0.374347,0.567933,-0.579292,-0.682601,0.329282,-0.363701,0.079579,0.440799,0.646551,0.513713,-0.0715586;0.00325741,-0.61232,-3.9679,2.31349
7;-0.589021,-0.683594,-0.678118,-0.919691,0.144503,0.940307,-0.373554,0.340041,-0.556282,0.750975,-0.240807,0.682598,0.669395,0.189891,0.744369,0.853693,-0.0603115,-0.891146,0.403794,-0.720635,0.339601,-0.414411,0.881954,0.506764,-0.481285;-3.72142,-0.735838,-7.20492,3.2325
8;-0.0870275,-0.637485,-0.854654,-0.892788,0.0755012,0.988225,-0.898402,-0.22098,-0.884062,0.890348,-0.513497,0.793748,0.845333,0.510718,0.568386,0.791026,0.19844,-0.783436,0.473285,-0.82245,0.630596,-0.71768,0.937099,0.650299,0.495605;-4.37426,0.375355,-7.84451,1.42692
9;-0.0870275,-0.680006,-0.958051,-0.942226,-0.109327,0.931971,-0.940395,-0.378207,-0.881753,0.894754,-0.452792,0.806971,0.664172,0.183867,0.568386,0.878365,0.0190055,-0.903029,0.573854,-0.813147,0.658304,-0.642331,0.937385,0.695642,0.686635;-4.30148,1.30362,-6.40937,0.283252
10;-0.246306,-0.497128,-0.967813,-0.928434,-0.42678,0.759305,-0.822354,0.332458,-0.929867,0.554647,-0.311709,0.562445,0.80453,-0.319676,0.758464,0.937781,-0.450339,-0.868157,0.411986,-0.816141,0.50228,-0.741534,0.953134,0.505627,0.427667;-3.91615,-1.32629,-9.66902,0.663163
11;-0.246306,-0.358266,-0.932027,-0.759907,-0.345238,0.897462,-0.850918,0.402687,-0.938516,0.573771,-0.298861,0.563835,0.834903,-0.0935359,0.758464,0.928812,-0.42753,-0.827224,0.336618,-0.836857,0.53002,-0.755513,0.93907,0.525555,0.535789;-3.43298,-1.56303,-10.5011,0.792495
12;-0.589021,-0.681508,-0.901707,-0.677055,-0.161669,0.878435,-0.942034,0.252722,-0.83635,0.778216,0.0246566,0.716541,0.547883,0.143769,0.744369,0.866361,-0.347204,-0.889402,0.594522,-0.719207,0.510005,-0.528193,0.883968,0.70928,0.544752;-2.39542,1.78829,-7.34763,0.469623
13;-0.153181,-0.3341,-0.860013,-0.868816,-0.304431,0.876366,-0.774236,0.592062,-0.828753,0.582529,-0.340202,0.31018,0.85109,-0.177447,0.401849,0.843666,-0.674853,-0.600478,-0.0730049,-0.593619,0.112292,-0.439731,0.871602,0.350831,0.149818;-3.58429,-4.0892,-9.76304,3.07315
14;-0.522,-0.562664,-0.691732,-0.392713,-0.357734,0.889817,-0.883438,0.380711,-0.575983,0.665217,-0.4031,0.52381,0.0663318,0.361637,0.374347,0.652092,-0.524472,-0.776732,0.316724,-0.549763,0.157528,-0.0653661,0.701587,0.564973,0.120671;-0.900748,-1.93361,-3.4794,0.875114
15;-0.589021,-0.734348,-0.739709,-0.885512,-0.229798,0.901033,-0.74292,0.336746,-0.636207,0.780997,-0.345385,0.691282,0.696343,-0.0421866,0.744369,0.870701,-0.130913,-0.928512,0.798631,-0.723067,0.341358,-0.495773,0.881311,0.602381,-0.0931128;-2.50559,-0.462111,-6.79294,2.50539
16;-0.0870275,-0.649676,-0.897077,-0.859583,0.00453867,0.986066,-0.914964,-0.216417,-0.887312,0.916007,-0.236524,0.79845,0.855102,0.228122,0.568386,0.858994,0.0518221,-0.876653,0.554219,-0.763569,0.63495,-0.650338,0.926536,0.662963,0.542016;-3.9184,1.49313,-7.11888,1.52549
