Passo;A  o
0;3
1;3
2;3
3;3
4;3
5;3
6;3
7;3
8;0
9;3
10;0
11;3
12;3
13;3
14;3
15;0
16;0
17;3
18;2
19;3
20;3
21;2
22;3
23;4
24;0
25;0
26;3
27;3
28;0
29;0
30;3
31;2
32;3
33;3
34;2
35;3
36;4
37;0
38;0
39;3
40;3
41;0
42;0
43;3
44;2
45;3
46;3
47;2
48;3
49;4
50;0
51;0
52;3
53;3
54;0
55;0
56;3
57;2
58;3
59;3
60;2
61;3
62;4
63;0
64;0
65;3
66;3
67;0
68;0
69;3
70;2
71;3
72;3
73;2
74;3
75;4
76;0
77;0
78;3
79;3
80;0
81;0
82;3
83;2
84;3
85;3
86;2
87;3
88;4
89;0
90;0
91;3
92;3
93;0
94;0
95;3
96;2
97;3
98;3
99;2
100;3
101;4
102;0
103;0
104;3
105;3
106;0
107;0
108;3
109;2
110;3
111;3
112;2
113;3
114;4
115;0
116;0
117;3
118;3
119;0
120;0
121;3
122;2
123;3
124;3
125;2
126;3
127;4
128;0
129;0
130;3
131;3
132;0
133;0
134;3
135;2
136;3
137;3
138;2
139;3
140;4
141;0
142;0
143;3
144;3
145;0
146;0
147;3
148;2
149;3
150;3
151;2
152;3
153;4
154;0
155;0
156;3
157;3
158;0
159;0
160;3
161;2
162;3
163;3
164;2
165;3
166;4
167;0
168;0
169;3
170;3
171;0
172;0
173;3
174;2
175;3
176;3
177;2
178;3
179;4
180;0
181;0
182;3
183;3
184;0
185;0
186;3
187;2
188;3
189;3
190;2
191;3
192;4
193;0
194;0
195;3
196;3
197;0
198;0
199;3
200;2
201;3
202;3
203;2
204;3
205;4
206;0
207;0
208;3
209;3
210;0
211;0
212;3
213;2
214;3
215;3
216;2
217;3
218;4
219;0
220;0
221;3
222;3
223;0
224;0
225;3
226;2
227;3
228;3
229;2
230;3
231;4
232;0
233;0
234;3
235;3
236;0
237;0
238;3
239;2
240;3
241;3
242;2
243;3
244;4
245;0
246;0
247;3
248;3
249;0
250;0
251;3
252;2
253;3
254;3
255;2
256;3
257;4
258;0
259;0
260;3
261;3
262;0
263;0
264;3
265;2
266;3
267;3
268;2
269;3
270;4
271;0
272;0
273;3
274;3
275;0
276;0
277;3
278;2
279;3
280;3
281;2
282;3
283;4
284;0
285;0
286;3
287;3
288;0
289;0
290;3
291;2
292;3
293;3
294;2
295;3
296;4
297;0
298;0
299;3
300;0
