Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.536886,-0.0473261,-0.460836,0.124298,0.180835,-0.370787,-0.107208,0.309852,0.000551054,-0.0725146,-0.432094,0.525227,-0.246201,0.476327,0.404657,0.464808,0.0340396,-0.379324,0.479172,-0.342557,-0.222045,0.493043,0.531728,-0.0836046,-0.174375;0.924721,-5.72967,1.7556,3.65979
1;-0.536886,-0.0307129,-0.415766,-0.790667,-0.110496,0.0944825,0.0778552,0.44993,-0.706797,0.423159,0.152717,0.591259,0.310617,0.376762,0.404657,0.518659,-0.470078,-0.437414,0.543293,-0.161832,-0.284112,0.33482,0.363532,-0.215297,-0.574099;0.523481,-6.28376,-4.31911,1.56454
2;-0.536886,-0.133042,-0.238825,-0.705302,0.279079,0.724035,-0.0583056,0.476795,-0.656452,0.289201,0.355442,0.585114,0.237674,0.504564,0.404657,0.440445,-0.448334,-0.185649,-0.189009,-0.136487,-0.141155,0.304965,0.564867,-0.173645,-0.46214;-0.683337,-6.21232,-10.4175,1.47244
3;-0.536886,-0.0794751,-0.292222,-0.700076,0.400733,0.71089,-0.115878,0.475654,-0.709749,0.421413,-0.305488,0.560332,0.247878,0.351551,0.404657,0.486529,-0.145798,-0.209252,-0.494789,-0.408159,-0.160363,0.262219,0.787847,-0.16571,-0.46094;-2.31998,-6.47157,-9.29919,3.76357
4;-0.536886,-0.146614,-0.535607,-0.616485,-0.0248604,0.697201,-0.212006,0.459612,-0.807396,0.524125,-0.483571,0.567921,0.293626,0.34879,0.404657,0.505318,-0.125677,-0.366461,-0.2325,-0.505763,-0.157683,0.115233,0.77692,-0.154313,-0.417147;-1.51832,-7.09127,-11.7668,3.93223
5;-0.536886,-0.210281,-0.605628,-0.758959,-0.144923,0.67013,-0.35714,0.458534,-0.810138,0.546312,-0.322145,0.601304,0.312565,0.230984,0.404657,0.548487,-0.393474,-0.441842,-0.0288522,-0.422706,-0.145639,0.062889,0.744524,-0.114825,-0.312262;-0.249105,-6.48045,-14.2244,3.08543
6;-0.771677,-0.552159,-0.317636,-0.638175,0.150839,0.758664,-0.741285,0.333395,-0.567025,0.776305,0.0692001,0.752766,-0.269198,0.21841,0.377226,0.342074,-0.450504,-0.659502,0.0487166,-0.0335779,-0.175369,0.428136,0.469946,0.194408,-0.315754;1.25871,-3.56585,-16.9979,0.735901
7;-0.517145,-0.134437,0.0384312,-0.651526,0.391209,0.876282,0.43949,0.697009,-0.355022,0.541103,-0.770813,0.621383,0.179984,-0.478661,0.676065,0.900454,-0.690759,-0.73478,-0.363721,-0.477424,0.211928,-0.0705684,0.475619,-0.66111,-0.605182;-4.38911,-5.11147,-6.05266,8.24777
8;-0.517145,-0.013562,0.599563,0.637776,-0.156626,0.851167,-0.163499,0.663371,-0.710939,0.0558079,-0.566968,0.573704,-0.302245,0.629203,0.676065,0.667524,-0.396213,-0.204869,0.482412,-0.595654,0.324108,-0.311043,0.515543,-0.57724,-0.121477;-2.55235,-6.61695,-15.1721,3.74726
9;-0.760384,-0.376949,0.54806,0.605502,0.167278,0.220962,-0.670927,0.545417,-0.209708,0.597107,0.345496,0.667141,-0.696646,0.470922,0.658096,0.673434,-0.0435523,-0.617595,0.839706,-0.00924737,0.169024,0.748449,0.0637835,-0.28635,0.0992352;1.81528,-1.1282,-8.53486,0.864303
10;-0.517145,-0.241545,-0.00063874,-0.0910573,0.537824,0.367743,0.648485,0.680656,-0.317332,0.35633,-0.0305683,0.498108,-0.00885867,-0.316222,0.676065,0.896477,-0.214774,-0.655115,0.624701,-0.197243,0.0996725,0.295511,0.223772,-0.707637,-0.743314;-3.24662,-6.8703,3.42948,6.36438
11;-0.760384,-0.405912,0.653977,0.54619,0.488114,0.756783,-0.270759,0.536707,-0.172254,0.230984,0.306876,0.730917,-0.751526,0.749572,0.658096,0.351732,-0.565555,-0.134328,0.653937,0.0482394,0.244656,0.510046,-0.0857002,-0.430546,-0.4869;-1.22844,-3.23219,-10.9806,0.845182
12;-0.501831,-0.450498,0.659962,0.220954,0.243992,0.83688,0.37043,0.69261,0.743103,0.227506,-0.564146,0.33057,-0.137354,0.604721,0.656191,0.790115,0.0994719,-0.67472,0.855034,-0.467218,0.235996,0.649367,0.39231,-0.210429,-0.647451;-4.25979,-5.56473,-1.45626,6.99768
13;0.0371508,-0.280851,0.35729,0.0521766,-0.142963,0.95947,0.214166,0.161791,-0.155469,0.516904,-0.470872,0.519849,0.0712958,0.89964,0.439027,0.628766,0.379121,-0.364304,0.889813,-0.61112,0.558258,0.0216908,0.537978,-0.26206,-0.518937;-1.19542,-5.93925,-8.69169,3.69228
14;0.0371508,-0.386965,-0.0855808,-0.154392,-0.080355,0.863314,-0.328139,-0.0229421,-0.132148,0.449091,-0.376453,0.564375,-0.437669,0.901642,0.439027,0.679054,0.105933,-0.356523,0.769328,-0.602235,0.595745,0.343266,0.553251,-0.0962589,0.061331;3.10755,-4.4361,-13.1571,1.91057
