Passo;A  o
0;3
1;3
2;3
3;3
4;3
5;3
6;0
7;3
8;3
9;0
10;3
11;3
12;3
13;4
14;0
15;3
16;4
17;0
18;2
19;0
20;3
21;3
22;3
23;4
24;0
25;4
26;0
27;0
28;0
29;3
30;3
31;3
32;4
33;0
34;2
35;0
36;3
37;3
38;3
39;4
40;0
41;4
42;0
43;0
44;0
45;3
46;3
47;3
48;4
49;0
50;2
51;0
52;3
53;3
54;3
55;4
56;0
57;4
58;0
59;0
60;0
61;3
62;3
63;3
64;4
65;0
66;2
67;0
68;3
69;3
70;3
71;4
72;0
73;4
74;0
75;0
76;0
77;3
78;3
79;3
80;4
81;0
82;2
83;0
84;3
85;3
86;3
87;4
88;0
89;4
90;0
91;0
92;0
93;3
94;3
95;3
96;4
97;0
98;2
99;0
100;3
101;3
102;3
103;4
104;0
105;4
106;0
107;0
108;0
109;3
110;3
111;3
112;4
113;0
114;2
115;0
116;3
117;3
118;3
119;4
120;0
121;4
122;0
123;0
124;0
125;3
126;3
127;3
128;4
129;0
130;2
131;0
132;3
133;3
134;3
135;4
136;0
137;4
138;0
139;0
140;0
141;3
142;3
143;3
144;4
145;0
146;2
147;0
148;3
149;3
150;3
151;4
152;0
153;4
154;0
155;0
156;0
157;3
158;3
159;3
160;4
161;0
162;2
163;0
164;3
165;3
166;3
167;4
168;0
169;4
170;0
171;0
172;0
173;3
174;3
175;3
176;4
177;0
178;2
179;0
180;3
181;3
182;3
183;4
184;0
185;4
186;0
187;0
188;0
189;3
190;3
191;3
192;4
193;0
194;2
195;0
196;3
197;3
198;3
199;4
200;0
201;4
202;0
203;0
204;0
205;3
206;3
207;3
208;4
209;0
210;2
211;0
212;3
213;3
214;3
215;4
216;0
217;4
218;0
219;0
220;0
221;3
222;3
223;3
224;4
225;0
226;2
227;0
228;3
229;3
230;3
231;4
232;0
233;4
234;0
235;0
236;0
237;3
238;3
239;3
240;4
241;0
242;2
243;0
244;3
245;3
246;3
247;4
248;0
249;4
250;0
251;0
252;0
253;3
254;3
255;3
256;4
257;0
258;2
259;0
260;3
261;3
262;3
263;4
264;0
265;4
266;0
267;0
268;0
269;3
270;3
271;3
272;4
273;0
274;2
275;0
276;3
277;3
278;3
279;4
280;0
281;4
282;0
283;0
284;0
285;3
286;3
287;3
288;4
289;0
290;2
291;0
292;3
293;3
294;3
295;4
296;0
297;4
298;0
299;0
300;0
