0.280369 -0.763817 -0.644029 -0.835701 -0.613847 -0.386740 -0.738575 -0.922787 -0.071688 0.778077 -0.924907 -0.908802 0.383487 0.291564 -0.378344 -0.051300 -0.153715 -0.868172 -0.377799 0.468079 -0.837778 -0.956873 0.030287 0.496829 -0.951634 0.902589 -0.861321 -0.116207 -0.801271 -0.927956 -0.968130 0.528799 0.662358 0.697255 0.002903 -0.178807 -0.164458 0.799306 -0.097513 0.954972 -1.351982 -0.883491 -0.252645 -0.352811 
-0.545213 -0.430442 0.016364 0.303142 -0.984562 -0.522773 -0.241619 0.561288 -0.097205 0.445100 -0.334594 -0.359199 -0.591042 -0.620400 0.723015 0.608912 0.854963 0.860288 -0.626393 0.096213 -0.970651 -0.308022 -0.792036 0.335908 1.230285 -0.680045 0.638479 -0.391238 0.251956 0.933463 0.335133 -0.311240 0.058451 0.258415 -0.075729 0.454126 -0.559404 -0.923517 -0.940755 0.268083 0.690401 0.915271 0.981379 0.702104 
-0.545213 -0.430442 0.016364 0.303142 -0.984562 -0.522773 -0.241619 0.561288 -0.097205 0.445100 -0.334594 -0.359199 -0.591042 -0.620400 0.723015 0.608912 0.854963 0.860288 -0.626393 0.096213 -0.970651 -0.308022 -0.792036 0.335908 1.230285 -0.680045 0.638479 -0.391238 0.251956 0.933463 0.335133 -0.311240 0.058451 0.258415 -0.075729 0.454126 -0.559404 -0.923517 -0.940755 0.268083 0.690401 0.915271 0.981379 0.702104 
-0.545213 -0.430442 0.016364 0.303142 -0.984562 -0.522773 -0.241619 0.561288 -0.097205 0.445100 -0.334594 -0.359199 -0.591042 -0.620400 0.723015 0.608912 0.854963 0.860288 -0.626393 0.096213 -0.970651 0.171522 -0.801171 -0.132666 0.324135 -0.955428 0.638479 1.479364 0.251956 0.933463 0.335133 -0.311240 0.058451 0.258415 -0.075729 0.454126 -0.559404 -0.923517 -0.940755 0.268083 0.690401 0.915271 0.981379 0.702104 
-0.545213 -0.430442 0.016364 0.303142 -0.984562 -0.522773 -0.241619 0.561288 -0.097205 0.445100 -0.334594 -0.359199 -0.591042 -0.620400 0.723015 0.608912 0.854963 0.860288 -0.626393 0.096213 -0.970651 0.171522 -0.801171 -0.132666 0.324135 -0.955428 0.638479 1.479364 0.251956 0.933463 0.335133 -0.311240 0.058451 0.258415 -0.075729 0.454126 -0.559404 -0.923517 -0.940755 0.268083 0.690401 0.915271 0.981379 0.702104 
-0.545213 -0.430442 0.016364 0.303142 -0.984562 -0.522773 -0.241619 0.561288 -0.097205 0.445100 -0.334594 -0.359199 -0.591042 -0.620400 0.723015 0.608912 0.854963 2.613560 -0.626393 0.096213 -0.970651 0.171522 -0.801171 -0.132666 0.324135 -0.955428 0.638479 1.479364 0.251956 0.933463 0.335133 -0.311240 0.058451 0.258415 -0.075729 0.454126 -0.559404 -0.923517 -0.940755 0.268083 0.690401 0.915271 0.981379 0.702104 
-0.545213 -0.430442 0.016364 0.303142 -0.984562 -0.522773 -0.241619 0.561288 -0.097205 0.445100 -0.334594 -0.359199 -0.591042 -0.620400 0.723015 0.608912 0.854963 2.613560 -0.626393 0.096213 -0.970651 0.171522 -0.801171 -0.132666 0.324135 -0.955428 0.638479 1.479364 0.251956 0.933463 0.335133 -0.311240 0.058451 0.258415 -0.075729 0.454126 -0.559404 -0.923517 -0.940755 0.268083 0.690401 0.915271 0.981379 0.702104 
-0.545213 -0.430442 0.016364 0.303142 -0.984562 -0.522773 -0.241619 0.561288 -0.097205 0.445100 -0.334594 -0.359199 -0.591042 -0.620400 0.723015 0.608912 0.915188 2.613560 -0.626393 0.096213 -0.970651 0.171522 -0.801171 -0.132666 0.324135 -0.955428 0.638479 1.479364 0.251956 0.933463 0.335133 -0.311240 0.058451 0.258415 -1.593459 0.454126 -0.559404 -0.923517 -0.940755 0.268083 0.690401 0.915271 0.981379 0.702104 
-0.545213 -1.859744 0.016364 0.303142 -0.984562 -0.522773 -0.241619 0.561288 -0.097205 0.445100 -0.334594 -0.359199 -0.591042 -0.620400 0.723015 0.608912 0.915188 2.613560 -0.626393 0.096213 -0.970651 0.171522 -0.801171 -0.132666 0.324135 -0.955428 0.638479 1.479364 0.251956 0.933463 0.335133 -0.311240 0.058451 0.258415 -1.593459 0.454126 -0.559404 -0.923517 -0.940755 0.268083 0.690401 0.915271 0.981379 0.702104 
-0.545213 -0.430442 0.016364 0.646151 -0.984562 -0.522773 -1.017991 0.561288 -0.097205 0.445100 -0.334594 -0.359199 -0.591042 -0.620400 0.723015 0.608912 0.671494 0.860288 -0.626393 0.096213 -0.970651 -0.308022 -0.792036 0.160718 1.230285 -0.680045 0.638479 -0.391238 0.251956 0.933463 0.335133 -0.311240 0.058451 0.765399 1.999682 0.454126 -0.559404 -0.776980 -0.940755 0.051660 0.690401 0.915271 0.981379 0.702104 
-0.545213 -0.430442 0.016364 0.303142 -0.984562 -0.522773 -0.241619 0.561288 -0.097205 0.445100 -0.334594 -0.359199 -0.591042 -0.620400 0.723015 0.608912 0.854963 0.860288 -0.626393 0.096213 -0.970651 -0.308022 -0.792036 0.335908 1.230285 -0.680045 0.638479 -0.391238 0.251956 0.933463 0.335133 -0.311240 0.058451 0.765399 -0.075729 0.454126 -0.559404 -1.302068 -0.940755 -0.745082 0.690401 2.387472 0.992987 0.702104 
-0.545213 -1.859744 0.016364 0.303142 -0.984562 -0.522773 -0.241619 0.561288 -0.097205 0.445100 0.095067 -0.359199 -0.591042 -1.116568 0.723015 0.608912 0.915188 2.613560 -0.626393 0.096213 -0.970651 0.171522 -0.801171 -0.132666 0.324135 -0.955428 0.638479 1.479364 0.251956 0.933463 0.335133 -0.311240 0.058451 0.258415 -1.593459 0.454126 0.029229 -0.923517 -0.940755 0.268083 0.690401 0.915271 0.981379 0.702104 
-0.545213 -0.430442 0.016364 0.646151 -0.984562 -0.522773 -0.241619 0.561288 -0.376114 0.445100 -0.334594 -0.359199 -0.591042 -0.620400 0.666817 0.608912 0.854963 1.491968 -0.626393 0.096213 -0.970651 0.601791 -0.792036 -0.673621 0.450372 -0.109840 -0.913897 1.841885 -0.041090 0.779242 0.667357 -0.604881 0.058451 0.258415 -0.075729 0.454126 -0.559404 -0.776980 -0.046945 0.268083 0.690401 0.915271 0.981379 0.702104 
-0.545213 -0.430442 0.016364 0.646151 -0.984562 -0.522773 -0.241619 0.561288 -0.376114 0.445100 -0.334594 -0.359199 -0.591042 -0.620400 0.666817 0.608912 0.854963 1.491968 -0.626393 0.096213 -0.970651 0.601791 -0.792036 -0.673621 0.450372 -0.109840 -0.913897 1.841885 -0.041090 0.779242 0.667357 -0.604881 0.058451 0.258415 -0.075729 0.454126 -0.559404 -0.776980 -0.046945 0.268083 0.690401 0.915271 0.981379 0.702104 
-0.545213 -0.430442 0.389183 0.303142 -0.425218 0.265561 1.486038 0.542094 -0.097205 0.445100 -0.334594 -0.359199 -0.591042 -1.116568 0.723015 0.608912 0.915188 4.598652 -0.626393 0.096213 -0.970651 -0.716395 -0.801171 -0.132666 0.324135 -0.955428 0.638479 -0.391238 0.251956 0.933463 0.335133 -0.311240 0.058451 0.258415 -1.593459 0.454126 -0.559404 -0.200086 -0.940755 0.268083 0.690401 3.059925 0.981379 0.702104 
-1.672668 -0.430442 0.016364 -0.607999 -0.984562 -0.522773 -0.241619 0.561288 -0.097205 0.445100 -0.334594 -0.359199 -0.591042 -0.620400 0.723015 0.608912 0.854963 1.051015 0.057660 0.096213 -0.970651 0.325422 -0.801171 -0.132666 0.324135 -0.955428 1.018215 1.479364 0.251956 0.933463 0.335133 -0.311240 0.058451 0.258415 -0.075729 -0.213328 -0.559404 -0.776980 -0.892823 0.268083 0.690401 0.915271 0.981379 0.702104 
-0.545213 -0.430442 0.016364 -1.491912 -0.984562 -0.522773 -0.241619 0.561288 -0.097205 0.977954 -0.334594 -0.359199 -0.591042 -0.620400 0.723015 0.608912 0.854963 1.051015 0.057660 0.096213 -0.970651 -0.308022 -0.792036 -0.673621 0.450372 -0.109840 -1.098651 -0.391238 0.251956 0.679671 0.335133 -0.311240 0.058451 0.258415 -0.075729 0.454126 -0.559404 -0.776980 -0.940755 0.268083 0.690401 0.915271 0.981379 0.702104 
