Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.0878317,0.456054,0.115022,0.486512,0.264063,-0.396928,-0.385044,0.303179,0.205588,-0.156096;-3.16619,-7.08765,0.176406,1.8828
1;-0.0878317,0.486078,0.365269,0.279572,0.133548,-0.396928,-0.426682,0.350192,0.325401,-0.141255;-2.65184,-7.51032,0.560454,1.49603
2;-0.0878317,0.486078,0.348026,0.220149,0.122318,-0.396928,-0.426682,0.350192,0.267212,-0.141255;-2.44126,-7.35292,0.614876,1.48484
3;-0.0878317,0.486078,0.344992,0.242066,0.122318,-0.396928,-0.426682,0.350192,0.262106,-0.141255;-2.46466,-7.3515,0.5954,1.50685
4;-0.0878317,0.486078,0.346112,0.243978,0.122318,-0.396928,-0.426682,0.350192,0.262106,-0.141255;-2.46786,-7.35195,0.593743,1.50715
5;-0.0878317,0.486078,0.34621,0.243978,0.122318,-0.396928,-0.426682,0.350192,0.262106,-0.141255;-2.4679,-7.3519,0.593737,1.50705
6;-0.0637643,0.24962,0.404822,0.6735,0.214454,-0.387694,-0.568128,0.56751,0.632533,-0.152817;-3.721,-7.64766,0.196159,2.44983
7;-0.0637643,0.239677,0.427386,0.551789,0.190084,-0.387694,-0.558802,0.55765,0.658793,-0.156876;-3.49345,-7.67733,0.356442,2.25654
8;0.220777,0.365232,0.641407,0.898874,0.225086,0.307381,-0.951592,-0.193243,0.614991,0.561381;-4.78173,-9.55122,0.465602,1.24519
9;0.220777,0.252313,0.128863,0.88328,-0.154692,0.307381,-0.933741,-0.350715,0.625521,0.526782;-3.11606,-10.7175,1.27219,0.925305
10;-0.309947,0.150443,-0.39013,0.476577,-0.283766,0.124192,-0.560752,0.0416658,-0.290655,0.382518;-2.19919,-5.05961,0.738288,2.09185
11;-0.309947,0.366865,-0.279796,0.726473,-0.000660543,0.124192,-0.733029,0.345044,-0.347321,0.457948;-3.64816,-4.53144,-0.209342,3.59231
12;-0.287903,0.108463,-0.239333,0.895061,0.0721478,0.134923,-0.809012,0.563526,0.24801,0.448558;-4.74612,-5.09069,-0.269054,4.13849
13;-0.287903,0.0988812,-0.229484,0.829172,0.0820548,0.134923,-0.804644,0.554442,0.281115,0.44551;-4.73339,-5.11421,-0.215882,4.03905
14;0.220777,0.447362,0.249187,0.901532,0.0961221,0.307381,-0.962264,-0.0612781,0.581077,0.587328;-4.09761,-9.75581,0.640195,1.93746
15;0.220777,0.252313,0.115672,0.885343,-0.13029,0.307381,-0.933741,-0.350715,0.585615,0.526782;-3.15344,-10.5659,1.2169,0.98094
16;-0.309947,0.150443,-0.390029,0.488757,-0.283766,0.124192,-0.560752,0.0416658,-0.279694,0.382518;-2.23099,-5.09555,0.731158,2.09598
17;-0.309947,0.366865,-0.279144,0.724406,-0.000660543,0.124192,-0.733029,0.345044,-0.347321,0.457948;-3.64547,-4.53009,-0.20766,3.59008
18;-0.309947,0.366865,-0.302671,0.705764,-0.0226252,0.124192,-0.733029,0.345044,-0.220296,0.457948;-3.69255,-4.92221,-0.116785,3.5221
19;-0.309947,0.366865,-0.303653,0.679479,-0.0226252,0.124192,-0.733029,0.345044,-0.23049,0.457948;-3.64123,-4.88164,-0.0976498,3.50785
20;-0.309947,0.366865,-0.305037,0.681657,-0.0226252,0.124192,-0.733029,0.345044,-0.23049,0.457948;-3.64377,-4.88338,-0.0993824,3.51092
