Passo;A  o
0;3
1;3
2;3
3;3
4;3
5;3
6;3
7;3
8;1
9;3
10;4
11;1
12;3
13;3
14;3
15;3
16;1
17;4
18;1
19;3
20;3
21;3
22;3
23;3
24;3
25;3
26;3
27;3
28;3
29;3
30;3
31;3
32;3
33;3
34;3
35;3
36;4
37;1
38;3
39;4
40;1
41;1
42;3
43;1
44;1
45;3
46;3
47;1
48;1
49;4
50;1
51;3
52;3
53;1
54;4
55;1
56;3
57;3
58;3
59;3
60;3
61;3
62;3
63;3
64;3
65;4
66;1
67;3
68;4
69;1
70;1
71;3
72;1
73;1
74;3
75;1
76;4
77;1
78;3
79;1
80;4
81;1
82;3
83;4
84;1
85;1
86;3
87;1
88;1
89;3
90;1
91;4
92;1
93;3
94;1
95;4
96;1
97;3
98;4
99;1
100;1
101;3
102;1
103;1
104;3
105;1
106;4
107;1
108;3
109;1
110;4
111;1
112;3
113;4
114;1
115;1
116;3
117;1
118;1
119;3
120;1
121;4
122;1
123;3
124;1
125;4
126;1
127;3
128;4
129;1
130;1
131;3
132;1
133;1
134;3
135;1
136;4
137;1
138;3
139;1
140;4
141;1
142;3
143;4
144;1
145;1
146;3
147;1
148;1
149;3
150;1
151;4
152;1
153;3
154;1
155;4
156;1
157;3
158;4
159;1
160;1
161;3
162;1
163;1
164;3
165;1
166;4
167;1
168;3
169;1
170;4
171;1
172;3
173;4
174;1
175;1
176;3
177;1
178;1
179;3
180;1
181;4
182;1
183;3
184;1
185;4
186;1
187;3
188;4
189;1
190;1
191;3
192;1
193;1
194;3
195;1
196;4
197;1
198;3
199;1
200;4
201;1
202;3
203;4
204;1
205;1
206;3
207;1
208;1
209;3
210;1
211;4
212;1
213;3
214;1
215;4
216;1
217;3
218;4
219;1
220;1
221;3
222;1
223;1
224;3
225;1
226;4
227;1
228;3
229;1
230;4
231;1
232;3
233;4
234;1
235;1
236;3
237;1
238;1
239;3
240;1
241;4
242;1
243;3
244;1
245;4
246;1
247;3
248;4
249;1
250;1
251;3
252;1
253;1
254;3
255;1
256;4
257;1
258;3
259;1
260;4
261;1
262;3
263;4
264;1
265;1
266;3
267;1
268;1
269;3
270;1
271;4
272;1
273;3
274;1
275;4
276;1
277;3
278;4
279;1
280;1
281;3
282;1
283;1
284;3
285;1
286;4
287;1
288;3
289;1
290;4
291;1
292;3
293;4
294;1
295;1
296;3
297;1
298;1
299;3
300;0
