Passo;A  o
0;2
1;3
2;3
3;3
4;3
5;1
6;3
7;4
8;1
9;3
10;3
11;0
12;4
13;1
14;3
15;3
16;0
17;4
18;1
19;3
20;3
21;3
22;0
23;4
24;1
25;1
26;3
27;3
28;4
29;1
30;3
31;3
32;0
33;4
34;1
35;3
36;3
37;0
38;4
39;1
40;3
41;3
42;3
43;0
44;4
45;1
46;1
47;3
48;3
49;4
50;1
51;3
52;3
53;0
54;4
55;1
56;3
57;3
58;0
59;4
60;1
61;3
62;3
63;0
64;4
65;1
66;3
67;3
68;0
69;4
70;1
71;3
72;3
73;0
74;4
75;1
76;3
77;3
78;0
79;4
80;1
81;3
82;3
83;3
84;0
85;4
86;1
87;1
88;3
89;3
90;4
91;1
92;3
93;3
94;0
95;4
96;1
97;3
98;3
99;0
100;4
101;1
102;3
103;3
104;3
105;0
106;4
107;1
108;1
109;3
110;3
111;4
112;1
113;3
114;3
115;0
116;4
117;1
118;3
119;3
120;0
121;4
122;1
123;3
124;3
125;0
126;4
127;1
128;3
129;3
130;0
131;4
132;1
133;3
134;3
135;0
136;4
137;1
138;3
139;3
140;0
141;4
142;1
143;3
144;3
145;3
146;0
147;4
148;1
149;1
150;3
151;3
152;4
153;1
154;3
155;3
156;0
157;4
158;1
159;3
160;3
161;0
162;4
163;1
164;3
165;3
166;3
167;0
168;4
169;1
170;1
171;3
172;3
173;4
174;1
175;3
176;3
177;0
178;4
179;1
180;3
181;3
182;0
183;4
184;1
185;3
186;3
187;0
188;4
189;1
190;3
191;3
192;0
193;4
194;1
195;3
196;3
197;0
198;4
199;1
200;3
201;3
202;0
203;4
204;1
205;3
206;3
207;3
208;0
209;4
210;1
211;1
212;3
213;3
214;4
215;1
216;3
217;3
218;0
219;4
220;1
221;3
222;3
223;0
224;4
225;1
226;3
227;3
228;3
229;0
230;4
231;1
232;1
233;3
234;3
235;4
236;1
237;3
238;3
239;0
240;4
241;1
242;3
243;3
244;0
245;4
246;1
247;3
248;3
249;0
250;4
251;1
252;3
253;3
254;0
255;4
256;1
257;3
258;3
259;0
260;4
261;1
262;3
263;3
264;0
265;4
266;1
267;3
268;3
269;3
270;0
271;4
272;1
273;1
274;3
275;3
276;4
277;1
278;3
279;3
280;0
281;4
282;1
283;3
284;3
285;0
286;4
287;1
288;3
289;3
290;3
291;0
292;4
293;1
294;1
295;3
296;3
297;4
298;1
299;3
300;0
