Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.042847,-0.436948,-0.0305486,0.0743157,-0.514239,-0.484638,-0.371764,0.375431,0.299182,-0.0238514,-0.417934,0.271855,0.000657926,0.461878,-0.45641,-0.0564699,0.0437557,-0.347944,0.441091,0.487544,-0.36186,-0.257039,-0.0951359,0.344063,-0.353043;11.5502,-5.68989,-0.133336,9.80811
1;-0.0705777,-0.674188,0.205732,0.0743157,0.0977001,-0.463734,-0.284406,0.436222,0.348221,0.317744,0.192682,0.544188,0.000657926,0.263958,-0.476247,0.12816,0.00651282,-0.493866,0.441607,0.70234,-0.0105967,-0.331952,-0.0538145,0.199293,-0.123243;10.5575,-10.5133,-1.64468,3.98636
2;0.149351,-0.689313,0.420583,0.0743157,0.233442,-0.73815,-0.170132,0.222017,0.306393,0.365701,0.125592,0.580833,0.000657926,0.311206,-0.463637,0.157566,0.0411464,-0.418184,0.441756,0.454383,-0.0264823,-0.309638,0.140761,0.476572,-0.127406;5.99691,-11.1351,-1.08256,11.4336
3;0.337783,-0.749895,0.446766,0.0743157,0.225867,-0.819677,-0.168388,-0.00816637,0.0178818,0.492375,0.0114208,0.44202,0.000657926,0.322229,-0.463867,0.0530587,0.0508591,-0.203498,0.440573,0.588729,0.180138,-0.241356,0.256197,0.20935,-0.111516;8.64937,-12.4726,-4.429,10.1553
4;0.455868,-0.260791,-0.0437088,0.476507,0.522138,-0.937523,-0.608773,0.0611397,-0.655085,0.831645,-0.255398,0.1072,-0.389232,0.628115,-0.786102,-0.0995232,0.217477,0.25354,-0.0203343,0.242753,-0.311868,-0.332725,0.342058,-0.121602,-0.561108;13.1627,-6.05518,-3.03087,15.002
5;-0.401301,0.429104,-0.326069,0.476507,0.582136,-0.962297,-0.659417,0.538171,-0.711582,0.905364,0.342635,0.167174,-0.389232,0.642092,-0.666183,-0.0655342,0.241205,0.210223,-0.227243,0.349427,-0.228897,-0.366728,-0.0365672,-0.527732,-0.728273;15.3446,-2.51331,-1.42854,1.02447
6;-0.86355,-0.0996009,0.485702,-0.444632,0.445899,-0.657946,0.289489,0.786699,0.601775,0.719434,0.71458,0.798064,-0.102803,0.690364,-0.0100944,0.472609,0.406269,-0.331606,-0.0461607,-0.101657,0.335369,-0.390761,-0.207143,0.883981,-0.777947;-9.56181,-3.46759,7.11649,7.20625
7;-0.09442,-0.986574,0.593772,-0.0339742,0.420473,-0.89669,0.382519,0.294783,0.400733,0.230237,-0.592981,0.817247,-0.473614,0.912007,-0.656087,0.534815,0.537317,-0.441894,-0.36335,-0.78026,-0.421259,-0.429177,0.350363,0.983495,-0.902507;-10.3466,5.73342,8.94848,32.6883
8;0.0916621,-0.956878,0.349901,-0.175342,0.725973,-0.934012,0.624413,-0.0018915,-0.533387,0.652737,0.22384,0.571554,0.0293339,0.83119,-0.250962,0.122173,0.772776,0.434233,-0.509333,-0.526438,-0.0679416,-0.0800998,-0.195479,0.607803,-0.939656;-4.71139,0.053127,-0.0971132,18.0297
9;0.778726,-0.862419,-0.105562,-0.47307,0.675617,-0.912415,0.449733,0.0502168,-0.701605,0.795717,-0.372224,0.75267,0.506652,0.562694,-0.429446,-0.053956,0.850631,0.538956,-0.342206,0.0818325,-0.240309,-0.630929,-0.672454,0.725034,-0.911587;8.32085,2.60315,-2.71988,13.4196
