Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.042847,-0.436948,-0.0305486,0.0743157,-0.514239,-0.484638,-0.371764,0.375431,0.299182,-0.0238514,-0.417934,0.271855,0.000657926,0.461878,-0.45641,-0.0564699,0.0437557,-0.347944,0.441091,0.487544,-0.36186,-0.257039,-0.0951359,0.344063,-0.353043;0.695866,-2.47096,1.75372,2.21451
1;-0.0705777,-0.674188,0.205732,0.0743157,0.0977001,-0.463734,-0.284406,0.436222,0.348221,0.317744,0.192682,0.544188,0.000657926,0.263958,-0.476247,0.12816,0.00651282,-0.493866,0.441607,0.70234,-0.0105967,-0.331952,-0.0538145,0.199293,-0.123243;-1.70057,-3.36468,-0.964096,2.62925
2;0.149351,-0.689313,0.420583,0.0743157,0.233442,-0.73815,-0.170132,0.222017,0.306393,0.365701,0.125592,0.580833,0.000657926,0.311206,-0.463637,0.157566,0.0411464,-0.418184,0.441756,0.454383,-0.0264823,-0.309638,0.140761,0.476572,-0.127406;-3.18016,-3.66133,-1.30999,2.2111
3;0.337783,-0.749895,0.446766,0.0743157,0.225867,-0.819677,-0.168388,-0.00816637,0.0178818,0.492375,0.0114208,0.44202,0.000657926,0.322229,-0.463867,0.0530587,0.0508591,-0.203498,0.440573,0.588729,0.180138,-0.241356,0.256197,0.20935,-0.111516;-3.50578,-3.27326,-1.28446,1.18229
4;0.359313,-0.39834,0.343873,0.0743157,0.243229,-0.856052,-0.303557,-0.0468594,-0.185188,0.648424,0.00993932,0.26517,0.000657926,0.287415,-0.462988,-0.0604889,0.0533708,0.0776693,0.439559,0.54323,0.239368,-0.208838,0.289522,0.203798,-0.0952013;-3.91207,-2.29097,-1.28098,-0.410435
5;0.272705,-0.212815,0.20009,0.0743157,0.0789578,-0.866225,-0.430444,0.0583435,-0.175,0.672811,0.134808,0.233156,0.000657926,0.263338,-0.462085,-0.0795025,0.046752,0.122513,0.439443,0.511329,0.265258,-0.218229,0.215672,0.23563,-0.0929543;-3.22349,-1.93652,-1.51638,-0.731959
6;0.2554,-0.136531,-0.223716,0.476507,0.313525,-0.93074,-0.701921,0.311509,-0.562864,0.842861,-0.0175395,0.164775,-0.389232,0.610252,-0.785602,-0.066909,0.206495,0.214047,-0.0198999,0.109857,-0.279581,-0.376465,0.169641,0.055301,-0.564985;-5.23356,-0.689956,-2.20075,-1.82064
7;-0.858778,-0.438663,-0.0880269,-0.246858,0.018309,-0.830031,-0.715462,0.856343,-0.289126,0.841927,0.850567,0.799228,-0.500458,0.68873,-0.214318,0.374146,-0.167198,-0.16553,-0.0947703,0.562921,0.563356,-0.201679,-0.447032,-0.366669,-0.71027;-3.53692,-1.06616,-1.64761,1.34355
8;-0.859745,-0.852445,0.438318,-0.246858,-0.379535,-0.890234,0.0949469,0.802885,0.654231,0.872148,0.71826,0.918155,-0.500458,0.752331,-0.144473,0.579885,-0.0989605,-0.801841,-0.146507,-0.840068,0.508849,-0.369721,-0.314839,0.975994,-0.750831;-1.02361,-5.84689,-2.02907,6.01757
9;-0.593914,-0.992761,0.17091,0.189615,0.0833118,-0.981267,-0.0998145,0.589158,0.0179559,0.804401,-0.167322,0.877763,-0.744932,0.920034,-0.609663,0.534626,0.0314648,-0.73664,-0.564616,-0.909955,0.0402045,-0.349826,-0.0757838,0.95054,-0.912431;-5.03124,-5.02368,-1.49618,3.25056
10;-0.880065,-0.991939,0.396593,-0.238888,0.814712,-0.971423,0.514003,0.797011,0.0816197,0.69311,0.357506,0.920236,-0.875466,0.961281,-0.558768,0.39489,-0.137977,-0.624116,-0.466018,-0.873794,0.354456,-0.373332,-0.401372,0.925454,-0.984402;-6.89436,-6.52938,-0.409282,4.7091
11;-0.623523,-0.990299,0.199235,-0.522986,0.893721,-0.988249,0.793454,0.602395,-0.0789412,0.726258,-0.349292,0.982499,-0.678939,0.914155,-0.351168,0.454167,0.064973,-0.812357,-0.563558,-0.944952,0.156327,-0.733385,-0.627584,0.984759,-0.971085;-8.95044,-8.12243,1.25527,0.706756
12;0.068673,-0.990093,0.250297,-0.47307,0.772221,-0.97569,0.925191,0.303783,-0.318405,0.737596,-0.449888,0.907331,0.506652,0.65085,0.0634094,0.239654,0.859037,-0.112222,-0.625251,-0.916637,-0.201092,-0.688795,-0.751519,0.973408,-0.923987;-6.3309,-9.13928,0.715815,-3.63876
13;0.656592,-0.993716,0.645773,0.0743157,-0.0660316,-0.649249,-0.412751,0.229425,0.326451,0.49037,-0.874078,0.498175,0.000657926,0.229353,-0.732147,0.0932159,0.120612,-0.344417,0.632887,0.888292,0.347595,-0.336167,-0.0366523,0.552521,-0.652028;-3.72029,-4.42459,2.6143,0.0703746
14;-0.0166108,-0.905267,0.202349,-0.246858,0.346264,-0.843173,-0.514128,0.327927,-0.693897,0.57143,0.741485,0.771512,-0.500458,0.681419,-0.472111,0.338767,-0.207549,0.466429,0.111949,0.653201,0.400079,-0.219564,0.232784,-0.0895114,-0.44413;-4.56909,-0.929662,-2.52592,1.1529
15;-0.718517,-0.535912,0.0435114,0.189615,0.3727,-0.953865,-0.427718,0.719252,-0.656722,0.925931,0.544397,0.73838,-0.744932,0.884542,-0.595912,0.34702,0.0949345,-0.0436388,-0.568438,-0.645167,0.0044497,-0.284441,-0.0496777,0.376777,-0.87317;-5.6805,-1.95773,-3.67163,1.37117
16;-0.758918,-0.896164,-0.116389,0.299389,0.321565,-0.990509,-0.312998,0.742384,0.244278,0.913672,0.357053,0.87772,-0.848897,0.862149,-0.703283,0.175791,-0.431516,-0.891869,-0.189176,-0.867991,0.339351,-0.370655,-0.502551,0.886693,-0.959913;-5.15836,-5.52474,-1.51,3.06965
17;-0.590253,-0.961128,-0.244286,-0.0279906,0.743075,-0.993771,0.48289,0.755515,-0.0349815,0.881251,0.19993,0.962377,-0.61896,0.662026,-0.558213,0.157451,-0.323484,-0.914143,-0.30213,-0.915074,0.173999,-0.779061,-0.824951,0.95846,-0.894743;-7.51477,-8.37799,-0.960215,0.218627
18;-0.483519,-0.98792,-0.173057,-0.0279906,0.722164,-0.986693,0.341048,0.829496,-0.0871854,0.873235,-0.560739,0.963223,-0.61896,0.619451,-0.661827,0.163768,-0.305599,-0.890425,-0.18683,-0.751447,0.176403,-0.770764,-0.853528,0.897741,-0.908023;-8.40835,-8.33854,1.28533,-1.33658
19;-0.657395,-0.991908,0.0360275,-0.686093,0.783894,-0.939946,0.789509,0.862992,-0.541494,0.845361,0.592045,0.978257,0.00763916,0.749882,0.0498352,0.573343,0.75437,0.0627431,-0.785404,-0.863817,0.103773,-0.700074,-0.896991,0.908821,-0.954716;-5.61951,-7.8927,-1.59038,-1.31854
20;0.142854,-0.997712,0.0492354,-0.686093,0.365556,-0.845641,0.458357,0.789331,-0.260176,0.828059,-0.192594,0.979492,0.00763916,0.893949,-0.395081,0.584341,0.803248,-0.15563,-0.617167,-0.535944,0.0685032,-0.672358,-0.867472,0.934277,-0.978272;-5.01829,-7.78802,1.41279,-2.76521
21;-0.453788,-0.998672,0.84698,-0.444632,0.732986,-0.56123,0.565257,0.60927,0.148758,-0.0053233,-0.311024,0.865495,-0.102803,0.806859,-0.311166,0.563164,0.484964,0.352488,0.162634,0.461038,0.254466,-0.458102,-0.0585788,0.834647,-0.861824;-5.05333,-5.85402,2.98779,4.53635
22;0.238774,-0.984536,0.630846,-0.0339742,0.820058,-0.82235,0.445849,-0.0731131,-0.118874,0.152453,-0.633074,0.758187,-0.473614,0.922324,-0.659438,0.469356,0.576945,-0.0475285,-0.365723,-0.570168,-0.479817,-0.358379,0.601358,0.94793,-0.872392;-7.20034,-4.65157,-0.459492,3.15347
23;0.125951,-0.905987,0.303482,-0.175342,0.722068,-0.927976,0.534146,-0.0526448,-0.741952,0.614858,0.169052,0.31425,0.0293339,0.818138,-0.248974,-0.0588244,0.784716,0.672301,-0.510979,-0.262484,-0.12392,0.00287151,-0.143465,0.174209,-0.93653;-3.78064,-4.3294,-0.62745,-0.181938
24;0.761037,-0.491876,-0.320692,-0.47307,0.654606,-0.900285,0.250068,0.0869024,-0.712072,0.864833,-0.298582,0.732596,0.506652,0.522987,-0.429266,-0.0789076,0.844907,0.551607,-0.342408,0.164322,-0.244628,-0.629606,-0.671746,0.665518,-0.911116;-6.62091,-6.53257,1.14422,-7.85373
25;0.247101,-0.959985,0.547094,0.0743157,0.151713,-0.389996,-0.669617,0.684135,-0.198467,0.549569,-0.38264,0.341275,0.000657926,-0.0328748,-0.731726,-0.0136142,0.087417,0.37651,0.630107,0.963396,0.296231,-0.400666,-0.292894,-0.336747,-0.528057;-2.3978,-2.38593,0.464308,-1.36883
26;-0.108552,-0.581281,0.0669873,-0.246858,0.340425,-0.830851,-0.625939,0.427151,-0.376542,0.684887,0.831641,0.890682,-0.500458,0.664897,-0.465298,0.520663,-0.186309,0.0311203,0.114648,0.47654,0.222853,-0.323929,0.175012,0.296634,-0.472364;-5.36195,-1.04633,-2.91527,0.891692
27;-0.77442,-0.856648,0.147344,0.189615,0.244768,-0.951998,-0.241438,0.788539,-0.570019,0.887228,0.610958,0.775686,-0.744932,0.911566,-0.597193,0.389365,0.106125,-0.206837,-0.568023,-0.575628,-0.00491756,-0.314728,-0.167128,0.308663,-0.87453;-4.64594,-2.90337,-3.62199,2.62697
28;-0.714572,-0.922208,-0.0838869,0.299389,0.452777,-0.991555,-0.276885,0.690604,0.267709,0.919178,0.197689,0.891025,-0.848897,0.868907,-0.703331,0.208738,-0.430259,-0.904531,-0.188816,-0.875993,0.338094,-0.377113,-0.438195,0.89943,-0.960299;-5.88775,-5.6782,-1.18857,2.96132
29;-0.570073,-0.95981,-0.233243,-0.0279906,0.748887,-0.994091,0.511514,0.740608,-0.091491,0.87998,0.167369,0.958852,-0.61896,0.67877,-0.558231,0.132419,-0.319056,-0.905735,-0.302399,-0.909125,0.17477,-0.769365,-0.817784,0.953321,-0.893923;-7.62049,-8.38867,-0.822565,0.117762
30;-0.47556,-0.986965,-0.176066,-0.0279906,0.721198,-0.986898,0.309996,0.825284,-0.111564,0.87397,-0.578786,0.962261,-0.61896,0.602488,-0.661794,0.156595,-0.306021,-0.885618,-0.18696,-0.74496,0.176639,-0.768205,-0.851174,0.892547,-0.907857;-8.48636,-8.23842,1.2611,-1.52698
31;-0.658991,-0.991532,0.0351821,-0.686093,0.783566,-0.939731,0.786409,0.863712,-0.546667,0.846217,0.610547,0.978097,0.00763916,0.746454,0.0498469,0.571944,0.754612,0.0716483,-0.785424,-0.862316,0.103927,-0.702018,-0.897243,0.907013,-0.954695;-5.60186,-7.87277,-1.65571,-1.32198
32;0.142079,-0.997694,0.0490945,-0.686093,0.365642,-0.845641,0.456839,0.789786,-0.258368,0.828288,-0.189812,0.979518,0.00763916,0.89364,-0.395079,0.584575,0.8033,-0.157309,-0.61716,-0.536931,0.0683404,-0.672646,-0.867572,0.934566,-0.978274;-5.01499,-7.78558,1.4021,-2.759
33;-0.453893,-0.998673,0.846986,-0.444632,0.733001,-0.561274,0.565411,0.609393,0.149594,-0.00547758,-0.309743,0.865596,-0.102803,0.806948,-0.311166,0.563318,0.484884,0.351681,0.162639,0.4607,0.254466,-0.4583,-0.0588061,0.834896,-0.861832;-5.05193,-5.8552,2.98467,4.54026
34;0.238779,-0.984559,0.630899,-0.0339742,0.820068,-0.822311,0.446065,-0.0730893,-0.118768,0.15237,-0.63316,0.758233,-0.473614,0.922342,-0.659439,0.469404,0.57692,-0.0476447,-0.365722,-0.570222,-0.479791,-0.358418,0.601333,0.947944,-0.872394;-7.20036,-4.65233,-0.459094,3.15411
35;0.126,-0.906012,0.303519,-0.175342,0.722076,-0.927973,0.534206,-0.0526959,-0.741962,0.614826,0.168857,0.314269,0.0293339,0.818147,-0.248974,-0.0588127,0.784717,0.67231,-0.510979,-0.262505,-0.123949,0.00289542,-0.143435,0.174233,-0.936531;-3.78085,-4.32957,-0.626927,-0.182105
36;0.761051,-0.491887,-0.320677,-0.47307,0.654611,-0.900286,0.250081,0.0868594,-0.712103,0.864829,-0.298633,0.732576,0.506652,0.522988,-0.429266,-0.0789327,0.844908,0.551638,-0.342408,0.164388,-0.24463,-0.629596,-0.671733,0.665462,-0.911115;-6.62099,-6.5325,1.14441,-7.85381
37;0.247114,-0.959977,0.547081,0.0743157,0.151717,-0.390003,-0.669634,0.684126,-0.198486,0.549591,-0.38265,0.341242,0.000657926,-0.0328914,-0.731726,-0.0136354,0.0874144,0.376523,0.630107,0.963397,0.296231,-0.400661,-0.292877,-0.336767,-0.528055;-2.39781,-2.38582,0.46427,-1.36894
38;-0.108564,-0.581235,0.066958,-0.246858,0.340421,-0.830853,-0.625954,0.427161,-0.376551,0.684897,0.831646,0.890681,-0.500458,0.664894,-0.465298,0.52066,-0.186311,0.0311352,0.114648,0.476547,0.222858,-0.323926,0.175003,0.296618,-0.472364;-5.36198,-1.04625,-2.91526,0.891552
39;-0.774431,-0.856644,0.147342,0.189615,0.244747,-0.951996,-0.241439,0.788551,-0.570004,0.887231,0.610967,0.77569,-0.744932,0.911566,-0.597193,0.389369,0.106125,-0.206848,-0.568023,-0.575638,-0.00491605,-0.314732,-0.167147,0.308683,-0.87453;-4.64585,-2.90342,-3.62198,2.62697
40;-0.714573,-0.922216,-0.0838837,0.299389,0.452776,-0.991555,-0.27688,0.690606,0.26772,0.919176,0.19769,0.891027,-0.848897,0.868908,-0.703331,0.208744,-0.430259,-0.904534,-0.188816,-0.875995,0.338093,-0.377118,-0.438197,0.899433,-0.960299;-5.88773,-5.67824,-1.18857,2.96136
41;-0.57007,-0.959811,-0.233241,-0.0279906,0.748889,-0.994091,0.511519,0.740607,-0.0914913,0.87998,0.167364,0.958852,-0.61896,0.678773,-0.558231,0.132419,-0.319055,-0.905735,-0.302399,-0.909125,0.17477,-0.769365,-0.817783,0.953321,-0.893923;-7.6205,-8.38868,-0.822543,0.117768
42;-0.475559,-0.986965,-0.176066,-0.0279906,0.721198,-0.986898,0.309996,0.825283,-0.111567,0.87397,-0.578789,0.962261,-0.61896,0.602489,-0.661794,0.156595,-0.306021,-0.885617,-0.18696,-0.74496,0.176639,-0.768205,-0.851173,0.892547,-0.907857;-8.48637,-8.23842,1.26111,-1.52699
43;-0.658991,-0.991532,0.035182,-0.686093,0.783566,-0.939731,0.786409,0.863712,-0.546668,0.846217,0.610547,0.978097,0.00763916,0.746454,0.0498469,0.571944,0.754612,0.0716498,-0.785424,-0.862316,0.103927,-0.702018,-0.897243,0.907013,-0.954695;-5.60186,-7.87277,-1.65571,-1.32199
44;0.142079,-0.997694,0.0490945,-0.686093,0.365642,-0.845641,0.456839,0.789786,-0.258368,0.828288,-0.189812,0.979518,0.00763916,0.89364,-0.395079,0.584575,0.8033,-0.157309,-0.61716,-0.536931,0.0683404,-0.672646,-0.867572,0.934566,-0.978274;-5.01499,-7.78558,1.4021,-2.759
45;-0.453893,-0.998673,0.846986,-0.444632,0.733001,-0.561274,0.565411,0.609393,0.149594,-0.00547757,-0.309743,0.865596,-0.102803,0.806948,-0.311166,0.563318,0.484884,0.351681,0.162639,0.4607,0.254466,-0.4583,-0.0588061,0.834896,-0.861832;-5.05193,-5.8552,2.98466,4.54026
