Passo;A  o
0;3
1;3
2;3
3;3
4;3
5;3
6;3
7;3
8;4
9;0
10;3
11;4
12;4
13;4
14;4
15;0
16;3
17;2
18;2
19;0
20;4
21;0
22;4
23;0
24;4
25;4
26;0
27;3
28;2
29;2
30;0
31;4
32;0
33;4
34;0
35;0
36;3
37;3
38;0
39;4
40;4
41;0
42;3
43;2
44;0
45;3
46;3
47;4
48;0
49;4
50;0
51;4
52;0
53;3
54;0
55;3
56;4
57;0
58;3
59;2
60;0
61;3
62;3
63;4
64;0
65;4
66;0
67;4
68;0
69;3
70;0
71;4
72;4
73;0
74;3
75;2
76;0
77;3
78;3
79;4
80;0
81;4
82;0
83;4
84;0
85;3
86;0
87;3
88;4
89;0
90;3
91;2
92;0
93;3
94;3
95;4
96;0
97;4
98;0
99;4
100;0
101;3
102;0
103;3
104;4
105;0
106;3
107;2
108;0
109;3
110;3
111;4
112;4
113;0
114;4
115;0
116;4
117;0
118;3
119;0
120;4
121;4
122;0
123;3
124;2
125;0
126;3
127;3
128;4
129;0
130;4
131;0
132;4
133;0
134;3
135;0
136;3
137;4
138;0
139;3
140;2
141;0
142;3
143;3
144;4
145;0
146;4
147;0
148;4
149;0
150;3
151;0
152;4
153;4
154;0
155;3
156;2
157;0
158;3
159;3
160;4
161;0
162;4
163;0
164;4
165;0
166;3
167;0
168;3
169;4
170;0
171;3
172;2
173;0
174;3
175;3
176;4
177;0
178;4
179;0
180;4
181;0
182;3
183;0
184;3
185;4
186;0
187;3
188;2
189;0
190;3
191;3
192;4
193;4
194;0
195;4
196;0
197;4
198;0
199;3
200;0
201;4
202;4
203;0
204;3
205;2
206;0
207;3
208;3
209;4
210;0
211;4
212;0
213;4
214;0
215;3
216;0
217;3
218;4
219;0
220;3
221;2
222;0
223;3
224;3
225;4
226;0
227;4
228;0
229;4
230;0
231;3
232;0
233;4
234;4
235;0
236;3
237;2
238;0
239;3
240;3
241;4
242;0
243;4
244;0
245;4
246;0
247;3
248;0
249;3
250;4
251;0
252;3
253;2
254;0
255;3
256;3
257;4
258;0
259;4
260;0
261;4
262;0
263;3
264;0
265;3
266;4
267;0
268;3
269;2
270;2
271;3
272;4
273;0
274;4
275;0
276;0
277;4
278;4
279;0
280;3
281;2
282;2
283;3
284;4
285;0
286;4
287;0
288;0
289;4
290;4
291;0
292;3
293;2
294;2
295;3
296;4
297;0
298;4
299;0
300;0
