Passo;A  o
0;3
1;3
2;1
3;3
4;3
5;3
6;3
7;3
8;3
9;3
10;4
11;0
12;3
13;3
14;4
15;0
16;0
17;3
18;1
19;4
20;4
21;0
22;3
23;1
24;4
25;4
26;0
27;3
28;1
29;4
30;4
31;0
32;3
33;1
34;4
35;4
36;0
37;3
38;1
39;4
40;4
41;0
42;3
43;1
44;4
45;4
46;0
47;3
48;3
49;3
50;4
51;0
52;3
53;4
54;0
55;3
56;1
57;4
58;4
59;0
60;3
61;1
62;4
63;4
64;0
65;3
66;1
67;4
68;4
69;0
70;3
71;1
72;4
73;4
74;0
75;3
76;1
77;4
78;4
79;0
80;3
81;1
82;4
83;4
84;0
85;3
86;1
87;4
88;4
89;0
90;3
91;1
92;4
93;4
94;0
95;3
96;1
97;4
98;4
99;0
100;3
101;1
102;4
103;4
104;0
105;3
106;1
107;4
108;4
109;0
110;3
111;1
112;4
113;4
114;0
115;3
116;1
117;4
118;4
119;0
120;3
121;1
122;4
123;4
124;0
125;3
126;3
127;3
128;4
129;0
130;0
131;3
132;1
133;4
134;4
135;0
136;3
137;1
138;4
139;4
140;0
141;3
142;1
143;4
144;4
145;0
146;3
147;1
148;4
149;4
150;0
151;3
152;1
153;4
154;4
155;0
156;3
157;1
158;4
159;4
160;0
161;3
162;3
163;3
164;4
165;0
166;3
167;4
168;0
169;3
170;1
171;4
172;4
173;0
174;3
175;1
176;4
177;4
178;0
179;3
180;1
181;4
182;4
183;0
184;3
185;1
186;4
187;4
188;0
189;3
190;1
191;4
192;4
193;0
194;3
195;1
196;4
197;4
198;0
199;3
200;1
201;4
202;4
203;0
204;3
205;1
206;4
207;4
208;0
209;3
210;1
211;4
212;4
213;0
214;3
215;1
216;4
217;4
218;0
219;3
220;1
221;4
222;4
223;0
224;3
225;1
226;4
227;4
228;0
229;3
230;1
231;4
232;4
233;0
234;3
235;1
236;4
237;4
238;0
239;3
240;3
241;3
242;4
243;0
244;0
245;3
246;1
247;4
248;4
249;0
250;3
251;1
252;4
253;4
254;0
255;3
256;1
257;4
258;4
259;0
260;3
261;1
262;4
263;4
264;0
265;3
266;1
267;4
268;4
269;0
270;3
271;1
272;4
273;4
274;0
275;3
276;3
277;3
278;4
279;0
280;3
281;4
282;0
283;3
284;1
285;4
286;4
287;0
288;3
289;1
290;4
291;4
292;0
293;3
294;1
295;4
296;4
297;0
298;3
299;1
300;0
