0.00000000, 0.00169308, 0.00122305, 0.00266189, 0.00202234, 0.00195525, 0.00283234, 0.00126133, 0.00111354, 0.00367191, 0.00131714, 0.00124169, 0.00148827, 0.00198385, 0.00094245, 0.00129463, 0.00102177, 0.00158553, 0.00269000, 0.00216153, 0.00194572, 0.00258367, 0.00197137, 0.00248751
0.00169308, 0.00000000, 0.00138440, 0.00144320, 0.00261966, 0.00165220, 0.00105350, 0.00137426, 0.00127847, 0.00090138, 0.00092323, 0.00096177, 0.00219524, 0.00123613, 0.00074678, 0.00123581, 0.00096665, 0.00094255, 0.00436419, 0.00160498, 0.00115056, 0.00223384, 0.00171800, 0.00203294
0.00122305, 0.00138440, 0.00000000, 0.00133504, 0.00117537, 0.00106567, 0.00112363, 0.00087687, 0.00220096, 0.00103455, 0.00085287, 0.00116737, 0.00122941, 0.00108865, 0.00149562, 0.00106992, 0.00122121, 0.00209940, 0.00108448, 0.00108123, 0.00099102, 0.00143900, 0.00144986, 0.00088626
0.00266189, 0.00144320, 0.00133504, 0.00000000, 0.00113226, 0.00127537, 0.00137255, 0.00113165, 0.00084874, 0.00136692, 0.00090321, 0.00116206, 0.00120505, 0.00101522, 0.00112048, 0.00245851, 0.00095023, 0.00105339, 0.00310014, 0.00308742, 0.00187113, 0.00158540, 0.00151605, 0.00128297
0.00202234, 0.00261966, 0.00117537, 0.00113226, 0.00000000, 0.00193507, 0.00106248, 0.00117991, 0.00087589, 0.00083205, 0.00090850, 0.00102121, 0.00122416, 0.00171853, 0.00133422, 0.00123134, 0.00077047, 0.00160460, 0.00146601, 0.00134862, 0.00098362, 0.00213714, 0.00770603, 0.00319261
0.00195525, 0.00165220, 0.00106567, 0.00127537, 0.00193507, 0.00000000, 0.00085679, 0.00077615, 0.00259737, 0.00145770, 0.00125396, 0.00223351, 0.00223893, 0.00122902, 0.00112405, 0.00104596, 0.00315654, 0.00081458, 0.00195890, 0.00154694, 0.00103250, 0.00170194, 0.00156692, 0.00412989
0.00283234, 0.00105350, 0.00112363, 0.00137255, 0.00106248, 0.00085679, 0.00000000, 0.00133857, 0.00184549, 0.00155572, 0.00189676, 0.00212175, 0.00128366, 0.00136204, 0.00127893, 0.00106502, 0.00100416, 0.00115613, 0.00165669, 0.00417628, 0.00193663, 0.00260973, 0.01502320, 0.00189659
0.00126133, 0.00137426, 0.00087687, 0.00113165, 0.00117991, 0.00077615, 0.00133857, 0.00000000, 0.00156364, 0.00111835, 0.00135883, 0.00166493, 0.00432707, 0.00103086, 0.00074723, 0.00104359, 0.00701608, 0.00088532, 0.00204506, 0.00256016, 0.00435771, 0.00123491, 0.00129015, 0.00143585
0.00111354, 0.00127847, 0.00220096, 0.00084874, 0.00087589, 0.00259737, 0.00184549, 0.00156364, 0.00000000, 0.00120038, 0.00152776, 0.00201981, 0.00147357, 0.00141202, 0.00083569, 0.00135019, 0.00102866, 0.00091816, 0.00154069, 0.00314146, 0.00129457, 0.00112806, 0.00221683, 0.00202414
0.00367191, 0.00090138, 0.00103455, 0.00136692, 0.00083205, 0.00145770, 0.00155572, 0.00111835, 0.00120038, 0.00000000, 0.00106842, 0.00124058, 0.00129302, 0.00129281, 0.00124611, 0.00107622, 0.00124752, 0.00126075, 0.00172274, 0.00156290, 0.00138080, 0.00135964, 0.00308763, 0.00185938
0.00131714, 0.00092323, 0.00085287, 0.00090321, 0.00090850, 0.00125396, 0.00189676, 0.00135883, 0.00152776, 0.00106842, 0.00000000, 0.00141124, 0.00232636, 0.00078163, 0.00118862, 0.00081582, 0.00095113, 0.00106436, 0.00212926, 0.00110871, 0.00376548, 0.00377422, 0.00099916, 0.00195921
0.00124169, 0.00096177, 0.00116737, 0.00116206, 0.00102121, 0.00223351, 0.00212175, 0.00166493, 0.00201981, 0.00124058, 0.00141124, 0.00000000, 0.00078003, 0.00126399, 0.00357970, 0.00095710, 0.00099102, 0.00094412, 0.00179920, 0.00177345, 0.00110771, 0.00148278, 0.00148031, 0.00171185
0.00148827, 0.00219524, 0.00122941, 0.00120505, 0.00122416, 0.00223893, 0.00128366, 0.00432707, 0.00147357, 0.00129302, 0.00232636, 0.00078003, 0.00000000, 0.00116770, 0.00148333, 0.00158315, 0.00149607, 0.00225091, 0.00149236, 0.00251197, 0.00152286, 0.00173292, 0.00228436, 0.00228010
0.00198385, 0.00123613, 0.00108865, 0.00101522, 0.00171853, 0.00122902, 0.00136204, 0.00103086, 0.00141202, 0.00129281, 0.00078163, 0.00126399, 0.00116770, 0.00000000, 0.00100700, 0.00104186, 0.00303774, 0.00116785, 0.00117058, 0.00148710, 0.00294293, 0.00148413, 0.00150755, 0.00128401
