Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.163489,0.364435,0.48636,0.431323,-0.0971108,-0.232845,0.333589,-0.260047,0.526027,0.0831902,0.146325,0.507162;3.13759,-3.03303,-15.0543,2.44413
1;-0.163489,0.416933,0.858461,0.571329,0.475274,-0.599525,0.697718,-0.100823,0.577041,0.0321733,0.392124,0.0954276;4.05824,-2.09139,-3.91447,2.66424
2;-0.163489,0.421887,0.633352,0.737743,0.520069,-0.709551,0.416911,-0.0772449,0.628004,0.0155644,0.413621,0.59454;3.84934,-3.38705,-11.7016,5.02927
3;-0.163489,0.426811,0.907303,0.775639,0.562134,-0.607576,0.740568,-0.0750151,0.589138,-0.00418775,0.407061,0.708979;5.12738,-2.3952,-14.5227,6.16665
4;-0.0145033,0.53838,0.830969,0.811258,0.823332,-0.279169,0.827027,-0.426007,0.780696,0.151474,0.492337,0.427657;4.90335,-0.634772,-17.1053,4.35828
5;-0.311762,0.44349,0.876471,0.804882,0.870366,-0.857346,0.785302,-0.432701,0.730412,-0.206783,0.425927,0.930774;5.26533,-0.447334,-15.6286,8.34233
6;-0.311762,0.438718,0.972248,0.918458,0.85538,-0.682059,0.917171,-0.466959,0.726101,-0.206058,0.530374,0.891722;5.83623,-0.326951,-15.3212,7.89778
7;-0.170354,0.551542,0.916915,0.92408,0.951496,-0.30635,0.927707,-0.711599,0.848017,-0.0611213,0.61288,0.77062;5.41487,0.968617,-20.939,6.39675
8;-0.549835,0.692247,0.735786,0.851783,0.982192,-0.332508,0.929395,-0.55791,0.928579,0.211042,0.782024,0.718297;4.91085,-0.78245,-18.4911,6.01996
9;-0.726309,0.771154,0.496698,0.859156,0.99152,-0.641501,0.892191,-0.340409,0.788978,-0.0393853,0.626556,0.558558;4.9529,-1.79039,-10.2833,6.09243
10;-0.726309,0.764402,0.294584,0.912046,0.988271,-0.249434,0.853811,-0.30845,0.785869,-0.0402591,0.546735,0.439533;5.33443,-1.59654,-9.6943,4.92773
11;-0.64612,0.600849,0.737311,0.777088,0.936287,-0.47739,0.835656,-0.150198,0.869764,0.0543012,0.676536,0.630573;5.13615,-0.968088,-10.7946,6.52737
12;-0.64612,0.607128,0.84174,0.840244,0.947326,-0.743978,0.885559,-0.221649,0.868788,0.0702584,0.561696,0.645202;5.19822,-1.08817,-10.3713,7.50429
13;-0.64612,0.607055,0.848559,0.893136,0.947209,-0.783551,0.888729,-0.218944,0.871454,0.0627949,0.605727,0.639622;5.24024,-1.39963,-9.64348,7.50452
14;-0.64612,0.607254,0.846163,0.899417,0.947528,-0.781521,0.887529,-0.218975,0.871622,0.056539,0.604179,0.638432;5.25428,-1.38516,-9.57351,7.51067
15;-0.549835,0.693693,0.629011,0.928336,0.983139,-0.425305,0.908601,-0.540294,0.927352,0.213837,0.662111,0.408772;4.87533,-1.33844,-11.9195,4.97634
16;-0.719921,0.396579,0.113276,0.955043,0.961221,-0.68519,0.827349,-0.790458,0.853419,0.666677,0.55656,0.433629;5.11664,-7.06765,-5.7944,3.92148
17;-0.170354,0.561894,0.71089,0.924448,0.963746,-0.70918,0.826066,-0.720889,0.842374,-0.0654466,0.831138,0.675871;4.66823,-1.4509,-15.8255,5.51057
18;-0.549835,0.691901,0.663522,0.919813,0.981958,-0.192029,0.91502,-0.554673,0.925435,0.211,0.786586,0.749313;5.14452,-0.967794,-19.465,5.89364
19;-0.726309,0.771004,0.531338,0.82641,0.991458,-0.61047,0.89845,-0.340548,0.787781,-0.0474452,0.624761,0.563272;4.91348,-1.4199,-10.71,6.09239
20;-0.726309,0.764343,0.301103,0.907736,0.988238,-0.262134,0.855106,-0.308511,0.786395,-0.0363778,0.546809,0.436701;5.31389,-1.60518,-9.62046,4.93664
21;-0.64612,0.600888,0.735338,0.781117,0.936363,-0.484942,0.834785,-0.150224,0.869833,0.0548113,0.67656,0.63024;5.13671,-1.01047,-10.7285,6.53811
22;-0.64612,0.607133,0.841595,0.842027,0.947334,-0.743663,0.885486,-0.221632,0.868741,0.0697824,0.561727,0.645527;5.20186,-1.09138,-10.3693,7.5074
23;-0.64612,0.607052,0.848697,0.893084,0.947203,-0.783265,0.888798,-0.218941,0.87145,0.0625841,0.605719,0.63964;5.24063,-1.39714,-9.64455,7.5046
24;-0.64612,0.607253,0.846171,0.899373,0.947527,-0.781449,0.887533,-0.218977,0.871626,0.0565451,0.604177,0.638402;5.25423,-1.38479,-9.57362,7.51039
25;-0.64612,0.607266,0.845649,0.899093,0.947548,-0.777559,0.887266,-0.21889,0.871559,0.0558009,0.604257,0.638909;5.2562,-1.37263,-9.60122,7.50593
26;-0.64612,0.607262,0.845869,0.898489,0.94754,-0.777016,0.887375,-0.218884,0.871545,0.0558341,0.604211,0.638989;5.25577,-1.36864,-9.60885,7.50525
27;-0.549835,0.693688,0.629524,0.927832,0.983136,-0.424357,0.9087,-0.540291,0.927347,0.213942,0.662068,0.408829;4.87487,-1.33259,-11.9301,4.97537
28;-0.719921,0.396579,0.113362,0.954976,0.961221,-0.685457,0.827368,-0.790459,0.853425,0.666711,0.556558,0.433589;5.11632,-7.06791,-5.7927,3.92175
29;-0.170354,0.561894,0.71086,0.924479,0.963746,-0.709233,0.826052,-0.720889,0.842375,-0.0654387,0.831138,0.675866;4.66822,-1.45128,-15.825,5.51061
