Passo;A  o
0;3
1;3
2;3
3;3
4;2
5;2
6;3
7;3
8;3
9;3
10;3
11;2
12;3
13;3
14;3
15;3
16;3
17;1
18;1
19;3
20;2
21;3
22;4
23;1
24;3
25;3
26;3
27;1
28;1
29;3
30;3
31;3
32;1
33;3
34;2
35;3
36;4
37;1
38;3
39;3
40;1
41;3
42;2
43;3
44;4
45;1
46;3
47;3
48;4
49;1
50;1
51;3
52;3
53;3
54;1
55;3
56;2
57;3
58;4
59;1
60;3
61;3
62;1
63;3
64;2
65;3
66;4
67;1
68;3
69;3
70;1
71;3
72;2
73;3
74;4
75;1
76;3
77;3
78;1
79;3
80;2
81;3
82;4
83;1
84;3
85;3
86;3
87;1
88;1
89;3
90;3
91;3
92;1
93;3
94;2
95;3
96;4
97;1
98;3
99;3
100;1
101;3
102;3
103;3
104;3
105;1
106;3
107;3
108;3
109;1
110;3
111;2
112;3
113;4
114;1
115;3
116;3
117;1
118;3
119;2
120;3
121;4
122;1
123;3
124;3
125;1
126;3
127;2
128;3
129;4
130;1
131;3
132;3
133;3
134;1
135;3
136;1
137;3
138;3
139;1
140;3
141;2
142;3
143;4
144;1
145;3
146;3
147;1
148;3
149;3
150;3
151;3
152;3
153;1
154;1
155;3
156;2
157;3
158;4
159;1
160;3
161;3
162;1
163;3
164;2
165;3
166;4
167;1
168;3
169;3
170;1
171;3
172;2
173;3
174;4
175;1
176;3
177;3
178;1
179;3
180;2
181;3
182;4
183;1
184;3
185;3
186;1
187;3
188;1
189;3
190;3
191;1
192;3
193;2
194;3
195;4
196;1
197;3
198;3
199;1
200;3
201;2
202;3
203;4
204;1
205;3
206;3
207;1
208;3
209;1
210;3
211;3
212;1
213;3
214;2
215;3
216;4
217;1
218;3
219;3
220;1
221;3
222;2
223;3
224;4
225;1
226;3
227;3
228;1
229;3
230;2
231;3
232;4
233;1
234;3
235;3
236;1
237;3
238;2
239;3
240;4
241;1
242;3
243;3
244;3
245;1
246;3
247;1
248;3
249;3
250;1
251;3
252;2
253;3
254;4
255;1
256;3
257;3
258;1
259;3
260;2
261;3
262;4
263;1
264;3
265;3
266;1
267;3
268;1
269;3
270;3
271;1
272;3
273;2
274;3
275;4
276;1
277;3
278;3
279;1
280;3
281;2
282;3
283;4
284;1
285;3
286;3
287;1
288;3
289;2
290;3
291;4
292;1
293;3
294;3
295;1
296;3
297;2
298;3
299;4
300;-1.83255e-06
