Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.255545,-0.0962374,-0.295304,0.275728,0.777119,0.345727,0.28356,-0.63645,-0.00765389,0.237384,-0.395558,0.026984,-0.412534,0.110042,-0.0724944,0.0796308,0.133888,0.581769,-0.00461437,-0.408697,0.0725673,0.402271,-0.531988,-0.698421,0.0959471;-1.68965,3.05301,-0.0990121,-3.47224
1;-0.646739,-0.430798,-0.903782,0.976193,0.834929,-0.132509,0.338182,-0.655273,0.248284,-0.228587,-0.23154,-0.388864,0.252979,0.290147,-0.364017,0.23027,0.0554842,-0.213439,0.225649,-0.822276,0.14497,0.873699,-0.926176,-0.304955,-0.737727;2.13735,-0.5374,0.98571,-0.383846
2;0.367023,-0.0162242,-0.381768,0.953647,0.299248,-0.0728619,-0.0569718,-0.63645,0.0416601,0.237384,-0.536586,-0.822539,-0.717292,0.064,0.567844,0.0623078,0.491215,0.678187,-0.384108,-0.564829,0.699719,0.538035,-0.699883,-0.761637,0.122213;5.69284,3.24265,8.60177,-2.22065
3;0.387439,-0.122488,-0.167973,0.696837,0.251346,-0.146978,0.0755909,-0.2244,-0.0174567,-0.0137874,-0.119123,-0.847837,-0.749507,0.728673,0.754216,0.648626,-0.561379,-0.585373,-0.0451497,-0.786456,0.211181,0.615848,0.499438,-0.339654,0.435114;-0.599289,-0.117361,3.91361,6.57743
4;-0.331015,-0.230045,-0.0342898,-0.456831,-0.200442,0.12469,0.0954432,-0.2244,-0.32318,-0.0137874,0.618258,-0.856465,-0.775679,0.616846,0.660698,0.619922,-0.858593,-0.456458,-0.0222129,-0.598578,0.280741,0.382267,-0.653514,-0.310723,0.44709;-3.10334,0.652531,1.99194,4.82342
5;-0.732875,-0.237248,-0.0250235,-0.728561,-0.113207,0.674431,0.276932,-0.2244,-0.340573,-0.0137874,0.751653,-0.852854,-0.778378,0.748442,-0.0531996,0.153226,-0.620932,-0.536217,0.191954,-0.0353462,0.150479,-0.153479,-0.814215,-0.15281,0.402438;-3.6426,3.02699,-2.59183,3.99869
6;-0.762815,-0.276088,0.0255884,-0.397255,0.409528,0.791688,0.242977,-0.2244,-0.410072,-0.0137874,0.667363,-0.669273,-0.777517,0.762986,-0.247567,-0.0190547,-0.0447574,-0.478992,0.151373,0.0830425,0.158476,-0.25012,-0.7818,-0.1435,0.306125;-3.59588,4.63783,-3.23378,1.2708
7;-0.694436,-0.278352,0.028571,0.330439,0.625059,0.69728,0.0296845,-0.2244,-0.348179,-0.0137874,0.333838,-0.644031,-0.675847,0.759992,-0.00949407,-0.0963165,0.187449,-0.4912,-0.0977346,0.00829606,0.105933,-0.189504,-0.345644,-0.106058,0.284655;-1.95341,4.01783,-1.08004,1.77883
8;-0.519639,-0.287423,0.0405593,0.536193,0.64575,0.290629,-0.0602178,-0.2244,-0.278172,-0.0137874,0.111531,-0.640646,-0.659556,0.674603,0.481514,-0.0112452,0.195369,-0.378759,-0.198692,-0.280499,0.105887,0.0602282,0.115949,-0.13942,0.301965;-1.40177,2.59891,0.262232,3.1819
9;-0.392768,-0.279343,0.0298777,0.43274,0.5054,0.125012,-0.0688205,-0.2244,-0.215928,-0.0137874,0.0935421,-0.732794,-0.655636,0.613188,0.588957,0.122772,-0.129587,-0.361583,-0.208201,-0.450929,0.0737707,0.224464,0.211891,-0.176774,0.37417;-1.44907,1.35023,0.727945,5.01601
10;-0.43081,-0.270248,0.01791,0.178294,0.285934,0.175491,-0.0103329,-0.2244,-0.225267,-0.0137874,0.335323,-0.785351,-0.712955,0.599063,0.537112,0.227879,-0.398765,-0.358783,-0.14302,-0.463577,0.0791972,0.237337,-0.145008,-0.209567,0.402384;-1.83815,1.29807,0.849206,5.49905
11;-0.588152,-0.262224,0.00739933,-0.0981179,0.180518,0.346087,0.0811154,-0.2244,-0.275722,-0.0137874,0.530269,-0.79941,-0.742028,0.671382,0.391197,0.205279,-0.433022,-0.423665,-0.0387783,-0.279282,0.0885244,0.0591098,-0.470467,-0.204675,0.393862;-2.36354,1.99979,-0.0714759,5.00868
12;-0.675807,-0.263424,0.00896742,-0.187019,0.311976,0.521662,0.124653,-0.2244,-0.329438,-0.0137874,0.560589,-0.757139,-0.750113,0.717862,0.207162,0.0986243,-0.239164,-0.457208,0.0117367,-0.113101,0.109982,-0.0879605,-0.565484,-0.178073,0.364562;-2.73156,3.01461,-1.04309,3.48743
13;-0.67556,-0.269931,0.0174938,0.0711792,0.478795,0.578187,0.0703053,-0.2244,-0.341543,-0.0137874,0.450703,-0.705324,-0.727933,0.730184,0.143905,0.0137923,-0.0392429,-0.465407,-0.0512371,-0.0864153,0.115296,-0.110653,-0.433088,-0.149464,0.333635;-2.36015,3.4182,-0.904354,2.66926
