Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;0.439286,0.277333,-0.511875,0.208484,0.258447,0.128287,-0.00723985,-0.4258,-0.151335,0.203649,-0.290069,-0.244409,-0.0916891,-0.463661,0.260727,-0.147395,-0.253454,0.256913,-0.477825,0.377567,0.459526,0.336645,0.199618,0.164225,-0.103457;0.444909,-3.45814,1.77857,1.21598
1;0.439286,0.148622,-0.538223,0.169942,0.743816,0.128287,0.262428,-0.0541097,-0.667984,0.593514,-0.487216,0.147061,-0.548866,-0.587464,0.226555,-0.151718,0.116543,0.0931654,-0.595436,0.54472,0.520039,0.354335,0.537981,0.216555,-0.142359;-1.1693,-1.95912,2.11005,4.53224
2;0.439286,0.234638,-0.534827,-0.162939,0.917065,0.128287,0.333801,0.052751,-0.554311,0.426357,-0.763308,-0.0196831,-0.682072,-0.610424,0.224743,0.011779,0.135597,0.129196,-0.427836,0.345016,0.649556,0.151138,0.375983,0.174338,-0.12367;-1.71224,-2.16652,1.20168,3.52883
3;0.444575,0.253493,-0.158816,0.53703,0.973451,0.579387,0.473042,0.166009,-0.735587,-0.570304,-0.350278,0.0916316,-0.824895,0.0221179,0.522942,0.37212,0.486958,0.76264,-0.695936,0.332199,0.487368,0.585709,0.280086,0.378676,-0.0098808;-2.11832,-2.93011,3.42804,9.1174
4;0.444575,0.40988,-0.199089,0.786249,0.800021,0.579387,0.358436,-0.361788,-0.822372,0.358479,-0.574896,0.659954,-0.284844,-0.21761,0.488036,0.442964,0.250302,0.380192,-0.647977,0.228139,0.565316,0.568822,0.203809,0.500028,0.331105;-1.2984,-3.80118,0.73629,5.38595
5;-0.729495,0.072589,-0.0350836,-0.36301,0.874501,0.290557,0.865162,-0.812241,-0.441174,0.329491,-0.909512,0.421504,0.0713038,-0.571486,0.904602,0.151662,0.534018,0.177884,0.492875,0.790439,0.949373,0.301859,0.873826,0.60372,0.478075;-1.58668,-6.12076,-10.8972,-2.36684
6;0.0660556,0.90981,-0.604814,0.417049,0.971318,-0.237007,0.813199,-0.0162396,-0.0174557,-0.975474,0.183213,-0.0514002,-0.737513,0.286859,0.926511,0.527974,0.674131,0.577361,0.485681,-0.413179,0.372107,-0.595083,0.923642,0.48675,-0.0617998;-0.277761,1.62716,1.93597,-1.93338
7;0.439286,-0.195585,-0.600901,0.502299,0.391703,0.128287,0.147248,-0.606012,-0.833559,-0.345704,-0.141819,0.544813,0.401479,0.521182,0.319522,0.334706,0.18328,-0.111756,-0.509659,0.562481,0.745562,0.645558,0.388503,0.17512,0.457682;1.71163,-5.08158,0.316396,8.8346
8;0.439286,0.0238093,-0.544025,0.438571,0.857067,0.128287,-0.117389,-0.718745,-0.822798,0.830627,-0.844774,0.32594,0.481133,-0.731715,0.194697,-0.0584906,0.1805,-0.159987,-0.109008,0.104506,0.350429,0.627832,0.649798,0.260432,0.215283;-0.573009,-4.44061,0.900727,0.1178
9;0.439286,0.285299,-0.531646,-0.112787,0.943984,0.128287,0.404444,0.175591,-0.466341,0.829009,-0.840474,0.272771,-0.776169,-0.755444,0.196537,-0.216673,0.13978,-0.115484,-0.277525,0.425514,0.302154,0.688772,0.744298,0.0178543,-0.0365346;-2.92016,-2.3421,0.195788,0.55082
10;0.439286,0.284958,-0.53183,-0.00570007,0.954722,0.128287,0.294861,0.195386,-0.459205,0.229091,-0.72516,-0.285486,-0.785583,-0.778675,0.190206,0.0981872,0.130849,0.352151,-0.347357,0.358031,0.701931,0.14579,0.243159,0.038027,-0.25137;-1.92256,-2.29085,3.11238,3.77756
11;0.439286,0.15432,-0.531196,0.453923,0.937153,0.128287,0.313419,0.214613,-0.669482,0.13146,-0.638359,-0.182745,-0.738742,-0.487771,0.246003,0.0315749,0.130982,0.269653,-0.62761,0.412227,0.703571,0.214609,0.229949,0.0791411,-0.0148801;-1.22382,-2.52539,4.39562,6.41694
