Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.275865,0.358422,0.244947,0.109595,0.533861,-0.0290368,-0.0336244,0.127935,0.50606,-0.345208,0.329363,-0.230865,0.186278,-0.314922,0.0443099,0.529958,0.298479,0.322649,0.0460387,-0.444603,0.428853,-0.249796,-0.251133,0.0177892,0.0506307;-1.41452,-0.309412,-0.656491,0.877997
1;-0.491579,0.368603,0.0298137,-0.329732,0.365655,0.829899,-0.521236,-0.545614,0.0669611,-0.542796,0.468965,0.588001,0.163679,-0.479625,0.251792,0.626425,0.25466,0.322649,-0.0195901,-0.602829,0.561148,0.573045,-0.689639,-0.103206,0.0276029;-2.18829,0.551323,-0.956934,0.935189
2;-0.908843,0.297719,-0.0102751,-0.841611,0.0917811,0.915847,-0.423529,-0.754186,0.370438,-0.934647,0.74105,0.108687,-0.171215,-0.676787,0.352868,0.761304,0.231306,0.322649,0.238921,0.562307,0.541694,0.473469,-0.773696,0.287842,0.451369;-3.38319,2.2246,0.731349,1.24832
3;-0.884162,0.511597,0.111298,-0.938648,-0.363277,0.981359,-0.144317,-0.863197,0.675028,-0.933109,0.632441,0.0641366,-0.104787,-0.703255,0.463735,0.802792,0.202997,0.322649,0.50076,0.116612,0.783903,0.307631,-0.762717,0.242879,-0.0183991;-4.4081,-0.0631657,-0.773333,2.10733
4;-0.8855,0.489377,0.270875,-0.963134,-0.344645,0.977137,-0.369862,-0.904032,0.621017,-0.873397,0.576924,-0.403036,0.088187,-0.587033,0.477668,0.861452,0.19917,0.322649,0.543042,0.275284,0.733506,-0.336801,-0.870772,0.165715,-0.161088;-3.68771,0.385999,0.802139,1.70586
5;-0.841005,0.449724,0.257444,-0.951115,-0.199562,0.974867,-0.36877,-0.898668,0.643236,-0.93978,0.534814,-0.467074,-0.0678596,-0.528075,0.414769,0.901529,0.215929,0.322649,0.553304,-0.0483706,0.667497,-0.344914,-0.852943,-0.144822,-0.307826;-3.74883,-0.555379,1.08043,1.66966
6;-0.874318,0.137225,-0.168477,-0.938467,-0.518952,0.930958,-0.369651,-0.919506,0.308129,-0.90134,0.750985,-0.550873,-0.48626,-0.156688,-0.042186,0.901233,0.402654,0.515806,0.827977,-0.108758,0.812379,-0.0857439,-0.808919,-0.494931,0.0343009;-3.42287,-4.52975,0.68552,2.34774
7;-0.906966,-0.0925172,-0.258778,-0.818917,-0.218016,0.954128,-0.182556,-0.848074,0.452227,-0.879443,0.649275,-0.73987,-0.486727,-0.63767,-0.285247,0.795127,0.448468,0.515806,0.825579,-0.422962,0.828444,-0.359989,-0.867635,-0.394104,0.171598;-2.8618,-5.09989,-0.370233,2.41259
8;-0.732921,-0.297036,0.13283,-0.945954,-0.72931,0.780831,0.298315,-0.912807,0.780803,-0.820674,0.859212,-0.561412,-0.228839,-0.111533,0.479141,0.769727,0.406372,0.442879,0.843158,-0.393321,0.945316,0.202509,-0.955143,-0.675822,0.304243;-5.47873,-5.10268,-1.21896,4.56305
9;-0.735875,-0.522225,0.366241,-0.783741,0.405199,0.912542,-0.15812,-0.939358,0.764794,-0.387751,0.882977,-0.898933,0.304032,-0.268925,0.314754,0.907381,-0.510457,-0.011548,0.795364,0.638793,0.772483,-0.734296,-0.96523,-0.107968,-0.223275;-5.9383,0.718275,1.63506,2.64753
10;0.61692,-0.0202149,0.460035,-0.945199,0.295026,0.893569,0.252296,-0.523479,0.88019,-0.894352,0.941536,-0.709042,-0.347224,0.561027,-0.0855722,0.825692,-0.667562,0.128804,0.776403,0.400797,0.762757,0.0825749,-0.943462,-0.667836,-0.172892;-8.79538,-3.07004,2.35631,1.25011
11;-0.119149,-0.203905,-0.134596,-0.372478,0.941258,0.964711,0.750564,-0.819874,0.783735,-0.729129,0.558001,0.102014,-0.1002,0.0185557,-0.652009,0.887726,0.530572,0.515806,0.82686,-0.587064,0.982502,0.673139,-0.849705,-0.32289,0.0862093;-5.39909,-5.70597,-5.56572,0.887222
12;-0.87319,-0.253644,-0.0854796,-0.840903,0.451153,0.748201,0.28903,-0.861819,0.656799,-0.0627244,0.879725,0.236117,0.391872,0.0899155,0.0778968,0.807207,0.485497,0.442879,0.746284,-0.148716,0.859252,0.933362,-0.970426,-0.308987,0.829904;-6.49937,-3.17135,-3.52072,3.21166
13;-0.82337,-0.012476,-0.345314,-0.503901,-0.0250152,0.684189,-0.189734,-0.540537,0.833747,-0.759531,0.904125,-0.587411,0.205695,0.0470741,0.0943617,0.924515,0.0247816,0.0657486,0.816445,0.689989,0.340729,0.817322,-0.982968,-0.00526789,0.918676;-6.8887,-2.05406,3.09013,0.968675
14;-0.600102,0.355391,0.355648,-0.68819,0.496886,0.989048,0.328565,-0.741792,0.723873,-0.939667,-0.107781,-0.0115986,0.0568653,-0.613361,0.0125014,0.562419,0.304927,0.322649,0.334585,-0.590799,0.802163,0.25687,-0.620548,0.392623,0.0311256;-3.30199,-0.669591,-4.26955,0.622892
15;-0.90588,0.560792,0.078663,-0.953974,-0.179057,0.764583,-0.274198,-0.861331,0.56086,-0.559877,0.664138,0.403906,0.393798,-0.201536,0.429402,0.895367,0.212143,0.322649,0.428778,-0.438322,0.731029,0.324509,-0.876721,0.141636,-0.387726;-5.05743,-0.0357396,-1.47845,2.33806
16;-0.873249,0.436967,0.209137,-0.842617,0.19663,0.974471,-0.568701,-0.848474,0.600465,-0.926502,0.606043,-0.557596,-0.0016359,-0.627927,0.178701,0.852813,0.270568,0.322649,0.549485,0.552538,0.26798,-0.0871479,-0.852011,0.173679,0.476384;-3.75935,0.487024,2.70809,-0.00399531
17;-0.881464,0.163127,0.511452,-0.966052,0.315616,0.990816,-0.682082,-0.960286,0.342429,-0.882229,0.193228,-0.386068,-0.106574,-0.804672,0.510897,0.774283,-0.331539,0.251683,0.403469,-0.602353,0.347613,-0.136735,-0.144817,0.223579,-0.74979;-3.1865,1.0909,0.666675,1.28142
18;-0.620541,0.194975,0.484602,-0.978091,0.0859043,0.966861,0.0305889,-0.877588,0.721938,-0.598494,0.425603,-0.421585,-0.183491,-0.656686,0.593775,0.885045,-0.355034,0.251683,0.463485,-0.146631,0.198054,-0.227679,-0.250098,0.200572,-0.623255;-4.77574,0.919692,0.626927,1.85167
19;-0.080714,-0.0973323,0.800138,-0.978837,0.399301,0.94141,0.125778,-0.933055,0.881131,0.0731121,0.659731,-0.682508,0.444328,-0.191864,0.790721,0.882278,-0.316659,0.160995,0.563869,0.456514,0.569753,-0.147067,-0.530861,-0.111875,-0.125264;-6.39983,0.929785,0.882111,2.60657
20;0.237478,-0.196128,0.923751,-0.873157,0.791571,0.888491,-0.257412,-0.859469,0.97355,0.0326105,0.571592,-0.648622,0.597665,-0.0962314,0.497094,0.901832,-0.346582,-0.404477,0.128629,0.246987,-0.194223,-0.110839,-0.613068,0.0665594,0.409881;-7.00386,2.61182,4.44261,0.9564
21;0.0411382,0.230935,0.099311,-0.779395,0.664262,0.500678,0.412468,-0.398423,0.907744,-0.892844,0.905925,-0.43953,-0.168577,0.922733,0.21703,0.988685,-0.00326573,0.0657486,0.822787,0.257424,0.455227,0.88779,-0.729531,-0.471973,0.857942;-7.1701,-2.7762,1.18617,1.2387
22;0.399225,0.0646591,-0.0190876,0.157903,0.933561,0.864103,-0.392414,-0.810334,0.711554,-0.777717,0.877295,0.656677,-0.0654233,0.73405,-0.755928,0.712768,-0.0688633,0.204012,0.819989,0.721769,0.978945,0.740497,-0.947991,-0.264265,-0.213829;-7.13687,-3.39529,-1.61709,-1.62979
23;-0.827973,0.19815,0.0386989,-0.304214,0.973928,0.979781,0.32594,-0.772361,0.397442,-0.955186,0.386761,0.525527,-0.0834061,-0.616156,-0.423631,0.813451,0.395641,0.322649,-0.0484978,-0.24879,0.815184,0.907814,-0.922401,0.360595,0.4482;-2.78932,1.84733,-4.14246,0.30815
24;-0.959919,0.610081,-0.721247,-0.851505,-0.534053,0.868336,-0.45038,-0.861394,0.0113231,-0.760834,0.943376,0.610154,0.0650948,-0.221225,0.0820249,0.92242,-0.102221,0.159277,0.601166,-0.534952,0.867086,0.860198,-0.944278,0.248494,0.463462;-3.48293,-2.15537,-1.1153,2.65102
25;-0.598404,0.340938,-0.078557,-0.601,-0.330912,0.903434,-0.37331,-0.964406,0.632114,-0.955829,0.930039,-0.687085,-0.294964,-0.201402,0.295947,0.765691,-0.0220987,0.0657486,0.818552,0.651673,0.931639,-0.11578,-0.983329,-0.0407926,0.647524;-3.2581,-1.36102,1.85806,1.98117
26;-0.447188,-0.159258,0.442813,-0.83249,0.422178,0.946573,-0.464926,-0.985063,0.395422,-0.86741,0.891576,-0.778007,-0.150558,-0.0820331,0.36842,0.873099,-0.520402,-0.011548,0.706011,-0.0181774,0.9048,-0.351882,-0.96392,-0.257131,-0.685192;-4.56007,0.362901,2.24755,2.56947
27;0.577887,-0.118031,0.401394,-0.899147,0.618104,0.92601,0.0534708,-0.871955,0.807721,-0.946289,0.960559,-0.419456,-0.519027,0.504193,-0.209051,0.856404,-0.651653,0.128804,0.787744,0.619346,0.944516,0.110027,-0.960389,-0.551842,-0.67679;-8.11279,-1.89241,1.35306,1.0028
28;-0.264637,-0.129579,-0.223046,-0.549559,0.932492,0.971264,0.803502,-0.808074,0.798784,-0.826211,0.707286,0.112779,-0.233976,-0.0403621,-0.629355,0.921371,0.52439,0.515806,0.817931,-0.465686,0.976687,0.849849,-0.906123,-0.310892,0.309532;-5.75197,-5.17584,-5.19244,1.18992
29;-0.958842,0.0285742,-0.481913,-0.835883,0.409848,0.950046,0.00176079,-0.753194,0.361225,-0.137571,0.686672,0.313959,0.274421,-0.545092,-0.35579,0.742126,0.462362,0.515806,0.735717,-0.616174,0.770465,0.908225,-0.913741,0.0379006,0.698385;-5.02322,-4.30991,-3.42681,2.17232
30;-0.957073,0.252978,-0.445917,-0.908216,-0.663301,0.863628,-0.451207,-0.468294,0.445101,-0.789796,0.651425,-0.63032,-0.26757,-0.696186,-0.0306929,0.58425,0.400503,0.515806,0.80499,-0.460145,0.0920979,0.671284,-0.85263,0.0661847,0.872375;-4.85505,-5.43539,2.76307,1.57251
31;-0.859058,0.395851,0.195234,-0.918549,-0.507,0.956668,-0.304726,-0.823622,0.683089,-0.941802,-0.276755,-0.433949,-0.123727,-0.836995,0.47397,0.45388,0.200192,0.322649,0.530058,-0.7373,0.852396,-0.626694,-0.365713,0.330992,-0.560355;-1.85483,-1.89456,-2.37429,1.91625
32;-0.832755,0.532298,0.304107,-0.972664,-0.607655,0.573013,-0.232183,-0.842701,0.668231,-0.784634,0.57311,-0.467042,-0.0227984,-0.213915,0.544415,0.874467,0.179739,0.322649,0.534495,-0.229905,0.711369,-0.798632,-0.891789,-0.27909,-0.704221;-3.36238,-0.852051,0.813614,2.81702
33;-0.679903,0.188739,0.323582,-0.815465,0.231311,0.969153,-0.436411,-0.89232,0.63124,-0.922079,0.512411,-0.642559,0.027488,-0.504529,0.186793,0.899458,0.268839,0.322649,0.557253,0.268678,0.727243,-0.610705,-0.844416,-0.354196,-0.273906;-3.48424,-0.52189,1.20302,0.822494
34;-0.560395,-0.137594,0.51585,-0.949804,-0.0284227,0.906353,0.205025,-0.938295,0.87441,-0.936909,0.802737,0.0592508,0.0549154,0.0659285,0.704167,0.920675,0.247527,0.235307,0.581144,0.351349,0.873623,0.543553,-0.94681,-0.500831,-0.0484996;-6.94968,-0.663859,-1.00474,2.85707
35;-0.787614,-0.605417,0.641993,-0.886622,0.631327,0.952362,0.0999957,-0.969264,0.72779,-0.317774,0.913972,-0.747016,0.133803,0.121526,0.140018,0.900202,-0.0204826,0.378592,0.829733,0.893395,0.730222,0.0377737,-0.899526,-0.129681,0.438708;-6.9811,-0.200138,0.125088,2.36613
36;0.281429,0.0703288,0.618678,-0.728765,0.35309,0.827251,-0.461116,-0.650709,0.953705,-0.633133,0.88709,-0.284501,-0.0374057,0.263852,-0.510493,0.838021,-0.691677,-0.431611,0.528673,-0.102247,0.642318,-0.119119,-0.867034,-0.283854,-0.0626941;-8.92544,-2.26971,3.1261,0.999394
37;0.365222,0.0040975,0.214129,-0.431868,0.823206,0.825201,0.635642,-0.878335,0.87062,-0.962708,0.906182,-0.0126745,-0.301745,0.871102,-0.0229884,0.973046,0.0509549,0.0657486,0.792781,-0.38723,0.978479,0.771253,-0.969256,-0.475093,0.509414;-5.95171,-3.71984,-2.78034,1.91524
