Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.275865,0.358422,0.244947,0.109595,0.533861,-0.0290368,-0.0336244,0.127935,0.50606,-0.345208,0.329363,-0.230865,0.186278,-0.314922,0.0443099,0.529958,0.298479,0.322649,0.0460387,-0.444603,0.428853,-0.249796,-0.251133,0.0177892,0.0506307;2.04447,-0.593142,3.49948,11.049
1;-0.491579,0.368603,0.0298137,-0.329732,0.365655,0.829899,-0.521236,-0.545614,0.0669611,-0.542796,0.468965,0.588001,0.163679,-0.479625,0.251792,0.626425,0.25466,0.322649,-0.0195901,-0.602829,0.561148,0.573045,-0.689639,-0.103206,0.0276029;-0.0790534,11.133,10.7746,10.0431
2;-0.908843,0.297719,-0.0102751,-0.841611,0.0917811,0.915847,-0.423529,-0.754186,0.370438,-0.934647,0.74105,0.108687,-0.171215,-0.676787,0.352868,0.761304,0.231306,0.322649,0.238921,0.562307,0.541694,0.473469,-0.773696,0.287842,0.451369;-4.13319,6.02072,10.5282,11.7304
3;-0.884162,0.511597,0.111298,-0.938648,-0.363277,0.981359,-0.144317,-0.863197,0.675028,-0.933109,0.632441,0.0641366,-0.104787,-0.703255,0.463735,0.802792,0.202997,0.322649,0.50076,0.116612,0.783903,0.307631,-0.762717,0.242879,-0.0183991;-4.36468,1.84731,15.4125,9.10182
4;-0.8855,0.489377,0.270875,-0.963134,-0.344645,0.977137,-0.369862,-0.904032,0.621017,-0.873397,0.576924,-0.403036,0.088187,-0.587033,0.477668,0.861452,0.19917,0.322649,0.543042,0.275284,0.733506,-0.336801,-0.870772,0.165715,-0.161088;-4.79861,1.11723,7.61633,12.975
5;-0.841005,0.449724,0.257444,-0.951115,-0.199562,0.974867,-0.36877,-0.898668,0.643236,-0.93978,0.534814,-0.467074,-0.0678596,-0.528075,0.414769,0.901529,0.215929,0.322649,0.553304,-0.0483706,0.667497,-0.344914,-0.852943,-0.144822,-0.307826;-3.02726,-0.98876,8.48945,11.0293
6;-0.839659,0.272509,0.228284,-0.945421,-0.0768157,0.973629,-0.308725,-0.901746,0.653013,-0.937086,0.494069,-0.302662,-0.067106,-0.513929,0.381217,0.898372,0.224384,0.322649,0.548287,0.0473196,0.756391,-0.190953,-0.826168,-0.148679,-0.334746;-1.40208,-0.541261,8.56282,8.65113
7;-0.858674,0.270152,0.201695,-0.944634,-0.0632486,0.970365,-0.105909,-0.863524,0.724484,-0.923518,0.540337,-0.209296,-0.0255691,-0.508437,0.373011,0.893279,0.226407,0.322649,0.545897,0.158815,0.744695,-0.0556636,-0.861304,-0.0748456,-0.132649;-1.48074,-1.09643,8.158,8.4337
8;-0.895721,0.000708534,0.571897,-0.961019,0.453348,0.989226,-0.526923,-0.946744,0.524719,-0.698245,0.468672,-0.569622,0.210691,-0.780921,0.448747,0.775629,-0.315416,0.251683,0.45335,0.0321817,0.406838,-0.478902,-0.66538,0.238061,-0.529872;-3.55561,-1.8139,-5.12743,10.9839
9;-0.590342,0.204145,0.484778,-0.977719,0.0988642,0.980694,0.12623,-0.853888,0.775308,-0.812545,0.406529,-0.460107,-0.0778563,-0.679124,0.583276,0.895108,-0.351902,0.251683,0.461114,-0.381072,0.199541,0.11786,-0.324874,0.0370652,-0.516999;-4.10266,-8.51208,0.021433,1.25449
10;-0.082622,-0.202622,0.80253,-0.980366,0.407252,0.948744,0.216219,-0.957384,0.879106,0.0937143,0.655996,-0.532408,0.495952,-0.167684,0.79634,0.878599,-0.319698,0.160995,0.563717,0.50585,0.688274,-0.141657,-0.53233,0.0554814,-0.337547;-10.4889,-10.2098,-17.6137,-0.490557
11;0.0543901,-0.225853,0.836453,-0.855075,0.535985,0.730152,-0.205095,-0.857068,0.944906,0.353378,0.824078,-0.805957,0.280542,0.305674,0.0851843,0.908042,-0.158029,-0.190623,0.601824,0.122879,-0.131299,0.00432016,-0.677786,-0.312664,0.759368;-18.4209,-19.0585,-23.0794,11.6321
12;0.594157,-0.280184,0.909054,-0.774627,0.824527,0.682445,-0.730243,-0.482676,0.917807,-0.639459,0.749972,-0.805619,-0.348398,0.756266,-0.63681,0.715595,-0.297974,-0.0518655,0.583999,-0.147457,0.00693488,-0.214596,0.304416,-0.458846,0.564671;-18.199,-28.9938,-12.0397,16.4202
13;0.71401,-0.366419,0.878253,-0.391096,0.961969,0.758517,-0.231913,-0.743622,0.92444,-0.147603,0.72592,0.411061,-0.621674,0.721459,-0.784717,0.608738,-0.234919,-0.0518655,0.551343,-0.774101,0.729911,0.118144,0.123363,-0.538621,-0.494411;-11.9226,-25.5224,14.6302,5.01668
14;0.17441,0.0207954,-0.020843,-0.475479,0.947466,0.246696,0.165994,0.414614,0.831712,-0.661289,0.962887,0.0058588,-0.471732,0.90796,-0.691341,0.954485,-0.0989795,0.204012,0.727848,0.600242,0.784588,0.844266,-0.975254,-0.568043,0.747935;-9.35631,-20.033,3.09891,19.9287
