0.00000000, 0.00037233, 0.00001176, 0.00003163, 0.00003757, 0.00006898, 0.00003782, 0.00004848, 0.00002956, 0.00021536, 0.00007099, 0.00021780, 0.00005884, 0.00001476, 0.00007049, 0.00153490, 0.00003671, 0.00002935, 0.00109912, 0.00014507, 0.00010155, 0.00041718, 0.00012173, 0.00005894, 0.00006326, 0.00034218, 0.00007138, 0.00006746, 0.00002499, 0.00109437, 0.00007596, 0.00009431, 0.00003350, 0.00001188, 0.00009008, 0.00015022, 0.00018873, 0.00002343, 0.00010494, 0.00074856, 0.00003295, 0.00012904, 0.00005468, 0.00007304, 0.00001566, 0.00004608, 0.00002602, 0.00002374, 0.00003969, 0.00004554, 0.00019060, 0.00003458, 0.00033173, 0.00008969, 0.00001785, 0.00005079, 0.00012923, 0.00006154, 0.00011052, 0.00025203, 0.00004544, 0.00032531, 0.00004235, 0.00001512, 0.00007354, 0.00006712, 0.00000397, 0.00027401, 0.00007766, 0.00004646, 0.00006526, 0.00002782, 0.00004779, 0.00004751, 0.00003400, 0.00007878, 0.00013664, 0.00001512, 0.00006401, 0.00006944, 0.00004579, 0.00009062, 0.00009712, 0.00001892, 0.00027330, 0.00006030, 0.00016575, 0.00013441, 0.00007994, 0.00010267, 0.00017659, 0.00029849, 0.00002194, 0.00001462, 0.00027358, 0.00004781, 0.00015751, 0.00001988, 0.00004401, 0.00008782, 0.00006901, 0.00007888, 0.00003055, 0.00040019
0.00037233, 0.00000000, 0.00011547, 0.00010087, 0.00000983, 0.00012203, 0.00003771, 0.00002388, 0.00001818, 0.00004396, 0.00004241, 0.00003980, 0.00017505, 0.00012134, 0.00008335, 0.00002443, 0.00012515, 0.00005222, 0.00011168, 0.00010189, 0.00004284, 0.00004097, 0.00005169, 0.00005335, 0.00006304, 0.00001927, 0.00004787, 0.00007866, 0.00001302, 0.00011212, 0.00003881, 0.00003102, 0.00008196, 0.00020311, 0.00006401, 0.00005106, 0.00004347, 0.00009040, 0.00013875, 0.00012450, 0.00012341, 0.00012366, 0.00004100, 0.00004154, 0.00085153, 0.00008503, 0.00004301, 0.00009484, 0.00002965, 0.00022553, 0.00001101, 0.00001502, 0.00003695, 0.00015879, 0.00005437, 0.00011481, 0.00003725, 0.00002237, 0.00002622, 0.00001313, 0.00003599, 0.00002575, 0.00015335, 0.00001699, 0.00047812, 0.00013930, 0.00001821, 0.00002007, 0.00004527, 0.00011142, 0.00007978, 0.00068243, 0.00013589, 0.00007309, 0.00003657, 0.00002339, 0.00001997, 0.00003702, 0.00001884, 0.00022432, 0.00013320, 0.00002912, 0.00003658, 0.00001252, 0.00003570, 0.00006092, 0.00017798, 0.00002773, 0.00017245, 0.00008700, 0.00006586, 0.00000768, 0.00015811, 0.00002589, 0.00003721, 0.00006412, 0.00003211, 0.00002770, 0.00015304, 0.00006545, 0.00005227, 0.00004850, 0.00001786, 0.00001104
0.00001176, 0.00011547, 0.00000000, 0.00022780, 0.00053889, 0.00006709, 0.00004737, 0.00003266, 0.00004240, 0.00009441, 0.00001589, 0.00004499, 0.00002524, 0.00004534, 0.00002769, 0.00006231, 0.00001617, 0.00001530, 0.00003763, 0.00033056, 0.00000813, 0.00003641, 0.00004315, 0.00000773, 0.00004554, 0.00008366, 0.00001655, 0.00008720, 0.00006095, 0.00006892, 0.00002115, 0.00004470, 0.00001594, 0.00002898, 0.00021725, 0.00004526, 0.00013133, 0.00008073, 0.00011982, 0.00010262, 0.00003449, 0.00004904, 0.00005811, 0.00026399, 0.00002088, 0.00002149, 0.00003359, 0.00000608, 0.00000921, 0.00007947, 0.00003949, 0.00010430, 0.00003527, 0.00003254, 0.00008985, 0.00015261, 0.00042955, 0.00002045, 0.00003650, 0.00003845, 0.00003123, 0.00001189, 0.00006813, 0.00005580, 0.00004733, 0.00002165, 0.00002200, 0.00046782, 0.00002529, 0.00004189, 0.00001689, 0.00002427, 0.00005416, 0.00001877, 0.00006320, 0.00008152, 0.00002071, 0.00018248, 0.00015638, 0.00009348, 0.00005003, 0.00001195, 0.00020421, 0.00030561, 0.00010995, 0.00005123, 0.00025242, 0.00002352, 0.00003137, 0.00007604, 0.00005864, 0.00005382, 0.00010447, 0.00003540, 0.00002952, 0.00005156, 0.00008861, 0.00036377, 0.00001220, 0.00001625, 0.00004902, 0.00002909, 0.00003255, 0.00009039
0.00003163, 0.00010087, 0.00022780, 0.00000000, 0.00011388, 0.00012632, 0.00002599, 0.00009223, 0.00004053, 0.00015352, 0.00004221, 0.00002783, 0.00008950, 0.00000924, 0.00001174, 0.00003047, 0.00009201, 0.00004502, 0.00003396, 0.00011040, 0.00028110, 0.00001349, 0.00002821, 0.00004477, 0.00005106, 0.00010485, 0.00004518, 0.00013955, 0.00008913, 0.00002719, 0.00001260, 0.00002158, 0.00003244, 0.00004427, 0.00003026, 0.00002448, 0.00003958, 0.00003145, 0.00003650, 0.00004839, 0.00002882, 0.00004356, 0.00003974, 0.00002590, 0.00002366, 0.00001988, 0.00003932, 0.00002858, 0.00002978, 0.00068910, 0.00002911, 0.00004289, 0.00014846, 0.00002473, 0.00003270, 0.00050541, 0.00014519, 0.00001617, 0.00005726, 0.00009283, 0.00005862, 0.00005703, 0.00004013, 0.00009790, 0.00002558, 0.00012898, 0.00005018, 0.00005308, 0.00002833, 0.00006072, 0.00016534, 0.00019431, 0.00008721, 0.00006356, 0.00006854, 0.00003049, 0.00002662, 0.00003406, 0.00006940, 0.00013268, 0.00004120, 0.00004747, 0.00002560, 0.00007858, 0.00078593, 0.00006308, 0.00003884, 0.00027856, 0.00004518, 0.00003981, 0.00006534, 0.00001730, 0.00033569, 0.00010399, 0.00017852, 0.00141016, 0.00000966, 0.00006019, 0.00001744, 0.00013414, 0.00004105, 0.00011079, 0.00005226, 0.00002145
0.00003757, 0.00000983, 0.00053889, 0.00011388, 0.00000000, 0.00012714, 0.00001988, 0.00001723, 0.00014664, 0.00010975, 0.00012424, 0.00006284, 0.00002791, 0.00000731, 0.00005650, 0.00001331, 0.00001926, 0.00003683, 0.00004444, 0.00016913, 0.00003588, 0.00002365, 0.00004928, 0.00002195, 0.00009138, 0.00008057, 0.00025498, 0.00003486, 0.00003156, 0.00003713, 0.00018954, 0.00008493, 0.00003319, 0.00007576, 0.00001299, 0.00003257, 0.00003249, 0.00002490, 0.00004637, 0.00005318, 0.00003391, 0.00005121, 0.00005223, 0.00006701, 0.00027612, 0.00001501, 0.00000870, 0.00004518, 0.00005363, 0.00006376, 0.00001742, 0.00013137, 0.00008026, 0.00001213, 0.00007928, 0.00004182, 0.00005783, 0.00001573, 0.00003328, 0.00003039, 0.00005858, 0.00012438, 0.00003756, 0.00000388, 0.00004929, 0.00007194, 0.00005444, 0.00002540, 0.00001174, 0.00007859, 0.00002689, 0.00024453, 0.00010542, 0.00003259, 0.00012345, 0.00003309, 0.00004532, 0.00003723, 0.00008584, 0.00005203, 0.00003359, 0.00005843, 0.00031624, 0.00003984, 0.00004534, 0.00001338, 0.00059134, 0.00005747, 0.00008455, 0.00009392, 0.00002748, 0.00008014, 0.00003584, 0.00003330, 0.00009674, 0.00002613, 0.00007592, 0.00003557, 0.00003853, 0.00008820, 0.00004994, 0.00041062, 0.00005958, 0.00005928
0.00006898, 0.00012203, 0.00006709, 0.00012632, 0.00012714, 0.00000000, 0.00005119, 0.00007405, 0.00000800, 0.00001289, 0.00002346, 0.00005678, 0.00007083, 0.00003483, 0.00003425, 0.00006657, 0.00006492, 0.00002615, 0.00001183, 0.00018483, 0.00010194, 0.00002973, 0.00002202, 0.00003470, 0.00002632, 0.00007576, 0.00028171, 0.00011439, 0.00040305, 0.00004361, 0.00007373, 0.00005828, 0.00004423, 0.00009064, 0.00001948, 0.00003253, 0.00008255, 0.00006612, 0.00001905, 0.00002045, 0.00005670, 0.00002839, 0.00011728, 0.00009383, 0.00026734, 0.00009247, 0.00002895, 0.00006578, 0.00006181, 0.00002758, 0.00002289, 0.00008332, 0.00001564, 0.00007190, 0.00002830, 0.00000930, 0.00004698, 0.00011813, 0.00035232, 0.00002952, 0.00001674, 0.00000907, 0.00009451, 0.00006773, 0.00013803, 0.00007362, 0.00008731, 0.00007593, 0.00012808, 0.00003422, 0.00008749, 0.00002986, 0.00009772, 0.00001961, 0.00002881, 0.00004587, 0.00004000, 0.00003904, 0.00004376, 0.00021310, 0.00001171, 0.00003906, 0.00025456, 0.00004348, 0.00002015, 0.00020988, 0.00005443, 0.00010570, 0.00007828, 0.00003474, 0.00002140, 0.00003357, 0.00005008, 0.00014728, 0.00004294, 0.00023070, 0.00020274, 0.00007196, 0.00007940, 0.00001771, 0.00005899, 0.00002295, 0.00004080, 0.00008687
0.00003782, 0.00003771, 0.00004737, 0.00002599, 0.00001988, 0.00005119, 0.00000000, 0.00006890, 0.00015058, 0.00001132, 0.00001272, 0.00001729, 0.00000762, 0.00001866, 0.00004329, 0.00012072, 0.00006180, 0.00005323, 0.00016621, 0.00003243, 0.00005668, 0.00008084, 0.00024147, 0.00004994, 0.00003510, 0.00009197, 0.00004626, 0.00006317, 0.00004717, 0.00013541, 0.00004920, 0.00006522, 0.00003604, 0.00003408, 0.00003967, 0.00020196, 0.00005682, 0.00003141, 0.00188708, 0.00008125, 0.00011424, 0.00012054, 0.00013282, 0.00005014, 0.00001594, 0.00004291, 0.00004168, 0.00004251, 0.00015763, 0.00005209, 0.00016478, 0.00145306, 0.00009396, 0.00006851, 0.00004855, 0.00002664, 0.00002000, 0.00015105, 0.00007441, 0.00002166, 0.00004690, 0.00009182, 0.00004076, 0.00004180, 0.00003693, 0.00008861, 0.00003197, 0.00008224, 0.00002944, 0.00007119, 0.00005619, 0.00019762, 0.00003456, 0.00001540, 0.00007397, 0.00007370, 0.00011135, 0.00004055, 0.00000898, 0.00004792, 0.00007036, 0.00001831, 0.00003256, 0.00015200, 0.00006783, 0.00009523, 0.00067403, 0.00007431, 0.00115848, 0.00004912, 0.00007854, 0.00003441, 0.00006159, 0.00006870, 0.00002811, 0.00002641, 0.00009511, 0.00262471, 0.00026172, 0.00003543, 0.00005119, 0.00005222, 0.00005041, 0.00006668
0.00004848, 0.00002388, 0.00003266, 0.00009223, 0.00001723, 0.00007405, 0.00006890, 0.00000000, 0.00002059, 0.00003323, 0.00003666, 0.00001385, 0.00005726, 0.00001952, 0.00002580, 0.00008691, 0.00005403, 0.00005597, 0.00002494, 0.00005498, 0.00003079, 0.00004208, 0.00001831, 0.00006802, 0.00003567, 0.00006300, 0.00002505, 0.00001804, 0.00004999, 0.00002638, 0.00007296, 0.00007153, 0.00005665, 0.00003882, 0.00006860, 0.00005607, 0.00006105, 0.00003936, 0.00015942, 0.00003746, 0.00010529, 0.00003010, 0.00006390, 0.00002874, 0.00010551, 0.00003682, 0.00004547, 0.00008208, 0.00001130, 0.00010471, 0.00003835, 0.00004029, 0.00012142, 0.00002698, 0.00004409, 0.00006661, 0.00004498, 0.00011218, 0.00009221, 0.00006463, 0.00001564, 0.00003322, 0.00012349, 0.00007289, 0.00002771, 0.00002587, 0.00002792, 0.00002720, 0.00003758, 0.00018041, 0.00006274, 0.00002585, 0.00002285, 0.00014840, 0.00003111, 0.00002041, 0.00001832, 0.00006753, 0.00007124, 0.00004683, 0.00011750, 0.00012885, 0.00004367, 0.00001157, 0.00006297, 0.00004979, 0.00004302, 0.00004205, 0.00006557, 0.00008431, 0.00006682, 0.00006134, 0.00004436, 0.00003293, 0.00001556, 0.00010227, 0.00002146, 0.00014317, 0.00003971, 0.00010721, 0.00000829, 0.00001023, 0.00016034, 0.00012342
0.00002956, 0.00001818, 0.00004240, 0.00004053, 0.00014664, 0.00000800, 0.00015058, 0.00002059, 0.00000000, 0.00005424, 0.00005955, 0.00001844, 0.00003194, 0.00006009, 0.00008068, 0.00008538, 0.00000720, 0.00001854, 0.00010236, 0.00001024, 0.00006682, 0.00003447, 0.00005631, 0.00003121, 0.00003469, 0.00087443, 0.00001933, 0.00006440, 0.00004887, 0.00013442, 0.00006273, 0.00006142, 0.00003189, 0.00005174, 0.00042351, 0.00007041, 0.00009810, 0.00012519, 0.00002781, 0.00057602, 0.00005815, 0.00006181, 0.00007181, 0.00012970, 0.00006686, 0.00006746, 0.00009772, 0.00014029, 0.00004485, 0.00006523, 0.00007388, 0.00010687, 0.00004835, 0.00005367, 0.00033404, 0.00004032, 0.00001009, 0.00007983, 0.00002046, 0.00003873, 0.00005967, 0.00004097, 0.00005769, 0.00003946, 0.00004743, 0.00013742, 0.00008517, 0.00008014, 0.00003279, 0.00003254, 0.00002493, 0.00002603, 0.00002694, 0.00000603, 0.00006663, 0.00009200, 0.00001234, 0.00006566, 0.00009883, 0.00015555, 0.00012235, 0.00003723, 0.00004106, 0.00006022, 0.00004250, 0.00006296, 0.00001271, 0.00014898, 0.00013862, 0.00008504, 0.00001742, 0.00002168, 0.00001418, 0.00007104, 0.00021476, 0.00003930, 0.00001946, 0.00004457, 0.00000831, 0.00015549, 0.00133964, 0.00050791, 0.00004712, 0.00005795
0.00021536, 0.00004396, 0.00009441, 0.00015352, 0.00010975, 0.00001289, 0.00001132, 0.00003323, 0.00005424, 0.00000000, 0.00002918, 0.00007970, 0.00012772, 0.00004436, 0.00007901, 0.00002283, 0.00006075, 0.00005837, 0.00003036, 0.00010375, 0.00007235, 0.00002574, 0.00008936, 0.00001602, 0.00001313, 0.00004417, 0.00004102, 0.00002549, 0.00015445, 0.00004943, 0.00004596, 0.00005075, 0.00003674, 0.00003327, 0.00004970, 0.00018421, 0.00020404, 0.00003213, 0.00004615, 0.00006564, 0.00011203, 0.00011367, 0.00009050, 0.00006762, 0.00003168, 0.00002248, 0.00015546, 0.00003029, 0.00029849, 0.00007736, 0.00004167, 0.00002149, 0.00006793, 0.00001666, 0.00004016, 0.00005599, 0.00004431, 0.00003635, 0.00004701, 0.00002983, 0.00003511, 0.00002471, 0.00002168, 0.00004687, 0.00007182, 0.00001430, 0.00003886, 0.00003501, 0.00007003, 0.00005682, 0.00003413, 0.00003015, 0.00002318, 0.00003785, 0.00002333, 0.00008404, 0.00002288, 0.00005631, 0.00000475, 0.00007435, 0.00004957, 0.00003423, 0.00003248, 0.00003688, 0.00002236, 0.00000769, 0.00009345, 0.00017872, 0.00005732, 0.00003526, 0.00002963, 0.00004072, 0.00002174, 0.00004546, 0.00002263, 0.00008001, 0.00002381, 0.00003507, 0.00007435, 0.00010157, 0.00012181, 0.00004873, 0.00009935, 0.00004539
