Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.00733467,0.0628279,0.377946,0.0299551,0.392266,-0.252801,-0.371559,0.475709,-0.365882,-0.25795,-0.524326,-0.267474,-0.364742,-0.116668,0.451112,-0.170432,0.108891,-0.437796,-0.304535,0.513332,-0.213118,-0.278063,-0.225349,-0.0489063,0.289456;-0.171111,-1.05094,-4.07277,2.21981
1;-0.0478222,0.0833959,0.434104,-0.0421124,0.32806,-0.517554,-0.133526,0.367704,-0.502853,-0.0738864,-0.538228,-0.0915695,-0.494737,-0.441616,0.0540843,-0.170432,0.0902088,-0.437796,-0.128401,0.338392,0.00902582,-0.402569,0.174742,0.0396618,0.220092;-0.327829,-1.21054,-6.61037,2.60894
2;0.0255235,0.0784729,0.614933,-0.303596,0.303975,-0.287757,-0.0430957,0.35891,-0.506901,0.0460864,-0.628766,0.0987841,-0.739349,-0.586546,0.398545,-0.170432,-0.0123885,-0.437796,0.0121021,0.268883,-0.0529068,-0.322018,0.369584,-0.217343,0.48111;0.261595,-1.57877,-5.73789,3.32832
3;-0.185261,0.0969765,0.715733,-0.455386,0.287455,-0.490209,0.127795,0.317574,-0.766401,0.172042,-0.742437,-0.0665186,-0.838484,-0.521969,0.534549,-0.170432,-0.134723,-0.437796,0.039255,0.13074,-0.157875,-0.229308,0.555329,-0.301262,0.289131;0.251272,-2.07258,-7.63122,3.86704
4;-0.251451,0.0833729,0.601364,-0.522145,0.233868,-0.558864,0.195501,0.294201,-0.8405,0.319448,-0.799878,0.0792201,-0.844767,-0.680243,0.640398,-0.170432,-0.242427,-0.437796,0.339732,0.0729351,-0.0659749,-0.310121,0.548486,-0.237014,0.52224;0.906279,-2.4162,-8.12474,4.07225
5;-0.200953,0.0998864,0.670313,-0.654514,0.296502,-0.607529,0.199738,0.325679,-0.825602,0.37319,-0.797468,0.12819,-0.922648,-0.719028,0.656752,-0.170432,-0.22068,-0.437796,0.481327,0.0692505,-0.258947,-0.239065,0.610009,-0.359673,0.57966;1.1371,-2.48401,-7.77399,4.26322
6;0.11145,-0.40599,0.839992,-0.480385,-0.124198,-0.340169,-0.0368524,-0.155288,-0.872326,0.256147,-0.845502,0.259853,-0.848351,-0.306301,0.653268,-0.382644,-0.314671,-0.629719,0.0673102,-0.00365348,-0.596431,-0.389589,0.673954,0.110546,0.579936;1.08626,-2.33425,-7.34247,3.7399
7;0.463328,-0.405974,0.819708,-0.293796,-0.174405,-0.338018,-0.088762,-0.168102,-0.730434,0.121509,-0.898136,0.0730067,0.035792,-0.250969,0.800092,-0.382644,-0.419418,-0.629719,-0.244267,0.0401137,-0.116289,-0.329123,0.37504,0.555272,0.569429;0.487677,-1.65821,-6.70804,2.60362
8;0.772862,-0.0308943,0.928606,0.242174,0.251214,-0.856604,-0.346169,-0.393097,0.380364,-0.210701,-0.394208,0.0712975,-0.247882,-0.4677,0.443041,0.062914,-0.429828,-0.92965,-0.613161,0.662598,0.711875,0.141218,0.306894,0.654667,0.757769;-2.25999,-0.54682,-6.41351,1.37749
9;0.803976,-0.017447,0.965483,0.277191,0.245091,-0.77449,-0.160654,-0.444207,0.668382,-0.361145,0.0310859,0.41812,0.269389,0.0325618,0.150425,0.062914,-0.0958669,-0.92965,-0.688804,0.558219,0.491948,0.140334,0.563374,0.270666,0.90027;-2.45684,-0.496611,-7.16441,0.733898
10;0.659299,-0.0072681,0.96144,0.73251,0.253393,-0.679073,-0.481532,-0.451743,0.480446,-0.386403,-0.279435,0.368073,0.624556,0.245956,0.349808,0.062914,-0.227176,-0.92965,-0.736622,0.732966,0.450651,0.313357,0.407374,0.560964,0.891489;-2.71661,-0.886906,-8.56513,0.6753
11;0.774754,-0.00789537,0.951134,0.744126,0.253385,-0.747133,-0.649343,-0.451388,0.78803,-0.649053,-0.199416,0.307135,0.795966,0.169071,0.22829,0.062914,-0.158809,-0.92965,-0.808498,0.815901,0.537537,0.28935,0.123966,0.645483,0.888384;-2.98898,-0.426023,-6.66126,-0.216087
12;0.801268,-0.00811722,0.954829,0.765266,0.255897,-0.707266,-0.713572,-0.449181,0.815487,-0.64172,0.0355743,0.350894,0.816396,0.326644,0.0005816,0.062914,-0.0190232,-0.92965,-0.845906,0.847005,0.487902,0.259623,0.142807,0.589908,0.891535;-2.94952,-0.116766,-6.89005,-0.370676
13;0.502995,-0.544472,0.960451,0.856237,0.098844,0.405297,-0.901788,-0.420189,-0.436743,-0.555879,-0.868997,0.170162,0.936614,0.558796,0.429734,0.14656,0.206322,-0.798866,-0.954108,0.877616,0.451551,0.00932425,0.148423,0.668281,0.753181;-3.07546,0.446496,-8.74452,1.8292
14;0.612971,-0.309476,0.94763,0.887503,0.163423,-0.386431,-0.877207,-0.325815,0.209109,-0.865096,-0.725878,-0.84193,0.893231,0.541149,0.6304,-0.0859614,0.205383,-0.789342,-0.99151,0.779005,0.909028,0.286553,-0.58279,0.841298,0.385968;-4.05785,-0.227845,-5.74021,-0.100592
15;0.694724,-0.333002,0.778923,0.907527,0.116652,-0.498671,-0.870001,-0.327182,0.355497,-0.81291,-0.110277,-0.576223,0.86002,0.581442,0.102861,-0.0859614,0.603111,-0.789342,-0.958101,0.768751,0.849217,-0.234751,-0.631025,0.886266,0.750778;-3.49758,0.619273,-6.29102,-0.934184
16;0.364092,-0.0852158,0.614258,0.914386,0.500806,-0.00347258,-0.839167,0.0810517,-0.115962,-0.505459,-0.53304,-0.080383,0.865799,-0.188994,-0.068478,0.361548,0.60149,-0.677252,-0.906524,0.889207,0.802817,-0.278898,-0.296817,0.558342,0.644232;-2.90004,1.57607,-7.61835,0.641079
17;0.426253,0.108507,0.715272,0.293732,0.308527,-0.207587,-0.760617,0.304047,0.409725,-0.594904,-0.0850247,-0.265147,0.388293,-0.154596,-0.072712,-0.170432,0.505148,-0.437796,-0.812024,0.792278,0.349256,-0.316718,0.0973422,-0.554133,0.153215;-1.60281,-0.383591,-4.25772,0.101335
18;-0.43536,0.0737227,0.597702,0.339474,0.215868,-0.20476,-0.58013,0.292832,-0.712163,-0.253128,-0.456722,-0.123796,0.279611,0.0407884,0.354815,-0.170432,0.201639,-0.437796,-0.63287,0.661846,0.154729,-0.40154,0.422982,-0.0981134,0.150803;-0.914638,-1.45836,-10.42,2.1122
19;-0.451164,-0.241092,0.729228,0.196515,0.613075,-0.525339,-0.215148,0.17309,-0.554613,-0.40266,-0.827598,0.0641103,0.142681,-0.75269,0.223256,0.221201,-0.400932,-0.684385,-0.723713,0.856729,0.626784,0.106904,0.295849,0.378114,0.788651;-2.42947,0.0433401,-11.1189,4.32885
20;-0.0913037,-0.197725,0.927166,-0.648168,0.643203,-0.455755,-0.121884,0.108532,-0.391839,-0.189033,-0.749618,0.28709,-0.521191,-0.749628,-0.126974,0.221201,-0.261433,-0.684385,-0.578974,0.83372,0.507303,0.203576,0.695656,-0.522533,0.891482;-1.77028,0.341551,-9.35698,5.53381
21;-0.397402,-0.621927,0.9731,-0.355458,0.291679,0.11392,0.0492716,-0.394994,-0.938931,0.175941,-0.866447,0.33386,-0.0898947,-0.234521,0.16201,-0.00612344,-0.434908,-0.803626,-0.876364,0.653757,0.0872518,0.130002,0.864902,0.0257425,0.852962;-0.66767,-0.0199281,-11.6243,6.11549
