Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.00733467,0.0628279,0.377946,0.0299551,0.392266,-0.252801,-0.371559,0.475709,-0.365882,-0.25795,-0.524326,-0.267474,-0.364742,-0.116668,0.451112,-0.170432,0.108891,-0.437796,-0.304535,0.513332,-0.213118,-0.278063,-0.225349,-0.0489063,0.289456;-2.01608,4.10232,-2.01618,1.06628
1;-0.0478222,0.0833959,0.434104,-0.0421124,0.32806,-0.517554,-0.133526,0.367704,-0.502853,-0.0738864,-0.538228,-0.0915695,-0.494737,-0.441616,0.0540843,-0.170432,0.0902088,-0.437796,-0.128401,0.338392,0.00902582,-0.402569,0.174742,0.0396618,0.220092;-1.56729,3.97797,-1.48136,1.5042
2;0.0255235,0.0784729,0.614933,-0.303596,0.303975,-0.287757,-0.0430957,0.35891,-0.506901,0.0460864,-0.628766,0.0987841,-0.739349,-0.586546,0.398545,-0.170432,-0.0123885,-0.437796,0.0121021,0.268883,-0.0529068,-0.322018,0.369584,-0.217343,0.48111;-2.19451,3.47538,-1.84527,3.27465
3;-0.185261,0.0969765,0.715733,-0.455386,0.287455,-0.490209,0.127795,0.317574,-0.766401,0.172042,-0.742437,-0.0665186,-0.838484,-0.521969,0.534549,-0.170432,-0.134723,-0.437796,0.039255,0.13074,-0.157875,-0.229308,0.555329,-0.301262,0.289131;-1.56473,4.11688,-1.4166,3.06704
4;-0.251451,0.0833729,0.601364,-0.522145,0.233868,-0.558864,0.195501,0.294201,-0.8405,0.319448,-0.799878,0.0792201,-0.844767,-0.680243,0.640398,-0.170432,-0.242427,-0.437796,0.339732,0.0729351,-0.0659749,-0.310121,0.548486,-0.237014,0.52224;-1.87444,3.78856,-0.159405,3.48056
5;-0.200953,0.0998864,0.670313,-0.654514,0.296502,-0.607529,0.199738,0.325679,-0.825602,0.37319,-0.797468,0.12819,-0.922648,-0.719028,0.656752,-0.170432,-0.22068,-0.437796,0.481327,0.0692505,-0.258947,-0.239065,0.610009,-0.359673,0.57966;-2.15695,3.23068,-0.268554,4.25597
6;-0.296211,0.103946,0.682451,-0.659985,0.284766,-0.614675,0.251582,0.304666,-0.882871,0.464536,-0.847454,0.16254,-0.950258,-0.724197,0.662839,-0.170432,-0.326217,-0.437796,0.507893,0.0234565,-0.39794,-0.214557,0.663362,-0.378978,0.574457;-2.08766,3.14204,-0.245911,4.48229
7;-0.310733,0.103578,0.68877,-0.707501,0.28071,-0.617309,0.269637,0.302529,-0.887951,0.464792,-0.875404,0.167553,-0.953396,-0.742503,0.690499,-0.170432,-0.398242,-0.437796,0.536677,0.00718804,-0.392106,-0.197201,0.670805,-0.379461,0.611105;-2.06485,3.20561,-0.168354,4.51493
8;0.136847,0.482628,0.757003,-0.494906,0.172089,-0.739784,0.0564605,0.121563,-0.759233,0.642847,-0.673438,0.520812,-0.955016,-0.862255,0.627592,0.130065,-0.311876,-0.778806,0.612811,0.0857737,-0.218363,-0.42488,0.859246,-0.662562,0.330217;-3.81884,1.43736,-0.73549,6.40224
9;-0.096566,0.467087,0.868885,-0.495724,0.113191,-0.719271,0.0575939,0.111745,-0.796795,0.636778,-0.661454,0.582197,-0.931878,-0.845487,0.744339,0.130065,-0.324304,-0.778806,0.466365,0.0848255,-0.281076,-0.261054,0.94115,-0.815238,0.362555;-2.7932,0.71864,-1.03617,6.82484
10;0.191507,-0.0264694,0.945886,-0.270991,-0.321551,-0.554898,-0.24731,-0.366606,-0.835645,0.467062,-0.708158,0.636901,-0.716178,-0.57544,0.780806,-0.0999009,-0.364089,-0.865228,0.0371212,0.0714305,-0.36895,-0.403834,0.949641,-0.552133,0.445904;-6.428,1.5777,-3.27903,6.39104
